,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Johnny Wilson,,0,WR,WR4,3000,PHI,@ DAL,9,25.5,0.8,0,0.5,0,0,0,0,0,0,0,0,0,1.31,0.0415,1.31,0.5,5.72,0.03,0,0,0,0,0,0,1.25,1.25,0,0.05,2.85,1.25,1.25,42,0,100,,100,0,0.4,7.5,2.5,55,100,100,57,248,248,,,,,,,,,,,1.5,0.25,2.25,,,,,,,,
Malachi Corley,,0,WR,WR4,3000,NYJ,@ ARI,1,23.75,0.3,0,1.1,0,0,0,0,0,0,0,0,0,0.66,0.0162,0.66,0.44,4.53,0.02,0,0,0,0,0,0,1.01,1.01,0,0.56,1.61,1.01,1.01,77,0,100,,152,0,0.3,1.2,0.4,55,101,101,57,249,249,,,,,,,,0.5,9,,0.5,0.5,2,,,,,,,,
Jordan Mims,,0,RB,RB2,4000,NO,vs ATL,12,22,2,0,2.4,0,0,0,0,0,0.0852,2.69,8.54,0.02,2.69,0,0,0,0,0,0,0,0,0,0,0,0.97,0.97,0,0,4.97,0.97,0.97,46,0,100,,140,0,0.2,2.4,0.6,43,56,56,47,250,250,,,,,,,,1.67,4.83,,1.17,0.5,6.33,,,,,,,,
Deven Thompkins,,0,WR,WR4,3000,CAR,vs NYG,24,17,3.5,2.1,-0.2,0,0,0,0,0,0,0,0,0,0.85,0.026,0.85,0.56,1.99,0.01,0,0,0,0,0,0,0.82,0.82,0,0,7.82,0.82,0.82,82,0,100,,162,0,0.3,0,,55,102,102,57,251,251,,,,,,,,0.52,3.81,,1.67,1.05,5.48,0.05,,,,,,,
Hunter Luepke,,0,RB,RB1,4000,DAL,vs PHI,11,18.5,2.2,1.3,3.4,0,0,0,0,0,0.0463,1.03,3.12,0.04,1.03,0,0,0,0,0,0,0,0,0,0,0,0.55,0.55,0,0,4.95,0.55,0.55,58,0,100,,162,0,0.1,0,,43,57,57,47,252,252,,,,,,,,0.75,2.38,0.06,0.88,0.75,7.06,,,,,,,,
Jha'Quan Jackson,,0,WR,WR4,3000,TEN,@ LAC,17,16,0.4,0,0.2,0,0,0,0,0,0,0,0,0,0.39,0.0135,0.39,0.13,0.98,0,0,0,0,0,0,0,0.23,0.23,0,0,1.03,0.23,0.23,82,0,100,,162,0,0.1,0,,55,103,103,57,253,253,,,,,,,,0.13,-0.63,,0.38,0.13,1,,,,,,,,
Isaac Guerendo,,0,RB,RB3,6400,SF,@ TB,10,28.25,6.5,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,162,0,0,0,,20,58,58,23,254,254,,,,,,,,4.63,28.38,0.13,0.63,0.5,2.75,,,,,,,,
Justin Fields,,0,QB,QB2,5900,PIT,@ WAS,11,21.75,9.9,19.2,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,45,0,0,,15,29,29,28,254,254,24.3,14.87,169.13,0.67,3.28,0.98,81.67,8.93,53.28,0.41,,,,,,,,,,,
Anthony Richardson,,0,QB,QB2,5500,IND,vs BUF,18,21.25,8.7,18.7,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,42,0,0,,19,29,29,32,254,254,21.7,10.9,153.5,0.8,1.6,0.7,77.77,6.6,37.8,0.5,,,,,,,,,,,
Tyson Bagent,,0,QB,QB2,5000,CHI,vs NE,19,21.75,6.8,12.3,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,22,0,0,,24,29,29,37,254,254,20.43,13.43,122.71,0.86,0.71,0.43,50.27,4.14,14.57,0.29,,,,,,,,,,,
Josh Johnson,,0,QB,QB2,5000,BAL,vs CIN,23,29.25,12.4,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,0,0,0,,24,29,29,37,254,254,16.4,11.2,124.4,0.4,0.6,1,58.26,2.4,6,,,,,,,,,,,,
Mason Rudolph,,0,QB,QB2,4900,TEN,@ LAC,13,16,7.1,10.1,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,33,0,0,,25,29,29,38,254,254,24.42,15.29,162.13,0.63,1.17,0.96,81.48,2.33,6.63,0.04,,,,,,,,,,,
Tyler Goodson,,0,RB,RB3,4900,IND,vs BUF,6,21.25,4.4,3,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,100,,86,0,0,8.9,1.8,34,58,58,38,254,254,,,,,,,,3.33,17.92,0.08,1.58,1.17,6.75,,,,,,,,
Jacoby Brissett,,0,QB,QB2,4800,NE,@ CHI,3,15.75,8,11.4,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,23,0,0,,26,29,29,39,254,254,21.72,13.27,140.77,0.3,1.81,0.65,69.88,3.04,12.06,0.19,0.01,0.01,0.02,,,,,,,,
Kenny Pickett,,0,QB,QB2,4800,PHI,@ DAL,22,25.5,5,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,100,,161,53,0,0.3,0.1,26,29,29,39,254,254,27.46,17.15,172.08,0.5,0.92,0.5,37.78,3.73,11.19,0.15,,,,,,,,,,,
Davis Mills,,0,QB,QB2,4800,HOU,vs DET,8,22.5,8.5,3.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,27,0,0,,26,29,29,39,254,254,26.43,16.57,172.4,0.71,1.86,1,78.73,1.49,4.6,0.06,,,,,,,,,,,
Andy Dalton,,0,QB,QB2,4800,CAR,vs NYG,7,17,7.9,13.3,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,50,0,0,,26,29,29,39,254,254,31.85,20.12,224.91,0.76,2.13,1.4,87.71,2.53,8.05,0.1,0.02,0.02,-0.06,,,,,,,,
Michael Penix Jr,,0,QB,QB2,4700,ATL,@ NO,10,25.5,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,0,0,0,,27,29,29,40,254,254,1,1,14,,,,143.8,,,,,,,,,,,,,,
Tyrod Taylor,,0,QB,QB2,4700,NYJ,@ ARI,16,23.75,8.6,9.3,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,39,0,0,,27,29,29,40,254,254,23.53,14.5,163.59,0.38,2.35,0.89,84.98,5.2,29.27,0.24,0.03,0.01,0.05,,,,,,,,
Mitchell Trubisky,,0,QB,QB2,4700,BUF,@ IND,29,25.75,9.8,10.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,163,27,0,-0.1,,27,29,29,40,254,254,26.04,16.69,174.18,0.67,1.79,1,81.74,3.39,16.22,0.18,,,,,,,,,,,
Sean Tucker,,0,RB,RB3,4700,TB,vs SF,23,21.75,10,1.7,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,162,0,0,0,,36,58,58,40,254,254,,,,,,,,3.42,17.42,0.08,0.83,0.75,8.83,0.08,,,,,,,
Carson Wentz,,0,QB,QB2,4600,KC,vs DEN,6,24.75,7.3,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,60,0,0,,28,29,29,41,254,254,34.86,21.83,234.68,0.71,2.53,1.61,89.38,3.73,14.93,0.12,0.02,0.02,0.12,,,,,,,,
Emari Demercado,,0,RB,RB3,4600,ARI,vs NYJ,25,22.25,5.1,6.7,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,100,,141,12,0,2.2,0.5,37,58,58,41,254,254,,,,,,,,3.75,22.95,0.15,2.2,1.6,10.25,,,,,,,,
Jimmy Garoppolo,,0,QB,QB2,4600,LAR,vs MIA,4,25.75,8.2,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,41,0,0,,28,29,29,41,254,254,25.03,16.82,204.43,0.7,1.77,1.23,88.58,2.4,3.32,0.09,0.03,0.03,-0.04,,,,,,,,
Marcus Mariota,,0,QB,QB2,4500,WAS,vs PIT,14,23.75,9.5,6.9,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,36,0,0,,29,29,29,42,254,254,23.98,14.99,178.56,0.6,2.15,1.08,83.39,4.12,23.71,0.19,0.04,0.03,0.75,0.02,,,,,,,
Ty Johnson,,0,RB,RB3,4500,BUF,@ IND,21,25.75,5.2,3.6,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,109,0,0,6.2,1.4,38,58,58,42,254,254,,,,,,,,3.59,16.28,0.07,2.06,1.38,11.2,0.08,,,,,,,
Jake Browning,,0,QB,QB2,4500,CIN,@ BAL,30,23.25,9.6,17.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,40,0,0,,29,29,29,42,254,254,24.3,17.1,193.6,0.7,2.4,1.2,80.55,2.8,12.6,0.3,0.1,0.1,-0.7,,,,,,,,
Jordan Whittington,,0,WR,WR5,4500,LAR,vs MIA,20,25.75,5.7,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,100,,162,25,0,0,,40,104,104,42,254,254,,,,,,,,,,,4.6,3.6,40.2,,,,,,,,
Drew Lock,,0,QB,QB2,4400,NYG,@ CAR,31,23.5,8.7,8,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,31,0,0,,30,29,29,43,254,254,27.38,16.28,182.38,0.79,1.38,0.97,73.96,2.69,10.76,0.17,0.03,0.03,0.03,,,,,,,,
Kyle Trask,,0,QB,QB2,4400,TB,vs SF,12,21.75,0.4,-0.1,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,0,0,0,,30,29,29,43,254,254,2.5,0.75,5.75,,,,11.13,0.75,-0.75,,,,,,,,,,,,
Jeremy McNichols,,0,RB,RB3,4400,WAS,vs PIT,5,23.75,4.6,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,105,0,0,6.7,1.5,39,58,58,43,254,254,,,,,,,,3.3,14.68,0.11,1.54,1.11,8.14,0.03,,,,,,,
Jake Haener,,0,QB,QB2,4300,NO,vs ATL,17,22,2.7,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,0,0,0,,31,29,29,44,254,254,5.8,2.8,35.4,,0.4,0.2,60.34,1.4,3.6,,,,,,,,,,,,
Clayton Tune,,0,QB,QB2,4300,ARI,vs NYJ,1,22.25,2.2,1.7,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,163,0,0,-0.1,,31,29,29,44,254,254,2.63,1.5,7.75,0.25,0.88,,15.05,1.5,3.25,0.13,,,,,,,,,,,
Julius Chestnut,,0,RB,RB3,4300,TEN,@ LAC,4,16,1.5,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,162,21,0,0,,40,58,58,44,254,254,,,,,,,,2.78,9.22,,0.44,0.44,5.56,,,,,,,,
Skylar Thompson,,0,QB,QB2,4200,MIA,@ LAR,26,23.75,2.8,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,18,0,0,,32,29,29,45,254,254,15.33,9,80.11,0.33,0.67,0.11,17.34,1.67,2.78,,,,,,,,,,,,
Taylor Heinicke,,0,QB,QB2,4200,LAC,vs TEN,5,24,7.3,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,41,0,0,,32,29,29,45,254,254,25.65,16.05,176.27,0.76,1.92,1.03,87.61,2.95,15.3,0.08,0.03,0.03,-0.05,,,,,,,,
Ty Chandler,,0,RB,RB3,4200,MIN,@ JAC,18,24.75,6.2,6.5,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,100,,145,0,0,1.8,0.4,41,58,58,45,254,254,,,,,0.04,,,6.61,27.43,0.13,1.35,1.17,8.74,,,,,,,,
D'Ernest Johnson,,0,RB,RB3,4200,JAC,vs MIN,1,17.75,5.4,2.2,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,162,0,0,0,,41,58,58,45,254,254,,,,,,,,3.13,14.33,0.04,0.96,0.73,6.66,,,,,,,,
JaMycal Hasty,,0,RB,RB3,4100,NE,@ CHI,20,15.75,4.9,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,132,0,0,3.4,0.8,42,58,58,46,254,254,,,,,,,,2.87,11.33,0.1,1.9,1.46,9.51,0.05,,,,,,,
C.J. Beathard,,0,QB,QB2,4000,JAC,vs MIN,27,17.75,8.4,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,8,0,0,,33,29,29,47,254,254,19.41,11.72,134,0.48,1.83,0.66,73.5,2.21,9.17,0.14,,,,,,,,,,,
Hendon Hooker,,0,QB,QB2,4000,DET,@ HOU,25,26.5,0.2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,0,0,0,,33,29,29,47,254,254,2.5,1.5,12.5,,0.5,,74.65,0.5,-0.5,,,,,,,,,,,,
Jaylen Wright,,0,RB,RB3,4000,MIA,@ LAR,13,23.75,2.5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,100,,161,17,0,0.3,0.1,43,58,58,47,254,254,,,,,,,,6,29.71,,0.14,,,,,,,,,,
Ronnie Rivers,,0,RB,RB3,4000,LAR,vs MIA,22,25.75,2.4,2.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,162,0,0,0,,43,58,58,47,254,254,,,,,,,,3.19,12.56,,0.69,0.69,3.19,,,,,,,,
Craig Reynolds,,0,RB,RB3,4000,DET,@ HOU,7,26.5,4.5,2.6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,162,0,0,0,,43,58,58,47,254,254,,,,,,,,4.96,20.73,0.04,0.92,0.85,8.38,,,,,,,,
Sione Vaki,,0,RB,RB4,4000,DET,@ HOU,7,26.5,1.1,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,162,0,0,0,,43,58,58,47,254,254,,,,,,,,0.25,1.25,,0.25,0.25,4.25,,,,,,,,
J.J. Taylor,,0,RB,RB3,4000,HOU,vs DET,17,22.5,3.7,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,162,0,0,0,,43,58,58,47,254,254,,,,,,,,4.13,13.33,0.13,0.67,0.53,1.33,,,,,,,,
Keaton Mitchell,,0,RB,RB3,4000,BAL,vs CIN,24,29.25,6.4,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,162,38,0,0,,43,58,58,47,254,254,,,,,,,,6.71,56.57,0.29,1.57,1.29,13.29,,,,,,,,
Patrick Ricard,,0,RB,FB1,4000,BAL,vs CIN,24,29.25,2.4,2.7,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,162,0,0,0,,43,58,58,47,254,254,,,,,,,,,,,,,,,,,,,,,
Trayveon Williams,,0,RB,RB3,4000,CIN,@ BAL,3,23.25,2.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,162,0,0,0,,43,58,58,47,254,254,,,,,,,,1.72,8.53,,0.53,0.42,2.06,,,,,,,,
Raheem Blackshear,,0,RB,RB3,4000,CAR,vs NYG,16,17,3.7,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,162,0,0,0,,43,58,58,47,254,254,,,,,,,,1.32,4.39,0.11,0.68,0.57,4.93,,,,,,,,
Eric Gray,,0,RB,RB3,4000,NYG,@ CAR,32,23.5,2,1.3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,162,0,0,0,,43,58,58,47,254,254,,,,,,,,1.53,3.89,,0.74,0.63,4.79,,,,,,,,
Jarrett Stidham,,0,QB,QB2,4000,DEN,@ KC,9,17.75,8.7,13.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,0,0,0,,33,29,29,47,254,254,14.07,8.36,101.57,0.57,1.36,0.57,52.24,2.43,6.79,,,,,,,,,,,,
Brandon Allen,,0,QB,QB2,4000,SF,@ TB,28,28.25,7.7,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,0,0,0,,33,29,29,47,254,254,17.53,9.93,107.4,0.4,1.4,0.67,69.11,2.27,4.2,,0.07,,,,,,,,,,
Trey Lance,,0,QB,QB2,4000,DAL,vs PHI,2,18.5,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,100,,148,26,0,1.54,0.4,33,29,29,47,254,254,12.75,7,99.63,0.38,0.75,0.63,71.03,6.75,29.38,0.13,,,,,,,,,,,
Nick Mullens,,0,QB,QB2,4000,MIN,@ JAC,32,24.75,8.5,16.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,162,31,0,0,,33,29,29,47,254,254,25.94,17.06,206.94,1,1.55,1.1,87.28,1.45,0.71,,,,,,,,,,,,
Will Shipley,,0,RB,RB3,4000,PHI,@ DAL,29,25.5,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,132,0,0,3.4,0.9,43,58,58,47,254,254,,,,,,,,1.25,1.5,,,,,,,,,,,,
DeeJay Dallas,,0,RB,RB4,4000,ARI,vs NYJ,25,22.25,4.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,100,,154,0,0,1,0.3,43,58,58,47,254,254,0.01,,,0.01,0.01,,,1.69,7.01,0.06,1.06,0.91,5.91,0.01,,,,,,,
Isaiah Davis,,0,RB,RB3,4000,NYJ,@ ARI,14,23.75,0.5,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,100,,143,0,0,2,0.5,43,58,58,47,254,254,,,,,,,,0.8,3.6,,,,,,,,,,,,
Hassan Haskins,,0,RB,RB3,4000,LAC,vs TEN,15,24,2.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,100,,107,4,0,6.4,1.6,43,58,58,47,254,254,,,,,,,,2.75,9.25,,1,0.92,4.75,,,,,,,,
Cordarrelle Patterson,,0,RB,RB3,4000,PIT,@ WAS,28,21.75,6.8,3.1,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,150,0,0,1.4,0.4,43,58,58,47,254,254,0.01,,,,,,0.29,3.68,16.87,0.13,2.2,1.63,14.32,0.08,,,,,,,
Kyle Juszczyk,,0,RB,FB1,4000,SF,@ TB,10,28.25,3.8,3.9,4.1,0,0,0,0,0,0,0,0,0,2.68,0.0793,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,162,21,0,0,,43,58,58,47,254,254,,,,,,,,,,,,,,,,,,,,,
Adam Prentice,,0,RB,RB1,4000,NO,vs ATL,12,22,0.8,0.6,0,0,0,0,0,0,0.0049,0.15,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,162,0,0,0,,43,58,58,47,254,254,,,,,,,,,,,,,,,,,,,,,
Avery Williams,,0,RB,RB3,4000,ATL,@ NO,30,25.5,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,162,0,0,0,,43,58,58,47,254,254,,,,,,,,0.71,2.9,,0.48,0.43,1.76,,,,,,,,
Carson Steele,,0,RB,RB3,4000,KC,vs DEN,9,24.75,2.5,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,100,,161,0,0,0.3,0.1,43,58,58,47,254,254,,,,,,,,5.5,18.63,,0.75,0.38,1.25,,,,,,,,
Michael Burton,,0,RB,FB1,4000,DEN,@ KC,2,17.75,1.7,0.7,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,162,0,0,0,,43,58,58,47,254,254,,,,,,,,,,,,,,,,,,,,,
C.J. Ham,,0,RB,FB1,4000,MIN,@ JAC,18,24.75,2.3,1,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,162,0,0,0,,43,58,58,47,254,254,,,,,,,,,,,,,,,,,,,,,
Travis Homer,,0,RB,RB3,4000,CHI,vs NE,31,21.75,4.3,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,162,0,0,0,,43,58,58,47,254,254,,,,,,,,1.96,9.69,0.02,1.29,1.08,9.73,0.04,,,,,,,
Audric Estime,,0,RB,RB3,4000,DEN,@ KC,2,17.75,1,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,100,,117,41,0,5.3,1.3,43,58,58,47,254,254,,,,,,,,3,19,,,,,,,,,,,,
Rakim Jarrett,,0,WR,WR5,3600,TB,vs SF,29,21.75,2.7,1.4,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,135,0,0,3,0.8,49,104,104,51,254,254,,,,,,,,0.11,,,1.44,0.89,14.11,,,,,,,,
Tyler Johnson,,0,WR,WR6,3500,LAR,vs MIA,20,25.75,3.8,8.8,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,100,,115,21,0,5.5,1.6,50,104,104,52,254,254,,,,,,,,,,,3.06,2,22.26,0.09,,,,,,,
Devin Duvernay,,0,WR,WR5,3200,JAC,vs MIN,21,17.75,4.7,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,100,,162,0,0,0,,53,104,104,55,254,254,,,,,,,,0.48,3.63,0.02,2.1,1.51,14.24,0.08,,,,,,,
Ainias Smith,,0,WR,WR5,3200,PHI,@ DAL,9,25.5,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,100,,138,0,0,2.6,0.8,53,104,104,55,254,254,,,,,,,,1,2,,1,1,,,,,,,,,
Allen Robinson,,0,WR,WR5,3100,DET,@ HOU,13,26.5,9.1,4.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,100,,162,27,0,0,,54,104,104,56,254,254,,,,,,,,0.03,0.08,,7.38,4.36,54.93,0.35,,,,,,,
Jacob Cowing,,0,WR,WR5,3100,SF,@ TB,30,28.25,2.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,165,0,0,-1,,54,104,104,56,254,254,,,,,,,,,,,0.43,0.29,7.14,,,,,,,,
Luke McCaffrey,,0,WR,WR5,3100,WAS,vs PIT,27,23.75,2.1,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,100,,133,46,0,3.3,1.1,54,104,104,56,254,254,,,,,,,,,,,2.17,2,18.5,,,,,,,,
Jermaine Jackson,,0,WR,WR3,3100,NO,vs ATL,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,100,,162,0,0,0,,54,104,104,56,254,254,,,,,,,,0.33,-0.33,,,,,,,,,,,,
Irvin Charles,,0,WR,WR5,3000,NYJ,@ ARI,1,23.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,100,,162,0,0,0,,55,104,104,57,254,254,,,,,,,,,,,0.2,,,,,,,,,,
Jalen Reagor,,0,WR,WR5,3000,LAC,vs TEN,31,24,3.8,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,100,,164,0,0,-0.2,,55,104,104,57,254,254,,,,,,,,0.35,1.74,,2.68,1.46,17.77,0.07,,,,,,,
