,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Dolphins,,0,DST,DST1,2500,MIA,@ HOU,13,24,6.7,9,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0.41,0.31,0,0,24,3.21,3.21,0,0,16.61,3.21,3.21,3,0,100,,15,0,1.3,0,,13,30,30,62,258,258,,,,,,,,,,,,,,,2.21,0.84,0.45,0.2,0.02,23.73,360.63
Nick Vannett,,0,TE,TE2,2500,TEN,vs CIN,7,20.5,3.4,1.3,3.8,0,0,0,0,0,0,0,0,0,1.91,0.0568,1.91,1.38,11.73,0.11,0,0,0,0,0,0,3.21,3.21,0,0,10.01,3.21,3.21,4,0,100,,15,3,1.3,0,,30,47,47,62,258,258,,,,,,,,,,,2.03,1.44,13.49,0.11,,,,,,,
Jermaine Burton,,0,WR,WR4,3000,CIN,@ TEN,31,26,2.1,0,2.9,0,0,0,0,0,0,0,0,0,2.76,0.0637,2.76,1.08,17.77,0.05,0,0,0,0,0,0,3.16,3.16,0,0.01,7.36,3.16,3.16,6,0,100,,15,28,1.1,0,,50,107,107,57,259,259,,,,,,,,,,,2.8,0.8,21.4,,,,,,,,
Kenneth Gainwell,,0,RB,RB2,4600,PHI,vs PIT,26,24.25,4.8,6.1,3.5,0,0,0,0,0,0.1178,4.31,20.59,0.17,4.31,0,0,0,0,0,0,0,0,0,0,0,3.08,3.08,0,0,12.68,3.08,3.08,4,0,100,,15,16,0.7,0,,35,54,54,41,260,260,0.02,0.02,0.27,,,,2.52,4.11,18.39,0.19,2.08,1.53,10.66,0.02,,,,,,,
Davis Allen,,0,TE,TE2,2500,LAR,@ SF,29,23,4.6,4.3,2,0,0,0,0,0,0,0,0,0,2.45,0.0679,2.45,1.6,11.57,0.05,0,0,0,0,0,0,3.06,3.06,0,0,12.26,3.06,3.06,4,0,100,,15,0,1.2,0,,30,48,48,62,261,261,,,,,,,,,,,2.09,1.45,12.18,0.09,,,,,,,
Dante Pettis,,0,WR,WR4,3000,NO,vs WAS,32,18,6.6,0,1.8,0,0,0,0,0,0,0,0,0,2.06,0.0703,2.06,1.09,11.93,0.12,0,0,0,0,0,0,3,3,0,0,16.2,3,3,6,0,100,,15,0,1,0,,50,108,108,57,262,262,0.04,0.04,0.63,,,,5.31,0.06,0.69,,2.71,1.45,19.73,0.24,,,,,,,
Trey Palmer,,0,WR,WR4,3200,TB,@ LAC,17,21.25,4,5.7,2.7,0,0,0,0,0,0,0,0,0,2.01,0.0631,2.01,1.06,12.88,0.07,0,0,0,0,0,0,2.77,2.77,0,0,10.77,2.77,2.77,6,0,100,,15,11,0.9,0,,48,109,109,55,263,263,,,,,,,,0.11,0.79,,3.07,1.75,18.79,0.14,,,,,,,
Giants,,0,DST,DST1,2100,NYG,vs BAL,2,29.75,6,7.7,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0.09,0.45,0,0.09,29.75,2.7,2.7,0,0,14.7,2.7,2.7,3,0,100,,15,5,1.3,0,,17,31,31,66,264,264,,,,,,,,,,,,,,,2.11,0.76,0.55,0.17,0.02,23.45,366.81
Allen Robinson,,0,WR,WR4,3000,DET,vs BUF,4,28,9.2,4.1,0.7,0,0,0,0,0,0,0,0,0,1.8,0.0504,1.8,1.03,12.09,0.07,0,0,0,0,0,0,2.66,2.66,0,0,21.06,2.66,2.66,6,0,100,,15,25,0.9,0,,50,110,110,57,265,265,,,,,,,,0.03,0.08,,7.34,4.34,54.53,0.34,,,,,,,
Jamari Thrash,,0,WR,WR4,3100,CLE,vs KC,16,18.75,0.5,0,2.6,0,0,0,0,0,0,0,0,0,1.43,0.0333,1.43,1,11.25,0.06,0,0,0,0,0,0,2.49,2.49,0,1.74,3.49,2.49,2.49,6,0,100,,15,0,0.8,0,,49,111,111,56,266,266,,,,,,,,,,,1.5,1.5,11,,,,,,,,
Jeremy Ruckert,,0,TE,TE2,2500,NYJ,@ JAC,15,22.25,1.8,3.1,2,0,0,0,0,0,0,0,0,0,2.23,0.0584,2.23,1.46,9.64,0,0,0,0,0,0,0,2.42,2.42,0,0,6.02,2.42,2.42,4,0,100,,15,25,1,0,,30,49,49,62,267,267,,,,,,,,,,,2,1.35,10.22,,,,,,,,
Jake Bobo,,0,WR,WR4,3000,SEA,vs GB,12,22.25,3.8,4.1,2.1,0,0,0,0,0,0,0,0,0,1.55,0.0417,1.55,1.12,9.98,0.04,0,0,0,0,0,0,2.36,2.36,0,0,9.96,2.36,2.36,6,0,100,,15,0,0.8,0,,50,112,112,57,268,268,,,,,,,,0.04,0.13,0.04,1.7,1.26,12.39,0.09,,,,,,,
Derius Davis,,0,WR,WR4,3000,LAC,vs TB,30,24.25,1.9,1.8,1.6,0,0,0,0,0,0,0,0,0,2.09,0.059,2.09,1.55,7.97,0,0,0,0,0,0,0,2.35,2.35,0,0,6.15,2.35,2.35,6,0,100,,15,0,0.8,0,,50,113,113,57,269,269,,,,,,,,0.82,5.25,,1.04,0.82,4.04,,,,,,,,
Julian Hill,,0,TE,TE2,2500,MIA,@ HOU,13,21.5,1.6,1.6,2,0,0,0,0,0,0,0,0,0,1.91,0.0561,1.91,1.26,10.41,0,0,0,0,0,0,0,2.3,2.3,0,0,5.5,2.3,2.3,4,0,100,,15,16,0.9,0,,30,50,50,62,270,270,,,,,,,,,,,1.59,1.06,8.71,,,,,,,,
Kylen Granson,,0,TE,TE2,2500,IND,@ DEN,10,19.75,3.2,4.9,1.3,0,0,0,0,0,0,0,0,0,1.98,0.0555,1.98,1.08,11.53,0.01,0,0,0,0,0,0,2.29,2.29,0,0,8.69,2.29,2.29,4,0,100,,15,6,0.9,0,,30,51,51,62,271,271,,,,,,,,0.04,0.04,,2.43,1.55,17.06,0.02,,,,,,,
Jalin Hyatt,,0,WR,WR4,3100,NYG,vs BAL,3,12.75,4.7,4.9,1.5,0,0,0,0,0,0,0,0,0,2.02,0.0618,2.02,1.07,11.95,0,0,0,0,0,0,0,2.27,2.27,0,0,11.67,2.27,2.27,6,0,100,,15,0,0.7,0,,49,114,114,56,272,272,,,,,,,,,,,2.67,1.43,20.29,,,,,,,,
Khalil Herbert,,0,RB,RB2,5200,CIN,@ TEN,18,26,7.8,10.2,1.7,0,0,0,0,0,0.1351,3.66,17.19,0.09,3.66,0,0,0,0,0,0,0,0,0,0,0,2.26,2.26,0,0,17.86,2.26,2.26,4,0,100,,15,0,0.4,0,,29,55,55,35,273,273,,,,,,,,7.65,36.94,0.18,1.27,0.94,6.08,0.04,,,,,,,
Bryce Oliver,,0,WR,WR4,3000,TEN,vs CIN,7,20.5,2,0,1.9,0,0,0,0,0,0,0,0,0,0.92,0.0275,0.92,0.83,13.7,0.01,0,0,0,0,0,0,2.26,2.26,0,0,6.26,2.26,2.26,6,0,100,,15,0,0.8,0,,50,115,115,57,273,273,,,,,,,,,,,0.67,0.67,12,,,,,,,,
Johnny Wilson,!,0,WR,WR4,3000,PHI,vs PIT,27,24.25,2.6,0,1.3,0,0,0,0,0,0,0,0,0,1.61,0.0561,1.61,0.48,3.59,0.22,0,0,0,0,0,0,2.16,2.16,0,0,7.36,2.16,2.16,6,0,100,,15,0,0.7,0,,50,116,116,57,274,274,,,,,,,,,,,1.29,0.29,2,0.14,,,,,,,
Xavier Gipson,,0,WR,WR4,3000,NYJ,@ JAC,15,22.25,3.2,3.2,1.2,0,0,0,0,0,0,0,0,0,1.35,0.0353,1.35,0.78,6.37,0.1,0,0,0,0,0,0,2.02,2.02,0,0,8.42,2.02,2.02,6,0,100,,15,0,0.7,0,,50,117,117,57,275,275,,,,,,,,0.27,2.27,0.03,1.6,0.9,8.93,0.03,,,,,,,
Devin Duvernay,,0,WR,WR4,3000,JAC,vs NYJ,25,18.75,4.6,0.6,1,0,0,0,0,0,0,0,0,0,1.49,0.0477,1.49,1.02,7.99,0.03,0,0,0,0,0,0,2,2,0,0,11.2,2,2,6,0,100,,15,0,0.7,0,,50,118,118,57,276,276,,,,,,,,0.46,3.31,0.01,2.1,1.49,13.85,0.07,,,,,,,
Blake Corum,,0,RB,RB2,4300,LAR,@ SF,30,23,1.6,0,2.3,0,0,0,0,0,0.1611,4.63,19.21,0,4.63,0,0,0,0,0,0,0,0,0,0,0,1.92,1.92,0,0,5.12,1.92,1.92,3,0,100,,11,30,0.4,4,0.9,38,56,56,44,277,277,,,,,,,,4.09,16.55,,0.36,0.36,2.82,,,,,,,,
Trey Sermon,,0,RB,RB2,4000,IND,@ DEN,1,19.75,4.4,2.5,4.1,0,0,0,0,0,0.1409,3.86,12.24,0.11,3.86,0,0,0,0,0,0,0,0,0,0,0,1.88,1.88,0,0,10.68,1.88,1.88,4,0,100,,15,0,0.5,0,,41,57,57,47,278,278,,,,,,,,4.8,18.4,0.12,0.84,0.68,4.4,,,,,,,,
Terrace Marshall Jr.,,0,WR,WR3,3000,LV,vs ATL,2,19.5,4.1,4.1,0.8,0,0,0,0,0,0,0,0,0,1.48,0.0369,1.48,0.86,8.92,0.01,0,0,0,0,0,0,1.81,1.81,0,0,10.01,1.81,1.81,6,0,100,,15,5,0.6,0,,50,119,119,57,279,279,,,,,,,,,,,3.2,1.86,22.09,0.03,,,,,,,
Khadarel Hodge,,0,WR,WR4,3000,ATL,@ LV,19,25,3.5,2.7,2.6,0,0,0,0,0,0,0,0,0,0.92,0.0251,0.92,0.57,9.3,0.05,0,0,0,0,0,0,1.8,1.8,0,0,8.8,1.8,1.8,6,0,100,,15,0,0.6,0,,50,120,120,57,280,280,,,,,,,,0.02,,,1.66,0.97,15.03,0.03,,,,,,,
Malik Washington,,0,WR,WR3,3000,MIA,@ HOU,13,21.5,3.1,0,2.4,0,0,0,0,0,0,0,0,0,1.89,0.0555,1.89,1.16,6.06,0,0,0,0,0,0,0,1.77,1.77,0,0,7.97,1.77,1.77,6,0,100,,15,0,0.6,0,,50,121,121,57,281,281,,,,,,,,0.4,3.6,0.1,1.6,1,5.4,,,,,,,,
Chris Brooks,,0,RB,RB2,4000,GB,@ SEA,5,24.75,2.1,1.2,3,0,0,0,0,0,0.103,3.56,16.72,0,3.56,0,0,0,0,0,0,0,0,0,0,0,1.67,1.67,0,0,5.87,1.67,1.67,4,0,100,,15,25,0.4,0,,41,58,58,47,282,282,,,,,,,,2.78,11.89,,1.11,1,6.44,,,,,,,,
Brandon Powell,,0,WR,WR4,3000,MIN,vs CHI,6,25.5,3.7,4,1,0,0,0,0,0,0,0,0,0,1.16,0.0338,1.16,0.82,6.83,0.02,0,0,0,0,0,0,1.62,1.62,0,0,9.02,1.62,1.62,6,0,100,,15,0,0.5,0,,50,122,122,57,283,283,,,,,,,,0.34,1.48,,1.64,1.12,10.1,0.04,,,,,,,
Kenny McIntosh,,0,RB,RB2,4000,SEA,vs GB,9,22.25,2.4,0,1.3,0,0,0,0,0,0.1111,2.63,12.69,0.02,2.63,0,0,0,0,0,0,0,0,0,0,0,1.39,1.39,0,0,6.19,1.39,1.39,4,0,100,,15,0,0.3,0,,41,59,59,47,284,284,,,,,,,,1.67,8.17,,0.33,0.33,1.17,,,,,,,,
River Cracraft,,0,WR,WR4,3000,MIA,@ HOU,13,21.5,3.4,4.5,0,0,0,0,0,0,0,0,0,0,0.7,0.0205,0.7,0.46,5.81,0.05,0,0,0,0,0,0,1.34,1.34,0,0,8.14,1.34,1.34,6,0,100,,15,0,0.4,0,,50,123,123,57,285,285,,,,,,,,,,,1.28,0.86,10.62,0.1,,,,,,,
Ramel Keyton,,0,WR,WR4,3000,LV,vs ATL,2,19.5,0.8,0,0.6,0,0,0,0,0,0,0,0,0,1.15,0.0286,1.15,0.55,6.1,0.03,0,0,0,0,0,0,1.34,1.34,0,0.14,2.94,1.34,1.34,6,0,100,,15,0,0.4,0,,50,123,123,57,285,285,,,,,,,,,,,1,0.33,2.33,,,,,,,,
Dameon Pierce,,0,RB,RB2,4300,HOU,vs MIA,3,24,7.1,5.5,2.6,0,0,0,0,0,0.07,1.91,8.67,0.06,1.91,0,0,0,0,0,0,0,0,0,0,0,1.23,1.23,0,0,15.43,1.23,1.23,4,0,100,,15,10,0.3,0,,38,60,60,44,286,286,,,,,,,,11.18,42.79,0.21,1.71,1.32,7.88,0.03,,,,,,,
Velus Jones,,0,WR,WR2,3000,CAR,vs DAL,9,22.75,3.3,0.9,1.9,0,0,0,0,0,0,0,0,0,0.67,0.0183,0.67,0.39,3.76,0.02,0,0,0,0,0,0,0.89,0.89,0,0,7.49,0.89,0.89,6,0,100,,15,0,0.3,0,,50,124,124,57,287,287,,,,,,,,0.79,6.88,0.04,0.92,0.5,5.63,0.04,,,,,,,
Collin Johnson,,0,WR,WR4,3000,CHI,@ MIN,21,18.5,5,2.1,0.4,0,0,0,0,0,0,0,0,0,0.4,0.0108,0.4,0.28,2.56,0.01,0,0,0,0,0,0,0.6,0.6,0,0,10.6,0.6,0.6,6,0,100,,15,0,0.2,0,,50,125,125,57,288,288,,,,,,,,,,,2.35,1.35,17.13,0.09,,,,,,,
Hunter Luepke,,0,RB,RB1,4000,DAL,@ CAR,29,19.75,2,1.3,2.4,0,0,0,0,0,0.0394,1.01,2.51,0.03,1.01,0,0,0,0,0,0,0,0,0,0,0,0.43,0.43,0,0,4.43,0.43,0.43,4,0,100,,15,0,0.1,0,,41,61,61,47,289,289,,,,,,,,0.75,2.1,0.05,0.85,0.7,6.4,,,,,,,,
Travis Homer,,0,RB,RB2,4000,CHI,@ MIN,4,18.5,4.2,0,0.8,0,0,0,0,0,0.0214,0.57,2.49,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,8.65,0.25,0.25,4,0,100,,15,0,0.1,0,,41,62,62,47,290,290,,,,,,,,1.82,8.98,0.02,1.25,1.05,9.22,0.04,,,,,,,
Ke'Shawn Vaughn,,0,RB,RB3,5400,SF,vs LAR,15,25.5,3.9,1.3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,27,63,63,33,291,291,,,,,,,,4.38,16.17,0.08,1.13,0.58,3.38,0.04,,,,,,,
Michael Penix Jr,,0,QB,QB2,5000,ATL,@ LV,11,25,0.2,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,0,0,0,,23,33,33,37,291,291,2.5,1.5,19,,0.5,,106.3,,,,,,,,,,,,,,
Mason Rudolph,,0,QB,QB2,5000,TEN,vs CIN,28,20.5,7.1,10.1,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,33,0,0,,23,33,33,37,291,291,24.42,15.29,162.13,0.63,1.17,0.96,81.48,2.33,6.63,0.04,,,,,,,,,,,
Isaiah Davis,,0,RB,RB3,5000,NYJ,@ JAC,20,22.25,5.7,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,31,63,63,37,291,291,,,,,,,,1.67,6.89,0.11,1.11,0.78,7.22,0.11,,,,,,,
Desmond Ridder,,0,QB,QB2,4800,LV,vs ATL,32,19.5,8,13.7,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,32,0,0,,25,33,33,39,291,291,24.86,15.91,171.95,0.55,1.73,0.68,64.79,3.32,12.05,0.23,0.05,0.05,-0.27,,,,,,,,
Andy Dalton,,0,QB,QB2,4800,CAR,vs DAL,26,22.75,7.9,13.3,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,50,0,0,,25,33,33,39,291,291,31.85,20.12,224.91,0.76,2.13,1.4,87.71,2.53,8.05,0.1,0.02,0.02,-0.06,,,,,,,,
Joe Flacco,,0,QB,QB2,4800,IND,@ DEN,25,19.75,7.6,24.4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,51,0,0,,25,33,33,39,291,291,37.25,23.52,241.63,0.86,1.94,1.31,84.73,1.47,3.12,0.07,,,-0.04,,,,,,,,
Keaton Mitchell,,0,RB,RB4,4800,BAL,@ NYG,32,29.75,7.1,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,12,0,0,,33,63,63,39,291,291,,,,,,,,5.22,44,0.22,1.22,1,10.33,,,,,,,,
Justin Fields,,0,QB,QB2,4700,PIT,@ PHI,1,18.75,10.4,19.2,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,39,0,0,,26,33,33,40,291,291,22.84,13.96,158.78,0.63,3.08,0.92,76.71,8.51,51.04,0.39,,,,,,,,,,,
Trey Lance,,0,QB,QB2,4700,DAL,@ CAR,18,19.75,7.6,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,7,0,0,,26,33,33,40,291,291,10.8,6,81.8,0.4,0.8,0.5,57.1,5.8,24.9,0.1,,,,,,,,,,,
Spencer Rattler,,0,QB,QB2,4600,NO,vs WAS,13,18,3.5,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,64,0,0,,27,33,33,41,291,291,33,19.67,190.33,0.67,4.67,0.33,71.2,3,20.33,,,,,,,,,,,,
Jacoby Brissett,,0,QB,QB2,4600,NE,@ ARI,8,20.25,8,11.4,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,23,0,0,,27,33,33,41,291,291,21.72,13.27,140.77,0.3,1.81,0.65,69.88,3.04,12.06,0.19,0.01,0.01,0.02,,,,,,,,
Ameer Abdullah,,0,RB,RB3,4500,LV,vs ATL,7,19.5,4.9,2.6,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,36,63,63,42,291,291,,,,,,,,3.63,14.4,0.05,1.98,1.48,10.45,0.08,,,,,,,
Josh Johnson,,0,QB,QB2,4500,BAL,@ NYG,2,29.75,12.4,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,0,0,0,,28,33,33,42,291,291,16.4,11.2,124.4,0.4,0.6,1,58.26,2.4,6,,,,,,,,,,,,
Mitchell Trubisky,,0,QB,QB2,4500,BUF,@ DET,6,26,9.9,10.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,24,0,0,,28,33,33,42,291,291,25.35,16.26,169.53,0.65,1.74,0.97,80.91,3.36,15.73,0.18,,,,,,,,,,,
Trayveon Williams,,0,RB,RB3,4500,CIN,@ TEN,18,26,2.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,36,63,63,42,291,291,,,,,,,,1.72,8.53,,0.53,0.42,2.06,,,,,,,,
Audric Estime,,0,RB,RB3,4500,DEN,vs IND,27,23.75,1.8,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,25,0,0,,36,63,63,42,291,291,,,,,,,,4.56,21.22,,0.33,0.33,1,,,,,,,,
Taylor Heinicke,,0,QB,QB2,4400,LAC,vs TB,31,24.25,7.4,14,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,39,0,0,,29,33,33,43,291,291,24.97,15.63,171.63,0.74,1.87,1,85.3,2.89,15.21,0.08,0.03,0.03,-0.05,,,,,,,,
C.J. Beathard,,0,QB,QB2,4400,JAC,vs NYJ,10,18.75,8.4,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,8,0,0,,29,33,33,43,291,291,19.41,11.72,134,0.48,1.83,0.66,73.5,2.21,9.17,0.14,,,,,,,,,,,
Tyrod Taylor,,0,QB,QB2,4400,NYJ,@ JAC,27,22.25,8.6,9.3,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,39,0,0,,29,33,33,43,291,291,23.53,14.5,163.59,0.38,2.35,0.89,84.98,5.2,29.27,0.24,0.03,0.01,0.05,,,,,,,,
Kyle Trask,,0,QB,QB2,4400,TB,@ LAC,7,21.25,0.4,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,0,0,0,,29,33,33,43,291,291,2.2,0.8,5.6,,,,30.16,0.6,-0.6,,,,,,,,,,,,
Ty Johnson,,0,RB,RB3,4400,BUF,@ DET,10,26,5.1,3.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,2,0,0,,37,63,63,43,291,291,,,,,,,,3.53,16.03,0.07,2.05,1.39,11.88,0.09,,,,,,,
Jaylen Wright,,0,RB,RB3,4400,MIA,@ HOU,6,21.5,2.2,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,12,0,0,,37,63,63,43,291,291,,,,,,,,5.55,22.73,,0.55,0.27,0.73,,,,,,,,
Sam Howell,,0,QB,QB2,4300,SEA,vs GB,9,22.25,8.7,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,50,0,0,,30,33,33,44,291,291,35.06,22.17,228.56,1.22,3.61,1.22,70.01,2.94,16.56,0.33,0.06,0.06,0.22,,,,,,,,
Jake Browning,,0,QB,QB2,4300,CIN,@ TEN,23,26,9.6,17.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,40,0,0,,30,33,33,44,291,291,24.3,17.1,193.6,0.7,2.4,1.2,80.55,2.8,12.6,0.3,0.1,0.1,-0.7,,,,,,,,
Sean Tucker,,0,RB,RB3,4300,TB,@ LAC,14,21.25,8.8,1.7,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,38,63,63,44,291,291,,,,,,,,3,16.19,0.13,0.81,0.63,7.06,0.06,,,,,,,
Jimmy Garoppolo,,0,QB,QB2,4200,LAR,@ SF,3,23,8.2,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,41,0,0,,31,33,33,45,291,291,25.03,16.82,204.43,0.7,1.77,1.23,88.58,2.4,3.32,0.09,0.03,0.03,-0.04,,,,,,,,
Davis Mills,,0,QB,QB2,4200,HOU,vs MIA,20,24,8.5,3.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,27,0,0,,31,33,33,45,291,291,26.43,16.57,172.4,0.71,1.86,1,78.73,1.49,4.6,0.06,,,,,,,,,,,
Carson Wentz,,0,QB,QB2,4200,KC,@ CLE,24,22.75,7.3,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,60,0,0,,31,33,33,45,291,291,34.86,21.83,234.68,0.71,2.53,1.61,89.38,3.73,14.93,0.12,0.02,0.02,0.12,,,,,,,,
Jarrett Stidham,,0,QB,QB2,4200,DEN,vs IND,4,23.75,8.7,13.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,0,0,0,,31,33,33,45,291,291,14.07,8.36,101.57,0.57,1.36,0.57,52.24,2.43,6.79,,,,,,,,,,,,
Hassan Haskins,,0,RB,RB3,4200,LAC,vs TB,13,24.25,2.4,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,39,63,63,45,291,291,,,,,,,,2.44,7.44,0.06,0.75,0.69,3.56,,,,,,,,
Jamaal Williams,,0,RB,RB3,4200,NO,vs WAS,21,18,7.6,4.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,13,0,0,,39,63,63,45,291,291,,,,,,,,9.38,36.25,0.28,2.05,1.66,11.51,0.07,,,,,,,
Mason Tipton,,0,WR,WR5,4100,NO,vs WAS,32,18,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,39,126,126,46,291,291,,,,,,,,,,,3.13,1.75,12.38,,,,,,,,
Bailey Zappe,,0,QB,QB3,4000,CLE,vs KC,12,18.75,7.4,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,19,0,0,,32,33,33,47,291,291,21.71,13.71,146.64,0.86,1.79,0.79,41.9,1.93,5.93,0.07,0.07,0.07,-0.43,,,,,,,,
Ty Chandler,,0,RB,RB3,4000,MIN,vs CHI,24,25.5,6,6.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,0.04,,,5.64,23.25,0.11,1.11,0.96,7.18,,,,,,,,
C.J. Ham,,0,RB,FB1,4000,MIN,vs CHI,24,25.5,2.3,1,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,,,,,,,,,,,,,,
Will Shipley,,0,RB,RB3,4000,PHI,vs PIT,26,24.25,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,1.67,4.17,,,,,,,,,,,,
George Holani,,0,RB,RB3,4000,SEA,vs GB,9,22.25,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,,,,1,1,-1,,,,,,,,
Khari Blasingame,,0,RB,FB1,4000,PHI,vs PIT,26,24.25,1.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,0.35,1.03,,0.61,0.42,3.19,,,,,,,,
