,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Jake Tonges,,0,TE,TE3,2500,SF,@ GB,12,19.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,0,0,0,,27,46,46,58,236,236,,,,,,,,,,,0.5,,,,,,,,,,
Brayden Willis,,0,TE,TE4,2500,SF,@ GB,12,19.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,0,0,0,,27,46,46,58,236,236,,,,,,,,,,,,,,,,,,,,,
Ben Sims,,0,TE,TE2,2500,GB,vs SF,29,25.25,2.4,2,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,0,0,0,,27,46,46,58,236,236,,,,,,,,,,,1.11,0.78,6.78,0.11,,,,,,,
John FitzPatrick,,0,TE,TE3,2500,GB,vs SF,29,25.25,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,143,0,0,1.2,0.5,27,46,46,58,236,236,,,,,,,,,,,0.25,0.25,3,,,,,,,,
Ben Sinnott,,0,TE,TE3,2500,WAS,vs DAL,9,27.75,3.6,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,0,0,0,,27,46,46,58,236,236,,,,,,,,,,,1,1,6,0.33,,,,,,,
Princeton Fant,,0,TE,TE3,2500,DAL,@ WAS,32,17.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,36,0,100,,152,0,0,0,,27,46,46,58,236,236,,,,,,,,,,,,,,,,,,,,,
Payne Durham,,0,TE,TE2,2500,TB,@ NYG,24,23,1.4,1.8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,100,,121,13,0,3.6,1.4,27,46,46,58,236,236,,,,,,,,,,,1,0.75,8.25,,,,,,,,
Ko Kieft,,0,TE,TE3,2500,TB,@ NYG,24,23,2.2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,0,0,0,,27,46,46,58,236,236,,,,,,,,,,,0.75,0.4,4.1,0.1,,,,,,,
Chris Manhertz,,0,TE,TE2,2500,NYG,vs TB,30,17,2.5,0.6,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,0,0,0,,27,46,46,58,236,236,,,,,,,,,,,1.08,0.69,7,0.08,,,,,,,
Daniel Bellinger,,0,TE,TE3,2500,NYG,vs TB,30,17,3.6,3.6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,20,0,0,,27,46,46,58,236,236,,,,,,,,0.03,0.07,0.03,2.28,2,19.1,0.07,,,,,,,
Jaheim Bell,,0,TE,TE3,2500,NE,@ MIA,20,19,0.6,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,0,0,0,,27,46,46,58,236,236,,,,,,,,,,,1,0.5,0.5,,,,,,,,
Jack Westover,,0,TE,TE4,2500,NE,@ MIA,20,19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,36,0,100,,152,0,0,0,,27,46,46,58,236,236,,,,,,,,,,,,,,,,,,,,,
Durham Smythe,,0,TE,TE3,2500,MIA,vs NE,22,26.5,3,5.1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,137,12,0,1.8,0.7,27,46,46,58,236,236,,,,,,,,0.05,0.05,0.01,2.14,1.62,15.18,0.04,,,,,,,
Andrew Ogletree,,0,TE,TE3,2500,IND,vs DET,11,21.5,3.8,3.2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,0,0,0,,27,46,46,58,236,236,,,,,,,,,,,1.58,0.84,11.21,0.16,,,,,,,
Shane Zylstra,,0,TE,TE3,2500,DET,@ IND,14,29,6.7,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,0,0,0,,27,46,46,58,236,236,,,,,,,,,,,1.92,1.25,9.67,0.33,,,,,,,
Josh Whyle,,0,TE,TE3,2500,TEN,@ HOU,13,16.5,2.8,3.1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,13,0,0,,27,46,46,58,236,236,,,,,,,,,,,2,1.41,14.24,0.06,,,,,,,
Teagan Quitoriano,,0,TE,TE3,2500,HOU,vs TEN,31,24,3.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,0,0,0,,27,46,46,58,236,236,,,,,,,,,,,1.7,0.9,14.6,0.2,,,,,,,
Nick Muse,,0,TE,TE3,2500,MIN,@ CHI,6,21,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,0,0,0,,27,46,46,58,236,236,,,,,,,,,,,1,1,22,,,,,,,,
Marcedes Lewis,,0,TE,TE3,2500,CHI,vs MIN,21,18,3.9,2.6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,0,0,0,,27,46,46,58,236,236,,,,,,,,,,,2.14,1.33,14.18,0.15,,,,,,,
Feleipe Franks,,0,TE,TE3,2500,CAR,vs KC,16,16.25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,0,0,0,,27,46,46,58,236,236,0.09,,,0.09,,,,0.36,0.55,,0.27,,,,,,,,,,
Peyton Hendershot,,0,TE,TE3,2500,KC,@ CAR,5,26.75,2.9,1,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,0,0,0,,27,46,46,58,236,236,,,,,,,,0.1,0.1,0.05,1.24,0.86,7.95,0.1,,,,,,,
Charlie Kolar,,0,TE,TE3,2500,BAL,@ LAC,17,27,4.1,2.4,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,139,0,0,1.6,0.6,27,46,46,58,236,236,,,,,,,,0.06,0.11,,1.39,1.06,14.5,0.11,,,,,,,
Stone Smartt,,0,TE,TE3,2500,LAC,vs BAL,3,24,2.8,2.7,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,0,0,0,,27,46,46,58,236,236,,,,,,,,,,,1.53,0.89,11.21,0.05,,,,,,,
Tucker Fisk,,0,TE,TE2,2500,LAC,vs BAL,3,24,0.8,0.9,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,100,,138,33,0,1.7,0.7,27,46,46,58,236,236,,,,,,,,,,,1,0.67,5,,,,,,,,
C.J. Uzomah,,0,TE,TE3,2500,PHI,@ LAR,18,26,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,9,0,0,,27,46,46,58,236,236,,,,,,,,,,,3.13,2.21,21.62,0.18,,,,,,,
Hunter Long,,0,TE,TE3,2500,LAR,vs PHI,26,23,1.3,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,0,0,0,,27,46,46,58,236,236,,,,,,,,,,,0.8,0.6,5.1,,,,,,,,
Connor Heyward,,0,TE,TE3,2500,PIT,@ CLE,8,20,3,3.3,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,14,0,0,,27,46,46,58,236,236,0.04,,,,,,0.08,0.08,0.24,,2.16,1.56,13.88,0.08,,,,,,,
MyCole Pruitt,,0,TE,TE4,2500,PIT,@ CLE,8,20,3.1,2.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,11,0,0,,27,46,46,58,236,236,,,,,,,,,,,1.57,1.16,12.01,0.18,,,,,,,
Blake Whiteheart,,0,TE,TE3,2500,CLE,vs PIT,27,16.5,0,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,100,,118,0,0,3.9,1.6,27,46,46,58,236,236,,,,,,,,,,,3,3,13,1,,,,,,,
Lucas Krull,,0,TE,TE3,2500,DEN,@ LV,19,23.5,3.4,3.4,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,0,0,0,,27,46,46,58,236,236,,,,,,,,,,,2.15,1.38,14.69,0.08,,,,,,,
Pharaoh Brown,,0,TE,TE2,2500,SEA,vs ARI,1,22.75,3.5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,100,,118,0,0,3.9,1.6,27,46,46,58,236,236,,,,,,,,,,,1.94,1.4,14.69,0.06,,,,,,,
