,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Player,Inj,Likes,Pos,pDepth,Salary,Team,Opp,Def v Pos,VegasPts,STDV,2023 Avg,2024 Avg,Pct,Att,Yrds,TDs,Int,Pct,Att,Yrds,TDs,Att+Tar,Pct,Tar,Rec,Yrds,TDs,Sacks,Int,Fum,Sfty,TDs,PTs,FC,My,Diff,Floor,Ceiling,FC Proj,My Proj,FPs,Rdm %,Exp.,Used,FPs,Con.,Value,Score,Val,Salary,FC Proj,My Proj,Salary,FC Proj,My Proj,Att,Comp,Yrds,Int,Sack,TDs,Rtg,Att,Yrds,TDs,Trgts,Rec,Yrds,TDs,Sack,Ints,Fmbls,TDs,Sfty,Pts,Yrds
Reggie Gilliam,,0,RB,FB1,4000,BUF,vs KC,1,24.75,2.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,174,0,0,0,,42,56,56,46,245,245,,,,,,,,0.13,0.13,,0.78,0.61,4.83,0.09,,,,,,,
Kenny McIntosh,,0,RB,RB3,4000,SEA,@ SF,26,21.25,0.6,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,174,0,0,0,,42,56,56,46,245,245,,,,,,,,1.5,5.5,,,,,,,,,,,,
Kyle Juszczyk,,0,RB,FB1,4000,SF,vs SEA,22,27.25,3.8,3.9,4.1,0,0,0,0,0,0,0,0,0,3.22,0.0941,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,100,,146,21,0,3.2,0.8,42,56,56,46,245,245,,,,,,,,,,,,,,,,,,,,,
Michael Burton,,0,RB,FB1,4000,DEN,vs ATL,14,23.25,1.7,0.7,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,100,,166,0,0,1,0.3,42,56,56,46,245,245,,,,,,,,,,,,,,,,,,,,,
Jase McClellan,,0,RB,RB3,4000,ATL,@ DEN,3,21.25,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,100,,162,0,0,1.5,0.4,42,56,56,46,245,245,,,,,,,,5,17,,,,,,,,,,,,
Avery Williams,,0,RB,RB4,4000,ATL,@ DEN,3,21.25,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,174,0,0,0,,42,56,56,46,245,245,,,,,,,,0.68,2.77,,0.45,0.41,1.68,,,,,,,,
C.J. Ham,,0,RB,FB1,4000,MIN,@ TEN,24,23,2.3,1,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,174,0,0,0,,42,56,56,46,245,245,,,,,,,,,,,,,,,,,,,,,
Keaton Mitchell,,0,RB,RB3,4000,BAL,@ PIT,10,25.75,6.9,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,174,24,0,0,,42,56,56,46,245,245,,,,,,,,5.88,49.5,0.25,1.38,1.13,11.63,,,,,,,,
Patrick Ricard,,0,RB,FB1,4000,BAL,@ PIT,10,25.75,2.4,2.7,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,100,,162,0,0,1.5,0.4,42,56,56,46,245,245,,,,,,,,,,,,,,,,,,,,,
Cordarrelle Patterson,,0,RB,RB3,4000,PIT,vs BAL,4,22.75,6.7,3.1,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,100,,166,0,0,1,0.3,42,56,56,46,245,245,0.01,,,,,,0.28,3.68,16.85,0.13,2.18,1.62,14.22,0.08,,,,,,,
Adam Prentice,,0,RB,RB1,4000,NO,vs CLE,20,21.5,0.8,0.6,0,0,0,0,0,0,0.0053,0.16,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,174,0,0,0,,42,56,56,46,245,245,,,,,,,,,,,,,,,,,,,,,
Ronnie Rivers,,0,RB,RB3,4000,LAR,@ NE,30,23,2.4,2.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,174,0,0,0,,42,56,56,46,245,245,,,,,,,,3.19,12.56,,0.69,0.69,3.19,,,,,,,,
Craig Reynolds,,0,RB,RB3,4000,DET,vs JAC,25,30.5,4.5,2.6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,100,,155,0,0,2.1,0.5,42,56,56,46,245,245,,,,,,,,4.96,20.73,0.04,0.92,0.85,8.38,,,,,,,,
Sione Vaki,,0,RB,RB4,4000,DET,vs JAC,25,30.5,1,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,100,,168,0,0,0.9,0.2,42,56,56,46,245,245,,,,,,,,0.2,1,,0.2,0.2,3.4,,,,,,,,
Chris Brooks,,0,RB,RB3,4000,GB,@ CHI,19,23.5,2.4,1.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,100,,145,11,0,3.3,0.8,42,56,56,46,245,245,,,,,,,,3.4,13,,1,0.8,5.8,,,,,,,,
Travis Homer,,0,RB,RB3,4000,CHI,vs GB,12,17.5,4.3,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,174,0,0,0,,42,56,56,46,245,245,,,,,,,,1.92,9.5,0.02,1.27,1.06,9.54,0.04,,,,,,,
Robert Woods,,0,WR,WR5,3800,HOU,@ DAL,9,24.25,8.4,6.4,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,100,,145,28,0,3.3,0.9,44,110,110,48,245,245,,,,,,,,0.54,3.72,0.04,6.73,4.29,52.07,0.22,,,,,,,
Tyler Johnson,,0,WR,WR5,3500,LAR,@ NE,22,23,3.7,8.8,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,174,23,0,0,,47,110,110,51,245,245,,,,,,,,,,,3.09,2.03,22.34,0.09,,,,,,,
Mecole Hardman,,0,WR,WR5,3300,KC,@ BUF,4,22.25,6.2,3.8,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,138,14,0,4.1,1.2,49,110,110,53,245,245,,,,,,,,0.32,2.11,0.04,3.43,2.37,30.51,0.21,,,,,,,
Tylan Wallace,,0,WR,WR5,3300,BAL,@ PIT,27,25.75,4.5,0.3,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,158,0,0,1.8,0.5,49,110,110,53,245,245,,,,,,,,,,,0.77,0.46,8.19,0.04,,,,,,,
Dyami Brown,,0,WR,WR5,3200,WAS,@ PHI,26,22.75,4.9,2.2,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,100,,163,0,0,1.4,0.4,50,110,110,54,245,245,0.02,0.02,0.09,,,,2.32,0.07,0.25,,1.82,0.95,14.11,0.09,,,,,,,
Allen Robinson,,0,WR,WR5,3100,DET,vs JAC,15,30.5,9.1,4.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,100,,160,27,0,1.7,0.5,51,110,110,55,245,245,,,,,,,,0.03,0.08,,7.38,4.36,54.93,0.35,,,,,,,
Laviska Shenault Jr,,0,WR,WR5,3100,SEA,@ SF,29,21.25,5.5,2.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,174,15,0,0,,51,110,110,55,245,245,,,,,,,,0.83,4.2,0.02,3.8,2.73,26.63,0.1,,,,,,,
Marvin Mims Jr.,,0,WR,WR5,3100,DEN,vs ATL,2,23.25,4.9,4.4,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,71,0,0,13.3,4.3,51,110,110,55,245,245,,,,,,,,0.5,2.46,,2,1.27,17.15,0.04,,,,,,,
Bryce Oliver,,0,WR,WR5,3000,TEN,vs MIN,21,17,2.2,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,136,0,0,4.3,1.4,52,110,110,56,245,245,,,,,,,,,,,1,1,11.5,,,,,,,,
Ben Skowronek,,0,WR,WR5,3000,PIT,vs BAL,3,22.75,4.2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,100,,163,0,0,1.4,0.5,52,110,110,56,245,245,,,,,,,,0.07,0.63,0.02,2.27,1.41,14.02,0.02,,,,,,,
Scotty Miller,,0,WR,WR6,3000,PIT,vs BAL,3,22.75,5.4,3.3,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,174,0,0,0,,52,110,110,56,245,245,,,,,,,,0.14,1.45,0.02,2.66,1.55,19.93,0.11,,,,,,,
Jamari Thrash,,0,WR,WR4,3000,CLE,@ NO,23,22.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,73,0,100,,155,0,0,2.1,0.7,52,110,110,56,245,245,,,,,,,,,,,,,,,,,,,,,
Kadarius Toney,,0,WR,WR5,3000,CLE,@ NO,23,22.5,6.5,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,100,,176,0,0,-0.7,,52,110,110,56,245,245,0.13,0.03,0.61,,0.03,,6.45,0.68,3.84,0.03,3.71,2.65,24.52,0.1,,,,,,,
Javon Baker,,0,WR,WR5,3000,NE,vs LAR,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,174,0,0,0,,52,110,110,56,245,245,,,,,,,,,,,,,,,,,,,,,
Xavier Smith,,0,WR,WR7,3000,LAR,@ NE,22,23,1.3,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,174,0,0,0,,52,110,110,56,245,245,,,,,,,,0.29,4.29,,0.29,0.29,0.86,,,,,,,,
River Cracraft,,0,WR,WR5,3000,MIA,vs LV,19,25.5,3.4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,174,0,0,0,,52,110,110,56,245,245,,,,,,,,,,,1.32,0.89,11,0.11,,,,,,,
Terrace Marshall Jr.,,0,WR,WR5,3000,LV,@ MIA,20,18,4.1,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,174,9,0,0,,52,110,110,56,245,245,,,,,,,,,,,3.33,1.94,23.24,0.03,,,,,,,
Velus Jones,,0,WR,WR6,3000,JAC,@ DET,11,17,3.3,0.9,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,174,0,0,0,,52,110,110,56,245,245,,,,,,,,0.79,6.88,0.04,0.92,0.5,5.63,0.04,,,,,,,
Ryan Flournoy,,0,WR,WR5,3000,DAL,vs HOU,13,17.25,1,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,140,0,0,3.9,1.3,52,110,110,56,245,245,,,,,,,,,,,0.75,0.5,6.25,,,,,,,,
Bo Melton,,0,WR,WR5,3000,GB,@ CHI,6,23.5,7.1,12.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,174,0,0,0,,52,110,110,56,245,245,,,,,,,,0.67,4.58,,2.92,1.75,24.25,0.08,,,,,,,
Malik Heath,,0,WR,WR6,3000,GB,@ CHI,6,23.5,2.7,2.8,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,174,7,0,0,,52,110,110,56,245,245,,,,,,,,,,,2.07,1.36,10.79,0.07,,,,,,,
DeAndre Carter,,0,WR,WR5,3000,CHI,vs GB,12,17.5,4.4,0.6,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,174,0,0,0,,52,110,110,56,245,245,,,,,,,,0.15,0.95,,1.67,1.14,13.01,0.06,,,,,,,
Derius Davis,,0,WR,WR5,3000,LAC,vs CIN,7,24.5,2,1.8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,148,0,0,3,1,52,110,110,56,245,245,,,,,,,,0.83,5.75,,0.83,0.71,3.79,,,,,,,,
Jacob Cowing,,0,WR,WR5,3000,SF,vs SEA,28,27.25,2.4,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,174,0,0,0,,52,110,110,56,245,245,,,,,,,,,,,0.38,0.25,6.25,,,,,,,,
Trenton Irwin,,0,WR,WR5,3000,CIN,@ LAC,17,23.5,5,5.2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,174,0,0,0,,52,110,110,56,245,245,,,,,,,,0.03,0.34,,2.25,1.44,18.78,0.16,,,,,,,
Foster Moreau,,0,TE,TE3,3000,NO,vs CLE,8,21.5,4.2,4.2,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,100,,106,24,0,8,2.7,26,47,47,56,245,245,,,,,,,,,0.03,,2.65,1.88,22.23,0.24,,,,,,,
Ainias Smith,,0,WR,WR5,3000,PHI,vs WAS,32,26.75,0.7,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,174,0,0,0,,52,110,110,56,245,245,,,,,,,,0.5,1,,1.5,1.5,3,,,,,,,,
Devin Duvernay,,0,WR,WR5,3000,JAC,@ DET,11,17,4.7,0.6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,174,0,0,0,,52,110,110,56,245,245,,,,,,,,0.47,3.58,0.02,2.06,1.48,14.02,0.08,,,,,,,
Irvin Charles,,0,WR,WR5,3000,NYJ,vs IND,14,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,174,0,0,0,,52,110,110,56,245,245,,,,,,,,,,,0.2,,,,,,,,,,
Ashton Dulin,,0,WR,WR5,3000,IND,@ NYJ,25,19.5,3.5,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,174,0,0,0,,52,110,110,56,245,245,,,,,,,,0.27,2.13,,1.27,0.73,11.11,0.09,,,,,,,
Jalen Virgil,,0,WR,WR5,3000,BUF,vs KC,16,24.75,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,174,0,0,0,,52,110,110,56,245,245,,,,,,,,,,,1.25,0.5,18.75,0.25,,,,,,,
Cody White,,0,WR,WR6,3000,SEA,@ SF,29,21.25,2.4,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,174,0,0,0,,52,110,110,56,245,245,,,,,,,,,,,1.25,1,9.88,,,,,,,,
Casey Washington,,0,WR,WR5,3000,ATL,@ DEN,10,21.25,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,174,0,0,0,,52,110,110,56,245,245,,,,,,,,,,,1,1,14,,,,,,,,
Brandon Powell,,0,WR,WR5,3000,MIN,@ TEN,31,23,3.8,4,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,154,0,0,2.3,0.8,52,110,110,56,245,245,,,,,,,,0.36,1.54,,1.69,1.14,10.23,0.04,,,,,,,
Trent Sherfield Sr,,0,WR,WR4,3000,MIN,@ TEN,31,23,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,71,0,100,,152,0,0,2.6,0.9,52,110,110,56,245,245,,,,,,,,,,,,,,,,,,,,,
Tanner Hudson,,0,TE,TE3,2800,CIN,@ LAC,17,23.5,3.8,6.7,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,145,17,0,3.3,1.2,28,47,47,58,245,245,,,,,0.03,,,0.03,0.03,,3.03,2.13,20.83,0.07,,,,,,,
Lucas Krull,,0,TE,TE3,2700,DEN,vs ATL,2,23.25,3.4,3.4,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,174,0,0,0,,29,47,47,59,245,245,,,,,,,,,,,2.15,1.38,14.69,0.08,,,,,,,
Johnny Mundt,,0,TE,TE3,2600,MIN,@ TEN,31,23,2.9,4.5,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,100,,154,3,0,2.3,0.9,30,47,47,60,245,245,,,,,,,,,,,1.86,1.43,11.83,0.07,,,,,,,
Brevyn Spann-Ford,,0,TE,TE3,2500,DAL,vs HOU,13,17.25,1.9,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,100,,104,0,0,8.2,3.3,31,47,47,61,245,245,,,,,,,,,,,2,0.67,6.67,,,,,,,,
Princeton Fant,,0,TE,TE4,2500,DAL,vs HOU,13,17.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,100,,174,0,0,0,,31,47,47,61,245,245,,,,,,,,,,,,,,,,,,,,,
Teagan Quitoriano,,0,TE,TE3,2500,HOU,@ DAL,9,24.25,3.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,174,0,0,0,,31,47,47,61,245,245,,,,,,,,,,,1.7,0.9,14.6,0.2,,,,,,,
Stone Smartt,,0,TE,TE2,2500,LAC,vs CIN,7,24.5,2.8,2.7,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,174,0,0,0,,31,47,47,61,245,245,,,,,,,,,,,1.53,0.89,11.21,0.05,,,,,,,
Tucker Fisk,,0,TE,TE3,2500,LAC,vs CIN,7,24.5,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,100,,161,0,0,1.6,0.6,31,47,47,61,245,245,,,,,,,,,,,0.5,0.5,4.5,,,,,,,,
Cam Grandy,,0,TE,TE4,2500,CIN,@ LAC,17,23.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,174,0,0,0,,31,47,47,61,245,245,,,,,,,,,,,1,1,,,,,,,,,
Ben Sinnott,,0,TE,TE3,2500,WAS,@ PHI,26,22.75,3.6,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,174,0,0,0,,31,47,47,61,245,245,,,,,,,,,,,1,1,6,0.33,,,,,,,
Jack Stoll,,0,TE,TE4,2500,MIA,vs LV,19,25.5,1.5,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,174,17,0,0,,31,47,47,61,245,245,,,,,,,,,,,1.3,0.96,8.39,,,,,,,,
C.J. Uzomah,,0,TE,TE3,2500,PHI,vs WAS,32,26.75,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,174,9,0,0,,31,47,47,61,245,245,,,,,,,,,,,3.13,2.21,21.62,0.18,,,,,,,
Nick Vannett,,0,TE,TE3,2500,TEN,vs MIN,21,17,3.4,1.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,100,,161,6,0,1.6,0.6,31,47,47,61,245,245,,,,,,,,,,,2.07,1.49,14.04,0.12,,,,,,,
Kenny Yeboah,,0,TE,TE3,2500,NYJ,vs IND,14,23.5,2,1.6,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,100,,105,0,0,8.1,3.2,31,47,47,61,245,245,,,,,,,,,,,0.9,0.6,8,,,,,,,,
Andrew Ogletree,,0,TE,TE3,2500,IND,@ NYJ,25,19.5,3.9,3.2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,158,0,0,1.8,0.7,31,47,47,61,245,245,,,,,,,,,,,1.61,0.83,11.39,0.17,,,,,,,
Peyton Hendershot,,0,TE,TE3,2500,KC,@ BUF,4,22.25,2.9,1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,155,0,0,2.1,0.8,31,47,47,61,245,245,,,,,,,,0.1,0.1,0.05,1.25,0.85,7.8,0.1,,,,,,,
Quintin Morris,,0,TE,TE2,2500,BUF,vs KC,16,24.75,3.3,5.3,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,174,0,0,0,,31,47,47,61,245,245,,,,,,,,,,,1.15,0.85,8.62,0.23,,,,,,,
Zach Davidson,,0,TE,TE3,2500,BUF,vs KC,16,24.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,39,0,100,,162,0,0,1.5,0.6,31,47,47,61,245,245,,,,,,,,,,,,,,,,,,,,,
Pharaoh Brown,,0,TE,TE2,2500,SEA,@ SF,29,21.25,3.5,3.5,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,174,0,0,0,,31,47,47,61,245,245,,,,,,,,,,,1.98,1.43,15,0.06,,,,,,,
Tyler Mabry,,0,TE,TE3,2500,SEA,@ SF,29,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,174,0,0,0,,31,47,47,61,245,245,,,,,,,,,,,1,1,7,1,,,,,,,
Eric Saubert,,0,TE,TE1,2500,SF,vs SEA,28,27.25,2.4,1.4,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,160,0,0,1.7,0.7,31,47,47,61,245,245,,,,,,,,,,,1.5,1,8.98,0.05,,,,,,,
Jake Tonges,,0,TE,TE2,2500,SF,vs SEA,28,27.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,174,0,0,0,,31,47,47,61,245,245,,,,,,,,,,,0.5,,,,,,,,,,
Brayden Willis,,0,TE,TE3,2500,SF,vs SEA,28,27.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,174,0,0,0,,31,47,47,61,245,245,,,,,,,,,,,,,,,,,,,,,
Nate Adkins,,0,TE,TE2,2500,DEN,vs ATL,2,23.25,1.9,1.5,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,100,,104,0,0,8.2,3.3,31,47,47,61,245,245,,,,,,,,,,,0.92,0.75,3.67,0.08,,,,,,,
Ross Dwelley,,0,TE,TE2,2500,ATL,@ DEN,10,21.25,3.9,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,100,,162,7,0,1.5,0.6,31,47,47,61,245,245,,,,,,,,,,,2,1.47,17.27,0.17,,,,,,,
Charlie Kolar,,0,TE,TE3,2500,BAL,@ PIT,27,25.75,4.1,2.4,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,174,0,0,0,,31,47,47,61,245,245,,,,,,,,0.06,0.12,,1.47,1.12,15.35,0.12,,,,,,,
Connor Heyward,,0,TE,TE3,2500,PIT,vs BAL,3,22.75,3,3.3,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,174,14,0,0,,31,47,47,61,245,245,0.04,,,,,,0.08,0.08,0.24,,2.16,1.56,13.88,0.08,,,,,,,
Dallin Holker,,0,TE,TE4,2500,NO,vs CLE,8,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,174,0,0,0,,31,47,47,61,245,245,,,,,,,,,,,,,,,,,,,,,
Geoff Swaim,,0,TE,TE3,2500,CLE,@ NO,23,22.5,3.5,2.8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,174,3,0,0,,31,47,47,61,245,245,,,,,,,,,,,2.15,1.71,13.12,0.09,,,,,,,
Jaheim Bell,,0,TE,TE3,2500,NE,vs LAR,18,19,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,174,0,0,0,,31,47,47,61,245,245,,,,,,,,,,,1,1,1,,,,,,,,
