,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Michael Penix Jr,,0,QB,QB2,5100,ATL,vs TB,9,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,36,0,100,,180,0,0,0,,22,28,28,32,249,249,,,,,,,,,,,,,,,,,,,,,
Aidan O'Connell,,0,QB,QB2,5100,LV,@ DEN,14,16.5,6.5,12.3,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,153,45,0,2.76,0.5,22,28,28,32,249,249,29.58,18.5,191.67,0.58,2.08,1.08,86.29,1.42,0.92,0.08,,,,,,,,,,,
Jameis Winston,,0,QB,QB2,5000,CLE,@ WAS,28,20.25,9.3,2.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,176,47,0,0.34,0.1,23,28,28,33,249,249,31,18.96,237.7,1.06,2.11,1.52,78.54,3.24,13.14,0.12,,,,,,,,,,,
Drake Maye,,0,QB,QB2,5000,NE,vs MIA,11,19.5,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,180,0,0,0,,23,28,28,33,249,249,8,4,22,,2,,55.2,2,12,,,,,,,,,,,,
Bryce Young,,0,QB,QB2,4900,CAR,@ CHI,6,18,5.4,11,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,150,49,0,3.12,0.6,24,28,28,34,249,249,32.33,19.22,173.44,0.72,3.78,0.61,71.22,2.44,15.06,0.06,,,,,,,,,,,
Carson Steele,,0,RB,RB3,4800,KC,vs NO,8,24.25,3.3,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,100,,169,0,0,1.2,0.3,31,55,55,35,249,249,,,,,,,,7,26.25,,1.25,0.5,0.5,,,,,,,,
Mitchell Trubisky,,0,QB,QB2,4800,BUF,@ HOU,17,23.25,9.7,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,180,29,0,0,,25,28,28,35,249,249,26.41,16.93,176.63,0.68,1.82,1.01,82.9,3.39,16.49,0.18,,,,,,,,,,,
Jake Browning,,0,QB,QB2,4800,CIN,vs BAL,21,25.5,8.3,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,180,53,0,0,,25,28,28,35,249,249,27,19,215.11,0.78,2.67,1.33,89.5,3,14.11,0.33,0.11,0.11,-0.78,,,,,,,,
D'Ernest Johnson,,0,RB,RB3,4800,JAC,vs IND,29,24.25,5.5,2.2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,100,,151,0,0,3,0.6,31,55,55,35,249,249,,,,,,,,3.08,14.26,0.05,0.84,0.66,5.95,,,,,,,,
Drew Lock,,0,QB,QB2,4700,NYG,@ SEA,8,17.75,8.6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,180,34,0,0,,26,28,28,36,249,249,28.07,16.75,188.68,0.82,1.39,1,75.3,2.75,10.68,0.18,0.04,0.04,0.04,,,,,,,,
Tim Boyle,,0,QB,QB2,4700,MIA,@ NE,15,17.5,4.9,5,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,180,0,0,0,,26,28,28,36,249,249,9.8,6.05,50.65,0.6,0.55,0.2,24.33,1.35,0.3,,,,,,,,,,,,
Jaylen Wright,,0,RB,RB3,4700,MIA,@ NE,3,17.5,1.1,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,100,,107,39,0,8.6,1.8,32,55,55,36,249,249,,,,,,,,5.33,17.67,,0.33,,,,,,,,,,
Trey Benson,,0,RB,RB3,4700,ARI,@ SF,5,21,1.5,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,180,46,0,0,,32,55,55,36,249,249,,,,,,,,6.25,20.25,,0.5,0.5,3,,,,,,,,
Tyrod Taylor,,0,QB,QB2,4600,NYJ,@ MIN,16,19.75,8.6,9.3,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,180,39,0,0,,27,28,28,37,249,249,23.53,14.5,163.59,0.38,2.35,0.89,84.98,5.2,29.27,0.24,0.03,0.01,0.05,,,,,,,,
Davis Mills,,0,QB,QB2,4600,HOU,vs BUF,2,24.25,8.3,3.6,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,180,31,0,0,,27,28,28,37,249,249,27.18,17.06,177.47,0.74,1.91,1.03,80.99,1.53,4.74,0.06,,,,,,,,,,,
Jeremy McNichols,,0,RB,RB3,4600,WAS,vs CLE,18,23.25,4.7,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,100,,92,0,0,10.4,2.3,33,55,55,37,249,249,,,,,,,,3.03,13.41,0.09,1.75,1.28,9.41,0.03,,,,,,,
Jake Haener,,0,QB,QB2,4500,NO,@ KC,7,18.75,0.2,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,100,,163,0,0,1.78,0.4,28,28,28,38,249,249,0.5,,,,,,1.05,1.5,-1.5,,,,,,,,,,,,
Carson Wentz,,0,QB,QB2,4500,KC,vs NO,5,24.25,7.3,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,180,60,0,0,,28,28,28,38,249,249,34.86,21.83,234.68,0.71,2.53,1.61,89.38,3.73,14.93,0.12,0.02,0.02,0.12,,,,,,,,
Jarrett Stidham,,0,QB,QB2,4500,DEN,vs LV,23,19.5,8.8,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,180,0,0,0,,28,28,28,38,249,249,15.15,9,109.38,0.62,1.46,0.62,56.25,2.46,7.46,,,,,,,,,,,,
Tyson Bagent,,0,QB,QB2,4500,CHI,vs CAR,13,22,4.5,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,181,63,0,-0.4,,28,28,28,38,249,249,28.6,18.8,171.8,1.2,1,0.6,70.38,4.6,21.8,0.4,,,,,,,,,,,
Blake Corum,,0,RB,RB3,4500,LAR,vs GB,22,26,1.4,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,140,0,0,4.3,1,34,55,55,38,249,249,,,,,,,,4,14,,,,,,,,,,,,
Khalil Herbert,,0,RB,RB3,4500,CHI,vs CAR,32,22,7.9,10.2,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,180,0,0,0,,34,55,55,38,249,249,,,,,,,,8.45,40.73,0.2,1.39,1.02,6.61,0.05,,,,,,,
Cooper Rush,,0,QB,QB2,4400,DAL,@ PIT,25,20.75,6.3,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,180,0,0,0,,29,28,28,39,249,249,10.39,6.26,70.65,0.22,0.48,0.35,74.46,1.43,0.22,,,,,,,,,,,,
Nick Mullens,,0,QB,QB2,4400,MIN,vs NYJ,1,22.25,8.4,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,171,34,0,0.96,0.2,29,28,28,39,249,249,26.77,17.6,213.03,1.03,1.6,1.13,84.01,1.5,0.73,,,,,,,,,,,,
Kenny McIntosh,,0,RB,RB3,4400,SEA,vs NYG,12,24.75,0.6,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,180,0,0,0,,35,55,55,39,249,249,,,,,,,,1.5,5.5,,,,,,,,,,,,
Ty Johnson,,0,RB,RB3,4300,BUF,@ HOU,14,23.25,5.3,3.6,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,100,,166,0,0,1.5,0.3,36,55,55,40,249,249,,,,,,,,3.71,16.42,0.08,2.18,1.47,11.98,0.08,,,,,,,
JaMycal Hasty,,0,RB,RB3,4100,NE,vs MIA,17,19.5,4.7,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,180,0,0,0,,38,55,55,42,249,249,,,,,,,,2.94,12,0.11,1.83,1.39,8.78,0.03,,,,,,,
Adrian Martinez,,0,QB,QB3,4000,NYJ,@ MIN,16,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,36,0,100,,180,0,0,0,,31,28,28,43,249,249,,,,,,,,,,,,,,,,,,,,,
Chris Brooks,,0,RB,RB3,4000,GB,@ LAR,6,23,0.5,1.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,180,0,0,0,,39,55,55,43,249,249,,,,,,,,3.5,7.5,,,,,,,,,,,,
Jordan Mims,,0,RB,RB3,4000,NO,@ KC,4,18.75,0.5,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,180,0,0,0,,39,55,55,43,249,249,,,,,,,,1,2.75,,0.5,,,,,,,,,,
Andrew Beck,,0,RB,RB1,4000,GB,@ LAR,6,23,3,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,180,0,0,0,,39,55,55,43,249,249,,,,,,,,,,,,,,,,,,,,,
Adam Prentice,,0,RB,RB1,4000,NO,@ KC,4,18.75,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,180,0,0,0,,39,55,55,43,249,249,,,,,,,,,,,,,,,,,,,,,
Patrick Taylor,,0,RB,RB3,4000,SF,vs ARI,20,28,3,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,180,0,0,0,,39,55,55,43,249,249,,,,,,,,2.95,11.86,0.05,0.91,0.64,3.14,,,,,,,,
Kyle Juszczyk,,0,RB,FB1,4000,SF,vs ARI,20,28,3.8,3.9,3.7,0,0,0,0,0,0,0,0,0,2.48,0.075,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,180,21,0,0,,39,55,55,43,249,249,,,,,,,,,,,,,,,,,,,,,
DeeJay Dallas,,0,RB,RB4,4000,ARI,@ SF,5,21,4.5,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,180,0,0,0,,39,55,55,43,249,249,0.02,,,0.02,0.02,,,1.81,7.55,0.06,1.15,0.98,6.39,0.02,,,,,,,
Jonathan Ward,,0,RB,RB3,4000,PIT,vs DAL,25,23.25,1.9,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.9,0.2,39,55,55,43,249,249,,,,,,,,0.81,3.29,,0.38,0.29,2.48,0.05,,,,,,,
Dylan Laube,,0,RB,RB3,4000,LV,@ DEN,9,16.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,61,0,100,,180,0,0,0,,39,55,55,43,249,249,,,,,,,,,,,,,,,,,,,,,
Sincere McCormick,,0,RB,RB4,4000,LV,@ DEN,9,16.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,61,0,100,,180,0,0,0,,39,55,55,43,249,249,,,,,,,,,,,,,,,,,,,,,
Hunter Luepke,,0,RB,RB1,4000,DAL,@ PIT,2,20.75,2.3,1.3,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,100,,148,0,0,3.4,0.9,39,55,55,43,249,249,,,,,,,,0.62,2.08,0.08,0.85,0.69,7,,,,,,,,
Blake Watson,,0,RB,RB3,4000,DEN,vs LV,21,19.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,61,0,100,,180,0,0,0,,39,55,55,43,249,249,,,,,,,,,,,,,,,,,,,,,
Sean Tucker,,0,RB,RB3,4000,TB,@ ATL,23,20.75,1.6,1.7,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,180,0,0,0,,39,55,55,43,249,249,,,,,,,,2.43,4.29,,0.43,0.43,3.29,,,,,,,,
Michael Burton,,0,RB,FB2,4000,DEN,vs LV,21,19.5,1.7,0.7,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,100,,166,0,0,1.5,0.4,39,55,55,43,249,249,,,,,,,,,,,,,,,,,,,,,
Avery Williams,,0,RB,RB3,4000,ATL,vs TB,16,23.25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,180,0,0,0,,39,55,55,43,249,249,,,,,,,,0.94,3.81,,0.63,0.56,2.31,,,,,,,,
Pierre Strong,,0,RB,RB3,4000,CLE,@ WAS,30,20.25,3.8,2.7,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,100,,178,0,0,0.2,0.1,39,55,55,43,249,249,,,,,,,,3.45,18,0.09,0.91,0.68,5.41,,,,,,,,
Isaiah Davis,,0,RB,RB3,4000,NYJ,@ MIN,1,19.75,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,180,0,0,0,,39,55,55,43,249,249,,,,,,,,3,6,,,,,,,,,,,,
Myles Gaskin,,0,RB,RB3,4000,MIN,vs NYJ,19,22.25,8.3,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,100,,158,15,0,2.3,0.6,39,55,55,43,249,249,,,,,,,,9.28,34.67,0.18,3.28,2.59,17.97,0.15,,,,,,,
C.J. Ham,,0,RB,FB1,4000,MIN,vs NYJ,19,22.25,2.2,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,118,0,0,7,1.8,39,55,55,43,249,249,,,,,,,,,,,,,,,,,,,,,
Alec Ingold,,0,RB,FB1,4000,MIA,@ NE,3,17.5,2.9,2.5,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,122,0,0,6.3,1.6,39,55,55,43,249,249,,,,,,,,,,,,,,,,,,,,,
Evan Hull,,0,RB,RB3,4000,IND,@ JAC,26,20.75,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,180,0,0,0,,39,55,55,43,249,249,,,,,,,,1,1,,1,1,6,,,,,,,,
J.J. Taylor,,0,RB,RB3,4000,HOU,vs BUF,24,24.25,3.9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,180,0,0,0,,39,55,55,43,249,249,,,,,,,,4.21,12.64,0.14,0.71,0.57,1.43,,,,,,,,
British Brooks,,0,RB,RB4,4000,HOU,vs BUF,24,24.25,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,180,0,0,0,,39,55,55,43,249,249,,,,,,,,0.5,1,,,,,,,,,,,,
Reggie Gilliam,,0,RB,FB1,4000,BUF,@ HOU,14,23.25,2.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,180,0,0,0,,39,55,55,43,249,249,,,,,,,,0.13,0.13,,0.78,0.61,4.83,0.09,,,,,,,
Chris Collier,,0,RB,RB3,4000,BAL,@ CIN,27,23,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,61,0,100,,180,0,0,0,,39,55,55,43,249,249,,,,,,,,,,,,,,,,,,,,,
Patrick Ricard,,0,RB,FB1,4000,BAL,@ CIN,27,23,2.2,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,180,0,0,0,,39,55,55,43,249,249,,,,,,,,,,,,,,,,,,,,,
Trayveon Williams,,0,RB,RB3,4000,CIN,vs BAL,7,25.5,2.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,180,0,0,0,,39,55,55,43,249,249,,,,,,,,1.72,8.53,,0.53,0.42,2.06,,,,,,,,
Raheem Blackshear,,0,RB,RB3,4000,CAR,@ CHI,11,18,4,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,180,0,0,0,,39,55,55,43,249,249,,,,,,,,1.61,5.35,0.13,0.83,0.7,6,,,,,,,,
Jimmy Garoppolo,,0,QB,QB2,4000,LAR,vs GB,31,26,8.2,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,180,41,0,0,,31,28,28,43,249,249,25.03,16.82,204.43,0.7,1.77,1.23,88.58,2.4,3.32,0.09,0.03,0.03,-0.04,,,,,,,,
Brandon Allen,,0,QB,QB2,4000,SF,vs ARI,26,28,7.7,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,180,0,0,0,,31,28,28,43,249,249,17.53,9.93,107.4,0.4,1.4,0.67,69.11,2.27,4.2,,0.07,,,,,,,,,,
Clayton Tune,,0,QB,QB2,4000,ARI,@ SF,18,21,2.3,1.7,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,180,0,0,0,,31,28,28,43,249,249,3,1.71,8.86,0.29,1,,17.2,1.29,3.43,0.14,,,,,,,,,,,
Marcus Mariota,,0,QB,QB2,4000,WAS,vs CLE,19,23.25,9.4,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,179,37,0,0.12,0,31,28,28,43,249,249,24.22,15.11,180.29,0.62,2.19,1.08,83.46,4.07,23.84,0.19,0.04,0.03,0.76,0.02,,,,,,,
Sam Ehlinger,,0,QB,QB2,4000,IND,@ JAC,24,20.75,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,180,3,0,0,,31,28,28,43,249,249,14.43,9.14,81.86,0.43,2,0.43,45.71,2.86,13.71,,,,,,,,,,,,
Josh Johnson,,0,QB,QB2,4000,BAL,@ CIN,30,23,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,180,6,0,0,,31,28,28,43,249,249,20.5,14,155.5,0.5,0.75,1.25,72.83,2.25,7,,,,,,,,,,,,
Kyle Allen,,0,QB,QB2,4000,PIT,vs DAL,10,23.25,8.7,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,100,,174,18,0,0.76,0.2,31,28,28,43,249,249,24.28,15.21,163.24,0.72,2.07,0.9,69.74,2.24,5.59,0.14,,,,,,,,,,,
Kyle Trask,,0,QB,QB2,4000,TB,@ ATL,3,20.75,0.4,-0.1,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,180,0,0,0,,31,28,28,43,249,249,2.5,0.75,5.75,,,,11.13,0.75,-0.75,,,,,,,,,,,,
Dante Miller,,0,RB,RB3,4000,NYG,@ SEA,31,17.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,61,0,100,,180,0,0,0,,39,55,55,43,249,249,,,,,,,,,,,,,,,,,,,,,
Marvin Mims Jr.,,0,WR,WR5,3100,DEN,vs LV,19,19.5,5.4,4.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,148,0,0,3.4,1.1,50,108,108,52,249,249,,,,,,,,0.45,1.5,,1.85,1.2,19.8,0.05,,,,,,,
Trent Sherfield Sr,,0,WR,WR5,3100,MIN,vs NYJ,25,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,80,0,100,,180,0,0,0,,50,108,108,52,249,249,,,,,,,,,,,,,,,,,,,,,
Mecole Hardman,,0,WR,WR5,3100,KC,vs NO,23,24.25,6.3,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,116,14,0,7.3,2.4,50,108,108,52,249,249,,,,,,,,0.31,1.72,0.03,3.52,2.39,31.56,0.23,,,,,,,
Ashton Dulin,,0,WR,WR5,3000,IND,@ JAC,15,20.75,3.7,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,100,,172,0,0,0.9,0.3,51,108,108,53,249,249,,,,,,,,0.18,1.31,,1.38,0.85,12.82,0.1,,,,,,,
Laviska Shenault Jr,,0,WR,WR5,3000,SEA,vs NYG,24,24.75,5.4,2.5,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,,180,24,0,0,,51,108,108,53,249,249,,,,,,,,0.91,4.59,0.02,4.13,2.96,28.91,0.11,,,,,,,
Dareke Young,,0,WR,WR6,3000,SEA,vs NYG,24,24.75,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,,180,0,0,0,,51,108,108,53,249,249,,,,,,,,,,,1,0.67,8,,,,,,,,
Bryce Ford-Wheaton,,0,WR,WR4,3000,NYG,@ SEA,28,17.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,,180,0,0,0,,51,108,108,53,249,249,,,,,,,,,,,,,,,,,,,,,
Ihmir Smith-Marsette,,0,WR,WR5,3000,NYG,@ SEA,28,17.75,4.7,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,,180,0,0,0,,51,108,108,53,249,249,,,,,,,,0.31,2.52,0.03,0.69,0.48,6.28,0.07,,,,,,,
Isaiah Hodgins,,0,WR,WR6,3000,NYG,@ SEA,28,17.75,5.9,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,,180,17,0,0,,51,108,108,53,249,249,,,,,,,,,,,3.48,2.52,27.04,0.3,,,,,,,
Xavier Smith,,0,WR,WR5,3000,LAR,vs GB,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,100,,155,0,0,2.6,0.9,51,108,108,53,249,249,,,,,,,,,,,,,,,,,,,,,
Trent Taylor,,0,WR,WR5,3000,SF,vs ARI,1,28,3.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,,180,0,0,0,,51,108,108,53,249,249,,,,,,,,0.07,0.17,,1.81,1.16,11.12,0.04,,,,,,,
Zach Pascal,,0,WR,WR5,3000,ARI,@ SF,29,21,6.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,,180,0,0,0,,51,108,108,53,249,249,0.02,,,,,,0.5,0.08,0.56,,3.46,2.01,24.49,0.19,,,,,,,
Alex Bachman,,0,WR,WR4,3000,LV,@ DEN,10,16.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,,180,0,0,0,,51,108,108,53,249,249,,,,,,,,0.33,-1,,,,,,,,,,,,
Brycen Tremayne,,0,WR,WR5,3000,WAS,vs CLE,8,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,78,0,100,,173,0,0,0.8,0.3,51,108,108,53,249,249,,,,,,,,,,,,,,,,,,,,,
James Proche,,0,WR,WR5,3000,CLE,@ WAS,32,20.25,3.1,-0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,,180,0,0,0,,51,108,108,53,249,249,0.02,,,0.02,,,,,,,1.1,0.62,6.69,,,,,,,,
Kayshon Boutte,,0,WR,WR5,3000,NE,vs MIA,20,19.5,0.8,1.3,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,100,,130,43,0,5.4,1.8,51,108,108,53,249,249,,,,,,,,,,,2,0.8,6.4,,,,,,,,
Malik Washington,,0,WR,WR5,3000,MIA,@ NE,22,17.5,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,,180,0,0,0,,51,108,108,53,249,249,,,,,,,,,,,1,1,8,,,,,,,,
