,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Joshua Kelley,,0,RB,RB3,4000,TEN,vs NE,31,20.75,4.1,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,172,11,0,0,,42,61,61,47,271,271,,,,,,,,6.4,22.96,0.12,1.32,1,6.38,,,,,,,,
Chris Rodriguez Jr.,,0,RB,RB3,4000,WAS,@ NYG,21,24,5.7,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,125,0,0,5.2,1.3,42,61,61,47,271,271,,,,,,,,6,30,0.25,0.25,0.25,1.5,,,,,,,,
Eric Gray,,0,RB,RB3,4000,NYG,vs WAS,22,20,2,1.3,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,172,0,0,0,,42,61,61,47,271,271,,,,,,,,1.61,4.11,,0.78,0.67,5.06,,,,,,,,
Kendall Milton,,0,RB,RB3,4000,CIN,vs LV,25,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,61,0,100,,172,0,0,0,,42,61,61,47,271,271,,,,,,,,,,,,,,,,,,,,,
Raheem Blackshear,,0,RB,RB3,4000,CAR,vs NO,29,18,3.8,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,172,0,0,0,,42,61,61,47,271,271,,,,,,,,1.37,4.56,0.11,0.7,0.59,5.11,,,,,,,,
Adam Prentice,,0,RB,RB1,4000,NO,@ CAR,32,25,0.8,0.6,0,0,0,0,0,0,0.0051,0.15,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,172,0,0,0,,42,61,61,47,271,271,,,,,,,,,,,,,,,,,,,,,
Alec Ingold,,0,RB,FB1,4000,MIA,@ BUF,11,21.5,2.9,2.5,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,172,0,0,0,,42,61,61,47,271,271,,,,,,,,,,,,,,,,,,,,,
Chris Collier,,0,RB,RB3,4000,BAL,vs DEN,7,27.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,172,0,0,0,,42,61,61,47,271,271,,,,,,,,,,,,,,,,,,,,,
Patrick Ricard,,0,RB,FB1,4000,BAL,vs DEN,7,27.75,2.1,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,106,0,0,7.3,1.8,42,61,61,47,271,271,,,,,,,,,,,,,,,,,,,,,
Tyler Johnson,,0,WR,WR5,3600,LAR,@ SEA,28,25,3.8,8.8,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,110,19,0,6.8,1.9,46,113,113,51,271,271,,,,,,,,,,,3,1.97,21.79,0.09,,,,,,,
Dyami Brown,,0,WR,WR5,3500,WAS,@ NYG,24,24,5,2.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,100,,142,0,0,3.4,1,47,113,113,52,271,271,0.02,0.02,0.1,,,,2.43,0.07,0.26,,1.81,0.93,14.52,0.1,,,,,,,
Marvin Mims Jr.,,0,WR,WR5,3100,DEN,@ BAL,3,18.75,5,4.4,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,100,,161,0,0,1.4,0.5,51,113,113,56,271,271,,,,,,,,0.42,1.96,,1.92,1.17,17.88,0.04,,,,,,,
Dareke Young,,0,WR,WR5,3000,SEA,vs LAR,18,23.5,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,172,0,0,0,,52,113,113,57,271,271,,,,,,,,,,,1,0.67,8,,,,,,,,
Cody White,,0,WR,WR6,3000,SEA,vs LAR,18,23.5,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,100,,113,0,0,6.4,2.1,52,113,113,57,271,271,,,,,,,,,,,1,0.86,5,,,,,,,,
Xavier Smith,,0,WR,WR6,3000,LAR,@ SEA,28,25,1.4,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,172,0,0,0,,52,113,113,57,271,271,,,,,,,,0.4,6,,0.4,0.4,1.2,,,,,,,,
Isaiah Williams,,0,WR,WR5,3000,DET,@ GB,12,25.25,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,172,0,0,0,,52,113,113,57,271,271,,,,,,,,,,,3,2,6,,,,,,,,
Zach Pascal,,0,WR,WR5,3000,ARI,vs CHI,6,23,6.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,172,0,0,0,,52,113,113,57,271,271,0.02,,,,,,0.49,0.08,0.55,,3.42,1.99,24.2,0.19,,,,,,,
Tyler Scott,,0,WR,WR5,3000,CHI,@ ARI,1,21.5,2,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,172,29,0,0,,52,113,113,57,271,271,,,,,,,,0.54,3.15,,2.46,1.31,12.92,,,,,,,,
Javon Baker,,0,WR,WR5,3000,NE,@ TEN,31,17.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,172,0,0,0,,52,113,113,57,271,271,,,,,,,,,,,,,,,,,,,,,
Bryce Oliver,,0,WR,WR5,3000,TEN,vs NE,22,20.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,84,0,100,,172,0,0,0,,52,113,113,57,271,271,,,,,,,,,,,,,,,,,,,,,
Ihmir Smith-Marsette,,0,WR,WR5,3000,NYG,vs WAS,32,20,4.5,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,172,0,0,0,,52,113,113,57,271,271,,,,,,,,0.27,2.21,0.03,0.61,0.42,5.52,0.06,,,,,,,
Jalen Reagor,,0,WR,WR5,3000,LAC,@ CLE,8,21.75,3.8,2.5,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,,165,3,0,1,0.3,52,113,113,57,271,271,,,,,,,,0.36,1.77,,2.7,1.46,18.09,0.07,,,,,,,
Jamari Thrash,,0,WR,WR4,3000,CLE,vs LAC,17,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,84,0,100,,172,0,0,0,,52,113,113,57,271,271,,,,,,,,,,,,,,,,,,,,,
Jaelon Darden,,0,WR,WR5,3000,CLE,vs LAC,17,19.75,1.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,172,0,0,0,,52,113,113,57,271,271,,,,,,,,0.07,0.46,,0.54,0.32,2.68,,,,,,,,
Ramel Keyton,,0,WR,WR5,3000,LV,@ CIN,7,18.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,74,0,100,,158,0,0,1.7,0.6,52,113,113,57,271,271,,,,,,,,,,,,,,,,,,,,,
Kendric Pryor,,0,WR,WR4,3000,CIN,vs LV,19,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,73,0,100,,156,0,0,1.9,0.6,52,113,113,57,271,271,,,,,,,,,,,,,,,,,,,,,
Deven Thompkins,,0,WR,WR5,3000,CAR,vs NO,23,18,3.6,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,100,,174,0,0,-0.2,,52,113,113,57,271,271,,,,,,,,0.5,4.1,,1.75,1.1,5.75,0.05,,,,,,,
Marquez Callaway,,0,WR,WR5,3000,TB,@ KC,16,18.25,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,172,11,0,0,,52,113,113,57,271,271,,,,,,,,,,,3.97,2.31,29.69,0.19,,,,,,,
Jermaine Jackson,,0,WR,WR5,3000,NO,@ CAR,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,-0.1,,52,113,113,57,271,271,,,,,,,,,,,,,,,,,,,,,
Justyn Ross,,0,WR,WR5,3000,KC,vs TB,30,27.25,1.7,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,172,26,0,0,,52,113,113,57,271,271,,,,,,,,,,,2.2,1.2,10.6,,,,,,,,
DWayne Eskridge,,0,WR,WR5,3000,MIA,@ BUF,4,21.5,2.9,0.1,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,172,0,0,0,,52,113,113,57,271,271,,,,,,,,0.35,3.22,,1.57,0.83,6.87,0.04,,,,,,,
Trent Sherfield Sr,,0,WR,WR4,3000,MIN,vs IND,14,26.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,74,0,100,,158,0,0,1.7,0.6,52,113,113,57,271,271,,,,,,,,,,,,,,,,,,,,,
Brandon Powell,,0,WR,WR5,3000,MIN,vs IND,14,26.5,3.8,4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,100,,156,0,0,1.9,0.6,52,113,113,57,271,271,,,,,,,,0.37,1.59,,1.72,1.16,10.4,0.04,,,,,,,
Ashton Dulin,,0,WR,WR5,3000,IND,@ MIN,21,20.5,3.6,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,100,,158,0,0,1.7,0.6,52,113,113,57,271,271,,,,,,,,0.21,1.67,,1.28,0.77,11.63,0.09,,,,,,,
Jalen Virgil,,0,WR,WR5,3000,BUF,vs MIA,20,27.5,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,172,0,0,0,,52,113,113,57,271,271,,,,,,,,,,,1.25,0.5,18.75,0.25,,,,,,,
Tylan Wallace,,0,WR,WR5,3000,BAL,vs DEN,10,27.75,1.3,0.3,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,172,0,0,0,,52,113,113,57,271,271,,,,,,,,,,,0.71,0.38,4.08,,,,,,,,
Devontez Walker,,0,WR,WR6,3000,BAL,vs DEN,10,27.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,172,0,0,0,,52,113,113,57,271,271,,,,,,,,,,,,,,,,,,,,,
Irvin Charles,,0,WR,WR5,3000,NYJ,vs HOU,13,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,172,0,0,0,,52,113,113,57,271,271,,,,,,,,,,,0.22,,,,,,,,,,
Malachi Corley,,0,WR,WR6,3000,NYJ,vs HOU,13,22.75,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,100,,167,0,0,0.8,0.3,52,113,113,57,271,271,,,,,,,,,,,1,1,4,,,,,,,,
Steven Sims Jr,,0,WR,WR5,3000,HOU,@ NYJ,25,20.25,5.3,1.9,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,172,0,0,0,,52,113,113,57,271,271,0.02,,,,,,0.04,0.52,3.63,0.02,2.48,1.63,14.67,0.1,,,,,,,
Ryan Flournoy,,0,WR,WR5,3000,DAL,@ ATL,2,24.5,0.6,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,100,,152,0,0,2.3,0.8,52,113,113,57,271,271,,,,,,,,,,,0.5,0.5,6,,,,,,,,
Casey Washington,,0,WR,WR5,3000,ATL,vs DAL,9,27.5,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,172,0,0,0,,52,113,113,57,271,271,,,,,,,,,,,1,1,14,,,,,,,,
Derius Davis,,0,WR,WR6,3000,LAC,@ CLE,8,21.75,2,1.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,172,0,0,0,,52,113,113,57,271,271,,,,,,,,0.86,6,,0.86,0.73,3.36,,,,,,,,
Bo Melton,,0,WR,WR5,3000,GB,vs DET,11,22.75,7.3,12.2,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,100,,147,0,0,2.9,1,52,113,113,57,271,271,,,,,,,,0.73,5,,3,1.82,24.73,0.09,,,,,,,
Austin Trammell,,0,WR,WR4,3000,JAC,@ PHI,26,19.25,1.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,100,,128,0,0,5,1.7,52,113,113,57,271,271,,,,,,,,,,,0.65,0.35,2.47,,,,,,,,
Elijah Cooks,,0,WR,WR5,3000,JAC,@ PHI,26,19.25,3.4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,172,0,0,0,,52,113,113,57,271,271,,,,,,,,,,,2,1.5,19,,,,,,,,
Johnny Wilson,,0,WR,WR5,3000,PHI,vs JAC,15,26.75,0.8,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,172,0,0,0,,52,113,113,57,271,271,,,,,,,,,,,1.5,0.25,2.25,,,,,,,,
Ainias Smith,,0,WR,WR4,3000,PHI,vs JAC,15,26.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,79,0,100,,163,0,0,1.2,0.4,52,113,113,57,271,271,,,,,,,,,,,,,,,,,,,,,
Josh Oliver,,0,TE,TE3,2900,MIN,vs IND,14,26.5,3.9,4.5,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,53,0,0,16.8,5.8,29,49,49,58,271,271,,,,,,,,,,,1.88,1.28,11.98,0.14,,,,,,,
Foster Moreau,,0,TE,TE3,2800,NO,@ CAR,5,25,4.2,4.2,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,100,,99,25,0,8.7,3.1,30,49,49,59,271,271,,,,,,,,,0.03,,2.67,1.92,22.66,0.23,,,,,,,
Erick All Jr,,0,TE,TE2,2700,CIN,vs LV,19,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,28,0,100,,133,0,0,4.4,1.6,31,49,49,60,271,271,,,,,,,,,,,,,,,,,,,,,
Cade Stover,,0,TE,TE2,2600,HOU,@ NYJ,25,20.25,1.3,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,50,0,0,,32,49,49,61,271,271,,,,,,,,,,,1.5,1.17,14.17,,,,,,,,
Jordan Akins,,0,TE,TE3,2600,CLE,vs LAC,17,19.75,4.6,2.2,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,100,,114,6,0,6.2,2.4,32,49,49,61,271,271,,,,,,,,0.02,0.08,,2.93,2.04,22.78,0.1,,,,,,,
Luke Schoonmaker,,0,TE,TE3,2600,DAL,@ ATL,2,24.5,3.5,2.2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,0,0,0,,32,49,49,61,271,271,,,,,,,,,,,1.67,1.07,8.07,0.13,,,,,,,
AJ Barner,,0,TE,TE1,2600,SEA,vs LAR,18,23.5,3.1,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,,111,30,0,6.7,2.6,32,49,49,61,271,271,,,,,,,,,,,1.67,1.67,17.5,0.17,,,,,,,
Nate Adkins,,0,TE,TE1,2600,DEN,@ BAL,3,18.75,2,1.5,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,0,0,0,,32,49,49,61,271,271,,,,,,,,,,,1,0.82,4,0.09,,,,,,,
Payne Durham,,0,TE,TE2,2500,TB,@ KC,16,18.25,1.4,1.8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,13,0,0,,33,49,49,62,271,271,,,,,,,,,,,1,0.75,8.25,,,,,,,,
Ko Kieft,,0,TE,TE3,2500,TB,@ KC,16,18.25,2.2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,0,0,0,,33,49,49,62,271,271,,,,,,,,,,,0.75,0.4,4.1,0.1,,,,,,,
Peyton Hendershot,,0,TE,TE3,2500,KC,vs TB,30,27.25,3.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,156,0,0,1.9,0.8,33,49,49,62,271,271,,,,,,,,0.11,0.11,0.06,1.28,0.83,7.83,0.11,,,,,,,
Andrew Ogletree,,0,TE,TE3,2500,IND,@ MIN,21,20.5,4,3.2,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,0,0,0,,33,49,49,62,271,271,,,,,,,,,,,1.65,0.82,11.94,0.18,,,,,,,
Will Mallory,,0,TE,TE4,2500,IND,@ MIN,21,20.5,3.1,3.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,0,0,0,,33,49,49,62,271,271,,,,,,,,,,,2.07,1.33,14.6,,,,,,,,
Kenny Yeboah,,0,TE,TE3,2500,NYJ,vs HOU,13,22.75,2.3,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,100,,153,0,0,2.2,0.9,33,49,49,62,271,271,,,,,,,,,,,0.88,0.5,8,,,,,,,,
Teagan Quitoriano,,0,TE,TE3,2500,HOU,@ NYJ,25,20.25,3.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,0,0,0,,33,49,49,62,271,271,,,,,,,,,,,1.7,0.9,14.6,0.2,,,,,,,
Jack Stoll,,0,TE,TE2,2500,PHI,vs JAC,15,26.75,1.5,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,17,0,0,,33,49,49,62,271,271,,,,,,,,,,,1.3,0.96,8.39,,,,,,,,
Pharaoh Brown,,0,TE,TE2,2500,SEA,vs LAR,18,23.5,3.5,3.5,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,0,0,0,,33,49,49,62,271,271,,,,,,,,,,,1.98,1.43,15,0.06,,,,,,,
Luke Farrell,,0,TE,TE3,2500,JAC,@ PHI,26,19.25,1.7,2.8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,100,,160,19,0,1.5,0.6,33,49,49,62,271,271,,,,,,,,,,,1.37,1.07,10.44,,,,,,,,
Josiah Deguara,,0,TE,TE4,2500,JAC,@ PHI,26,19.25,3.5,1.8,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,0,0,0,,33,49,49,62,271,271,,,,,,,,,,,1.82,1.48,13.52,0.06,,,,,,,
E.J. Jenkins,,0,TE,TE3,2500,PHI,vs JAC,15,26.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,43,0,100,,172,0,0,0,,33,49,49,62,271,271,,,,,,,,,,,,,,,,,,,,,
Brady Russell,,0,TE,TE3,2500,SEA,vs LAR,18,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,0,0,0,,33,49,49,62,271,271,,,,,,,,,,,,,,,,,,,,,
Hunter Long,,0,TE,TE2,2500,LAR,@ SEA,28,25,1.3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,100,,161,0,0,1.4,0.6,33,49,49,62,271,271,,,,,,,,,,,0.78,0.56,5.22,,,,,,,,
Davis Allen,,0,TE,TE3,2500,LAR,@ SEA,28,25,4.9,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,100,,160,0,0,1.5,0.6,33,49,49,62,271,271,,,,,,,,,,,1.63,1.25,11.88,0.13,,,,,,,
Ben Sims,,0,TE,TE2,2500,GB,vs DET,11,22.75,2.4,2,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,0,0,0,,33,49,49,62,271,271,,,,,,,,,,,1.11,0.78,6.78,0.11,,,,,,,
John FitzPatrick,,0,TE,TE3,2500,GB,vs DET,11,22.75,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,0,0,0,,33,49,49,62,271,271,,,,,,,,,,,0.25,0.25,3,,,,,,,,
Shane Zylstra,,0,TE,TE3,2500,DET,@ GB,12,25.25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,0,0,0,,33,49,49,62,271,271,,,,,,,,,,,2,1.27,8.55,0.36,,,,,,,
Tip Reiman,,0,TE,TE3,2500,ARI,vs CHI,6,23,0.2,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,0,0,0,,33,49,49,62,271,271,,,,,,,,,,,1,1,3,,,,,,,,
Marcedes Lewis,,0,TE,TE3,2500,CHI,@ ARI,1,21.5,3.9,2.6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,0,0,0,,33,49,49,62,271,271,,,,,,,,,,,2.14,1.33,14.18,0.15,,,,,,,
Jaheim Bell,,0,TE,TE3,2500,NE,@ TEN,31,17.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,41,0,100,,164,0,0,1.1,0.4,33,49,49,62,271,271,,,,,,,,,,,,,,,,,,,,,
Nick Vannett,,0,TE,TE3,2500,TEN,vs NE,22,20.75,3.3,1.3,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,100,,84,6,0,11.3,4.5,33,49,49,62,271,271,,,,,,,,,,,2.07,1.48,13.76,0.1,,,,,,,
Ben Sinnott,,0,TE,TE3,2500,WAS,@ NYG,24,24,4.3,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,100,,153,0,0,2.2,0.9,33,49,49,62,271,271,,,,,,,,,,,1,1,3,0.5,,,,,,,
Chris Manhertz,,0,TE,TE2,2500,NYG,vs WAS,32,20,2.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,100,,107,0,0,7.2,2.9,33,49,49,62,271,271,,,,,,,,,,,1.08,0.68,7.13,0.05,,,,,,,
Daniel Bellinger,,0,TE,TE3,2500,NYG,vs WAS,32,20,3.6,3.6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,20,0,0,,33,49,49,62,271,271,,,,,,,,0.03,0.07,0.03,2.28,2,19.1,0.07,,,,,,,
Eric Tomlinson,,0,TE,TE3,2500,LAC,@ CLE,8,21.75,2.7,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,163,0,0,1.2,0.5,33,49,49,62,271,271,,,,,,,,,,,1.25,0.78,7.97,0.08,,,,,,,
Geoff Swaim,,0,TE,TE2,2500,CLE,vs LAC,17,19.75,3.5,2.8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,3,0,0,,33,49,49,62,271,271,,,,,,,,,,,2.15,1.71,13.12,0.09,,,,,,,
Drew Sample,,0,TE,TE3,2500,CIN,vs LV,19,25.75,3.3,3.6,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,100,,83,6,0,11.4,4.6,33,49,49,62,271,271,,,,,,,,,,,2.25,1.75,13.52,0.06,,,,,,,
Tanner Hudson,,0,TE,TE4,2500,CIN,vs LV,19,25.75,3.3,6.7,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,142,21,0,3.4,1.4,33,49,49,62,271,271,,,,,0.04,,,,,,2.89,2,20.32,0.04,,,,,,,
