,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Allen Robinson,,0,WR,WR5,3000,DET,@ DAL,9,24.5,9,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,100,,170,29,0,0,,51,111,111,55,247,247,,,,,,,,0.03,0.09,,7.55,4.47,56.35,0.36,,,,,,,
Ryan Flournoy,,0,WR,WR5,3000,DAL,vs DET,11,28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,79,0,100,,159,0,0,1.2,0.4,51,111,111,55,247,247,,,,,,,,,,,,,,,,,,,,,
David Moore,,0,WR,WR5,3000,CAR,vs ATL,2,26,6,3.4,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,136,0,0,3.7,1.2,51,111,111,55,247,247,,,,,,,,0.24,1.76,,2.8,1.6,24.38,0.25,,,,,,,
Casey Washington,,0,WR,WR5,3000,ATL,@ CAR,5,20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,83,0,100,,170,0,0,0,,51,111,111,55,247,247,,,,,,,,,,,,,,,,,,,,,
Tyreik McAllister,,0,WR,WR3,3000,LV,vs PIT,27,19.75,0.6,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,100,,170,0,0,0,,51,111,111,55,247,247,,,,,,,,1,5.5,,,,,,,,,,,,
Alex Bachman,,0,WR,WR4,3000,LV,vs PIT,27,19.75,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,117,0,0,6.1,2,51,111,111,55,247,247,,,,,,,,0.25,-0.75,,,,,,,,,,,,
Kristian Wilkerson,,0,WR,WR5,3000,LV,vs PIT,27,19.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,100,,95,0,0,9.8,3.3,51,111,111,55,247,247,,,,,,,,,,,8,4,42,2,,,,,,,
Derius Davis,,0,WR,WR5,3000,LAC,@ DEN,10,17,2,1.8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,100,,141,0,0,3.2,1.1,51,111,111,55,247,247,,,,,,,,0.81,5.62,,0.81,0.71,3.14,,,,,,,,
Devaughn Vele,,0,WR,WR5,3000,DEN,vs LAC,17,20,0,0,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,81,0,0,11.8,3.9,51,111,111,55,247,247,,,,,,,,,,,8,8,39,,,,,,,,
Ashton Dulin,,0,WR,WR5,3000,IND,@ TEN,31,19.5,3.6,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,100,,170,0,0,0,,51,111,111,55,247,247,,,,,,,,0.2,1.5,,1.35,0.83,12.5,0.1,,,,,,,
Nick Westbrook,,0,WR,WR5,3000,TEN,vs IND,14,22,6.2,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,106,0,0,7.9,2.6,51,111,111,55,247,247,,,,,,,,,,,3.02,1.81,24.54,0.19,,,,,,,
Jha'Quan Jackson,,0,WR,WR6,3000,TEN,vs IND,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,100,,170,0,0,0,,51,111,111,55,247,247,,,,,,,,,,,,,,,,,,,,,
Jaelon Darden,,0,WR,WR5,3000,CLE,@ PHI,26,16.75,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,100,,155,0,0,1.6,0.5,51,111,111,55,247,247,,,,,,,,0.08,0.52,,0.56,0.32,2.76,,,,,,,,
Ryan Miller,,0,WR,WR5,3000,TB,@ NO,23,19.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,58,0,100,,127,0,0,4.9,1.6,51,111,111,55,247,247,,,,,,,,,,,,,,,,,,,,,
Bub Means,,0,WR,WR5,3000,NO,vs TB,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,100,,60,0,0,15.5,5.2,51,111,111,55,247,247,,,,,,,,,,,1,,,,,,,,,,
Steven Sims Jr,,0,WR,WR5,3000,HOU,@ NE,22,16.25,5.3,1.9,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,100,,170,0,0,0,,51,111,111,55,247,247,0.02,,,,,,0.04,0.53,3.7,0.02,2.53,1.66,14.98,0.11,,,,,,,
Xavier Weaver,,0,WR,WR5,3000,ARI,@ GB,12,20.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,83,0,100,,170,0,0,0,,51,111,111,55,247,247,,,,,,,,,,,,,,,,,,,,,
Deonte Harty,,0,WR,WR5,3000,BAL,vs WAS,32,28.75,4.5,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,100,,170,0,0,0,,51,111,111,55,247,247,,,,,,,,0.31,2.02,,1.87,1.31,16.28,0.08,,,,,,,
Jake Bobo,,0,WR,WR5,3000,SEA,vs SF,29,26.25,4.1,4.1,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,100,,135,0,0,3.8,1.3,51,111,111,55,247,247,,,,,,,,0.06,0.18,0.06,1.82,1.47,14.35,0.12,,,,,,,
Pharaoh Brown,,0,TE,TE3,2900,SEA,vs SF,29,26.25,3.6,3.5,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,0,0,0,,27,46,46,56,247,247,,,,,,,,,,,2.02,1.46,15.33,0.07,,,,,,,
Luke Schoonmaker,,0,TE,TE2,2800,DAL,vs DET,11,28,3.5,2.2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,0,0,0,,28,46,46,57,247,247,,,,,,,,,,,1.67,1.07,8.07,0.13,,,,,,,
Charlie Kolar,,0,TE,TE3,2800,BAL,vs WAS,32,28.75,4.5,2.4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,0,0,0,,28,46,46,57,247,247,,,,,,,,0.08,0.15,,1.62,1.23,18,0.15,,,,,,,
Darnell Washington,,0,TE,TE2,2700,PIT,@ LV,19,16.75,1.9,1.6,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,21,0,1.9,0.7,29,46,46,58,247,247,,,,,,,,,,,1.33,1,8.92,0.08,,,,,,,
Luke Farrell,,0,TE,TE3,2600,JAC,@ CHI,6,21.75,1.7,2.8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,19,0,0,,30,46,46,59,247,247,,,,,,,,,,,1.37,1.07,10.44,,,,,,,,
Drew Sample,,0,TE,TE3,2600,CIN,@ NYG,24,21,3.3,3.6,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,6,0,0,,30,46,46,59,247,247,,,,,,,,,,,2.28,1.79,13.81,0.06,,,,,,,
Connor Heyward,,0,TE,TE3,2600,PIT,@ LV,19,16.75,2.9,3.3,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,100,,157,26,0,1.4,0.5,30,46,46,59,247,247,0.05,,,,,,0.1,0.09,0.27,,2.41,1.73,15.59,0.09,,,,,,,
Cade Stover,,0,TE,TE2,2600,HOU,@ NE,22,16.25,0.5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,83,0,0,,30,46,46,59,247,247,,,,,,,,,,,1.33,1.33,17,,,,,,,,
Tanner Hudson,,0,TE,TE4,2500,CIN,@ NYG,24,21,3.2,6.7,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,27,0,0,,31,46,46,60,247,247,,,,,0.04,,,,,,2.96,2.07,21.07,0.04,,,,,,,
Parker Hesse,,0,TE,TE3,2500,DET,@ DAL,9,24.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,50,0,0,,31,46,46,60,247,247,,,,,,,,,,,1,0.83,8,,,,,,,,
Brevyn Spann-Ford,,0,TE,TE3,2500,DAL,vs DET,11,28,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,0,0,0,,31,46,46,60,247,247,,,,,,,,,,,2,1,10,,,,,,,,
Feleipe Franks,,0,TE,TE3,2500,CAR,vs ATL,2,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,0,0,0,,31,46,46,60,247,247,0.1,,,0.1,,,,0.4,0.6,,0.3,,,,,,,,,,
Charlie Woerner,,0,TE,TE2,2500,ATL,@ CAR,5,20,1.5,0.6,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,0,0,0,,31,46,46,60,247,247,,,,,,,,,,,0.61,0.43,4.43,,,,,,,,
Ross Dwelley,,0,TE,TE3,2500,ATL,@ CAR,5,20,3.9,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,7,0,0,,31,46,46,60,247,247,,,,,,,,,,,2,1.47,17.27,0.17,,,,,,,
Rodney Williams,,0,TE,TE4,2500,PIT,@ LV,19,16.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,41,0,100,,170,0,0,0,,31,46,46,60,247,247,,,,,,,,,,,,,,,,,,,,,
Harrison Bryant,,0,TE,TE2,2500,LV,vs PIT,27,19.75,4.1,2.8,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,100,,122,0,0,5.4,2.2,31,46,46,60,247,247,,,,,,,,0.11,0.29,,2.34,1.63,14.5,0.18,,,,,,,
John Samuel Shenker,,0,TE,TE3,2500,LV,vs PIT,27,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,41,0,100,,170,0,0,0,,31,46,46,60,247,247,,,,,,,,,,,,,,,,,,,,,
Eric Tomlinson,,0,TE,TE3,2500,LAC,@ DEN,10,17,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,0,0,0,,31,46,46,60,247,247,,,,,,,,,,,1.26,0.79,8.24,0.09,,,,,,,
Stone Smartt,,0,TE,TE4,2500,LAC,@ DEN,10,17,3,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,151,0,0,2,0.8,31,46,46,60,247,247,,,,,,,,,,,1.63,0.94,10.75,0.06,,,,,,,
Nate Adkins,,0,TE,TE1,2500,DEN,vs LAC,17,20,0.9,1.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,156,31,0,1.5,0.6,31,46,46,60,247,247,,,,,,,,,,,1.13,0.88,4.5,,,,,,,,
Andrew Ogletree,,0,TE,TE2,2500,IND,@ TEN,31,19.5,4.1,3.2,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,100,,131,0,0,4.4,1.8,31,46,46,60,247,247,,,,,,,,,,,1.67,0.8,11.93,0.2,,,,,,,
Kylen Granson,,0,TE,TE3,2500,IND,@ TEN,31,19.5,3.3,4.9,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,13,0,0,,31,46,46,60,247,247,,,,,,,,0.05,0.05,,2.53,1.72,19.19,0.02,,,,,,,
Will Mallory,,0,TE,TE4,2500,IND,@ TEN,31,19.5,3.2,3.5,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,6,0,0,,31,46,46,60,247,247,,,,,,,,,,,2.25,1.58,17.83,,,,,,,,
Nick Vannett,,0,TE,TE3,2500,TEN,vs IND,14,22,3.3,1.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,6,0,0,,31,46,46,60,247,247,,,,,,,,,,,2.06,1.46,13.8,0.11,,,,,,,
Jack Stoll,,0,TE,TE3,2500,PHI,vs CLE,8,25.25,1.5,1.8,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,21,0,0,,31,46,46,60,247,247,,,,,,,,,,,1.38,1,8.9,,,,,,,,
Geoff Swaim,,0,TE,TE3,2500,CLE,@ PHI,26,16.75,3.5,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,5,0,0,,31,46,46,60,247,247,,,,,,,,,,,2.21,1.75,13.43,0.1,,,,,,,
Payne Durham,,0,TE,TE2,2500,TB,@ NO,23,19.5,1.4,1.8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,13,0,0,,31,46,46,60,247,247,,,,,,,,,,,1,0.75,8.25,,,,,,,,
Ko Kieft,,0,TE,TE3,2500,TB,@ NO,23,19.5,2.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,0,0,0,,31,46,46,60,247,247,,,,,,,,,,,0.79,0.42,4.32,0.11,,,,,,,
Dallin Holker,,0,TE,TE3,2500,NO,vs TB,30,23,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,41,0,100,,170,0,0,0,,31,46,46,60,247,247,,,,,,,,,,,,,,,,,,,,,
Jaheim Bell,,0,TE,TE3,2500,NE,vs HOU,13,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,41,0,100,,170,0,0,0,,31,46,46,60,247,247,,,,,,,,,,,,,,,,,,,,,
Tip Reiman,,0,TE,TE3,2500,ARI,@ GB,12,20.75,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,0,0,0,,31,46,46,60,247,247,,,,,,,,,,,1,1,5,,,,,,,,
Ben Sims,,0,TE,TE2,2500,GB,vs ARI,1,26.25,2.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,100,,119,0,0,5.8,2.3,31,46,46,60,247,247,,,,,,,,,,,1,0.67,3.5,0.17,,,,,,,
Ben Sinnott,,0,TE,TE3,2500,WAS,@ BAL,3,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,0,0,0,,31,46,46,60,247,247,,,,,,,,,,,,,,,,,,,,,
Colson Yankoff,,0,TE,TE4,2500,WAS,@ BAL,3,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,0,0,0,,31,46,46,60,247,247,,,,,,,,,,,,,,,,,,,,,
Brady Russell,,0,TE,TE4,2500,SEA,vs SF,29,26.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,0,0,0,,31,46,46,60,247,247,,,,,,,,,,,,,,,,,,,,,
Eric Saubert,,0,TE,TE2,2500,SF,@ SEA,28,22.75,2.4,1.4,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,0,0,0,,31,46,46,60,247,247,,,,,,,,,,,1.5,1,8.98,0.05,,,,,,,
Jake Tonges,,0,TE,TE3,2500,SF,@ SEA,28,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,0,0,0,,31,46,46,60,247,247,,,,,,,,,,,0.5,,,,,,,,,,
Josiah Deguara,,0,TE,TE4,2500,JAC,@ CHI,6,21.75,3.5,1.8,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,0,0,0,,31,46,46,60,247,247,,,,,,,,,,,1.82,1.48,13.52,0.06,,,,,,,
Marcedes Lewis,,0,TE,TE3,2500,CHI,vs JAC,15,23.25,3.9,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,100,,159,0,0,1.2,0.5,31,46,46,60,247,247,,,,,,,,,,,2.15,1.34,14.31,0.15,,,,,,,
Teagan Quitoriano,,0,TE,TE3,2500,HOU,@ NE,22,,3.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,0,0,0,,31,46,46,60,247,247,,,,,,,,,,,1.7,0.9,14.6,0.2,,,,,,,
Brenden Bates,,0,TE,TE3,2500,NYJ,vs BUF,4,21.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,41,0,100,,170,0,0,0,,31,46,46,60,247,247,,,,,,,,,,,,,,,,,,,,,
Anthony Firkser,,0,TE,TE4,2500,NYJ,vs BUF,4,21.5,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,4,0,0,,31,46,46,60,247,247,,,,,,,,,,,2.68,2,21.22,0.12,,,,,,,
Quintin Morris,,0,TE,TE3,2500,BUF,@ NYJ,25,20.5,3.2,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,0,0,0,,31,46,46,60,247,247,,,,,,,,,,,1.4,1,11,0.2,,,,,,,
Chris Manhertz,,0,TE,TE2,2500,NYG,vs CIN,7,25,2.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,0,0,0,,31,46,46,60,247,247,,,,,,,,,,,1.08,0.7,7.32,0.05,,,,,,,
Daniel Bellinger,,0,TE,TE3,2500,NYG,vs CIN,7,25,3.5,3.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,170,27,0,0,,31,46,46,60,247,247,,,,,,,,0.04,0.07,0.04,2.41,2.11,20.11,0.07,,,,,,,
