,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Johnny Mundt,,0,TE,TE1,2700,MIN,@ LAR,18,25,2.9,4.5,4.5,0,0,0,0,0,0,0,0,0,4.28,0.1131,4.28,3.22,24,0.18,0,0,0,0,0,0,6.7,6.7,0,2.35,12.5,6.7,6.7,44,0,100,,169,6,2.5,2,0.7,31,29,29,61,188,188,,,,,,,,,,,1.88,1.48,12.18,0.08,,,,,,,
Olamide Zaccheaus,,0,WR,WR3,3600,WAS,vs CHI,6,23.75,5.3,3.5,6.1,0,0,0,0,0,0,0,0,0,3.93,0.1094,3.93,2.49,32.37,0.16,0,0,0,0,0,0,6.69,6.69,0,0,17.29,6.69,6.69,84,0,100,,182,7,1.9,0,,47,75,75,52,189,189,,,,,,,,0.06,0.15,,3.19,1.98,26.9,0.16,,,,,,,
Greg Dortch,,0,WR,WR3,4300,ARI,@ MIA,20,21,6.3,4,6.2,0,0,0,0,0,0,0,0,0,4.14,0.1307,4.14,2.88,28.35,0.16,0,0,0,0,0,0,6.68,6.68,0,0,19.28,6.68,6.68,78,0,100,,170,0,1.6,1.9,0.4,40,76,76,45,190,190,,,,,,,,0.22,1.67,,2.98,2.15,20.46,0.11,,,,,,,
Justin Watson,,0,WR,WR3,3700,KC,@ LV,19,25.25,4.5,5.6,3.3,0,0,0,0,0,0,0,0,0,3.55,0.0929,3.55,1.92,33.08,0.24,0,0,0,0,0,0,6.67,6.67,0,0,15.67,6.67,6.67,50,0,100,,129,0,1.8,6.3,1.7,46,77,77,51,191,191,,,,,,,,,,,2.54,1.33,20.89,0.13,,,,,,,
Braelon Allen,,0,RB,RB2,5200,NYJ,@ NE,31,24,6.1,0,6.3,0,0,0,0,0,0.2563,6.14,25.29,0.14,8.12,0.0479,1.98,1.31,10.77,0.14,0,0,0,0,0,0,6.6,6.6,0,0,18.8,6.6,6.6,31,0,100,,104,3,1.3,9.2,1.8,31,49,49,36,192,192,,,,,,,,5.29,22.14,0.14,2,1.29,10.57,0.14,,,,,,,
Mecole Hardman,,0,WR,WR4,4000,KC,@ LV,19,25.25,6.3,3.8,3.3,0,0,0,0,0,0,0,0,0,3.2,0.0837,3.2,2.2,31.64,0.2,0,0,0,0,0,0,6.56,6.56,0,0,19.16,6.56,6.56,79,0,100,,171,15,1.6,1.8,0.5,43,78,78,48,193,193,,,,,,,,0.33,2.19,0.04,3.51,2.4,31.38,0.22,,,,,,,
Tim Patrick,,0,WR,WR2,3500,DET,vs TEN,31,29,6,0,5.3,0,0,0,0,0,0,0,0,0,3.46,0.0873,3.46,2.33,34.2,0.13,0,0,0,0,0,0,6.53,6.53,0,0,18.53,6.53,6.53,84,0,100,,182,29,1.9,0,,48,79,79,53,194,194,,,,,,,,0.06,0.32,,4.68,2.89,41.02,0.23,,,,,,,
Ray-Ray McCloud,,0,WR,WR3,4300,ATL,@ TB,30,24.5,3.8,2.4,7.8,0,0,0,0,0,0,0,0,0,4.82,0.1482,4.82,3.25,30.23,0.03,0,0,0,0,0,0,6.45,6.45,0,0.75,14.05,6.45,6.45,53,0,100,,136,0,1.5,5.6,1.3,40,80,80,45,195,195,,,,,,,,0.22,2.66,0.01,2.11,1.41,12.63,0.01,,,,,,,
Robert Woods,,0,WR,WR4,3200,HOU,vs IND,14,24.75,8.4,6.4,1.4,0,0,0,0,0,0,0,0,0,4.01,0.0957,4.01,2.53,31.32,0.12,0,0,0,0,0,0,6.38,6.38,0,0,23.18,6.38,6.38,65,0,100,,153,29,2,3.8,1.2,51,81,81,56,196,196,,,,,,,,0.56,3.8,0.04,6.82,4.35,52.78,0.23,,,,,,,
Cedric Tillman,,0,WR,WR2,3300,CLE,vs BAL,3,18.5,4.7,4,4.3,0,0,0,0,0,0,0,0,0,5.66,0.1348,5.66,3.15,32.24,0,0,0,0,0,0,0,6.37,6.37,0,0,15.77,6.37,6.37,3,0,100,,7,0,1.9,28.9,8.8,50,82,82,55,197,197,,,,,,,,0.13,0.19,,3.81,2,19.63,,,,,,,,
Colby Parkinson,,0,TE,TE1,3900,LAR,vs MIN,21,22,3.6,4.4,6.8,0,0,0,0,0,0,0,0,0,4.18,0.1251,4.18,2.85,27.2,0.13,0,0,0,0,0,0,6.35,6.35,0,0.95,13.55,6.35,6.35,38,0,100,,154,22,1.6,3.7,0.9,19,30,30,49,198,198,,,,,,,,,,,2.78,1.95,20.3,0.1,,,,,,,
Troy Franklin,,0,WR,WR2,4100,DEN,vs CAR,5,26.75,4.3,0,4.9,0,0,0,0,0,0,0,0,0,4.65,0.134,4.65,2.71,25.5,0.18,0,0,0,0,0,0,6.34,6.34,0,0,14.94,6.34,6.34,78,0,100,,170,12,1.5,1.9,0.5,42,83,83,47,199,199,,,,,,,,0.17,0.83,,3.5,2,18.33,0.17,,,,,,,
Chargers,,0,DST,DST1,3300,LAC,vs NO,18,17,5.6,6.6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.94,0.71,0,0,17,6.3,6.3,0,0,17.5,6.3,6.3,3,0,100,,88,11,1.9,12,3.6,6,12,12,55,200,200,,,,,,,,,,,,,,,2.22,0.8,0.52,0.14,0.02,22.58,346.83
Van Jefferson,,0,WR,WR2,3300,PIT,vs NYG,24,21.75,5,3,4.7,0,0,0,0,0,0,0,0,0,3.9,0.1221,3.9,2.18,26.18,0.25,0,0,0,0,0,0,6.3,6.3,0,0,16.3,6.3,6.3,37,0,100,,99,17,1.9,10.2,3.1,50,84,84,55,200,200,,,,,,,,0.07,0.38,,3.73,2.05,27.95,0.18,,,,,,,
Ja'Tavion Sanders,,0,TE,TE2,3100,CAR,@ DEN,10,13.75,4.1,0,4.9,0,0,0,0,0,0,0,0,0,4.48,0.1535,4.48,3.45,26.93,0.02,0,0,0,0,0,0,6.26,6.26,0,0.11,14.46,6.26,6.26,46,0,100,,172,16,2,1.7,0.5,27,31,31,57,201,201,,,,,,,,,,,3.43,2.71,21.57,,,,,,,,
Miles Sanders,,0,RB,RB2,4400,CAR,@ DEN,9,13.75,8.2,5.6,5.4,0,0,0,0,0,0.244,6.04,27.29,0.14,8.28,0.0768,2.24,1.57,9.74,0.01,0,0,0,0,0,0,6.17,6.17,0,0,22.57,6.17,6.17,25,0,100,,92,25,1.4,11.5,2.6,39,50,50,44,202,202,,,,,,,,11.3,53.59,0.27,2.94,2.05,14.43,0.04,,,,,,,
Trenton Irwin,,0,WR,WR4,3000,CIN,vs PHI,26,25,5.1,5.2,1.6,0,0,0,0,0,0,0,0,0,3.69,0.0986,3.69,2.31,28.83,0.16,0,0,0,0,0,0,6.15,6.15,0,0,16.35,6.15,6.15,82,0,100,,174,0,2.1,1.4,0.5,53,85,85,58,203,203,,,,,,,,0.03,0.38,,2.41,1.55,20.59,0.17,,,,,,,
Mo Alie-Cox,,0,TE,TE1,2700,IND,@ HOU,13,20.25,4.8,3.5,3.8,0,0,0,0,0,0,0,0,0,3.23,0.0839,3.23,2.03,26.15,0.25,0,0,0,0,0,0,6.15,6.15,0,0,15.75,6.15,6.15,50,0,100,,182,0,2.3,0,,31,32,32,61,203,203,,,,,,,,,,,2.05,1.31,16.7,0.18,,,,,,,
49ers,,0,DST,DST1,3000,SF,vs DAL,21,21,5.7,8.3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0.98,0.44,0.09,0.18,21,6.14,6.14,0,0,17.54,6.14,6.14,8,0,100,,132,12,2,6,2,9,13,13,58,204,204,,,,,,,,,,,,,,,2.38,0.76,0.54,0.11,0.02,22.37,335.19
Tyrone Tracy Jr,,0,RB,RB2,5700,NYG,@ PIT,2,15.75,7.8,0,8.1,0,0,0,0,0,0.2398,5.76,25,0.12,7.7,0.0638,1.94,1.61,12.15,0.01,0,0,0,0,0,0,6.11,6.11,0,0,21.71,6.11,6.11,5,0,100,,18,4,1.1,26,4.6,26,51,51,31,205,205,,,,,,,,7.57,33,0.14,2.43,2,15.43,,,,,,,,
Allen Robinson,,0,WR,WR4,3000,DET,vs TEN,31,29,9.1,4.1,0,0,0,0,0,0,0,0,0,0,3.88,0.0981,3.88,2.32,27.61,0.16,0,0,0,0,0,0,6.04,6.04,0,0,24.24,6.04,6.04,84,0,100,,182,28,2,0,,53,86,86,58,206,206,,,,,,,,0.03,0.09,,7.49,4.43,55.86,0.35,,,,,,,
Brenton Strange,,0,TE,TE2,2500,JAC,vs GB,12,22.75,4.6,2.4,7.6,0,0,0,0,0,0,0,0,0,3.62,0.1046,3.62,2.32,19.22,0.3,0,0,0,0,0,0,6.04,6.04,0,0,15.24,6.04,6.04,16,0,100,,95,4,2.4,10.9,4.4,33,33,33,63,206,206,,,,,,,,,,,2.64,1.64,15.09,0.27,,,,,,,
Chiefs,,0,DST,DST1,3600,KC,@ LV,24,16.75,6.5,7.9,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0.52,0.3,0,0.2,16.75,5.99,5.99,0,0,18.99,5.99,5.99,6,0,100,,117,21,1.7,8,2.2,3,14,14,52,207,207,,,,,,,,,,,,,,,2.52,0.94,0.57,0.26,0.03,20.43,353.43
Jonathan Mingo,,0,WR,WR4,3400,CAR,@ DEN,10,13.75,3.2,5.7,3.9,0,0,0,0,0,0,0,0,0,5.89,0.2018,5.89,3.14,27.93,0,0,0,0,0,0,0,5.93,5.93,0,1.13,12.33,5.93,5.93,84,0,100,,182,38,1.7,0,,49,87,87,54,208,208,,,,,,,,0.1,0.24,,5.1,2.62,25.67,,,,,,,,
Zay Jones,,0,WR,WR4,4600,ARI,@ MIA,20,21,7.2,8.7,0,0,0,0,0,0,0,0,0,0,4.32,0.1365,4.32,2.46,25.69,0.14,0,0,0,0,0,0,5.87,5.87,0,0,20.27,5.87,5.87,83,0,100,,175,3,1.3,1.3,0.3,37,88,88,42,209,209,0.02,0.01,0.3,,,,1.25,0.08,0.25,,5.16,2.98,31.42,0.19,,,,,,,
Kalif Raymond,,0,WR,WR3,3400,DET,vs TEN,31,29,5.4,5.7,5.5,0,0,0,0,0,0,0,0,0,2.92,0.0738,2.92,2.14,29.36,0.11,0,0,0,0,0,0,5.74,5.74,0,0,16.54,5.74,5.74,38,0,100,,103,0,1.7,9.4,2.8,49,89,89,54,210,210,,,,,,,,0.24,1.54,,2.45,1.75,24.38,0.09,,,,,,,
Chris Conley,,0,WR,WR3,3000,SF,vs DAL,9,26.5,5.4,9.9,0.3,0,0,0,0,0,0,0,0,0,3.61,0.1069,3.61,1.99,28.19,0.15,0,0,0,0,0,0,5.71,5.71,0,0,16.51,5.71,5.71,84,0,100,,182,13,1.9,0,,53,90,90,58,211,211,,,,,,,,0.01,0.03,,3.86,2.27,29.57,0.16,,,,,,,
Luke McCaffrey,,0,WR,WR4,3400,WAS,vs CHI,6,23.75,2,0,4.3,0,0,0,0,0,0,0,0,0,3.02,0.0841,3.02,2.57,27.77,0.05,0,0,0,0,0,0,5.65,5.65,0,2.65,9.65,5.65,5.65,79,0,100,,171,53,1.7,1.8,0.5,49,91,91,54,212,212,,,,,,,,,,,2.2,2.2,20.6,,,,,,,,
Nick Westbrook,,0,WR,WR3,3000,TEN,@ DET,11,16.5,6.1,6.5,5.6,0,0,0,0,0,0,0,0,0,3.3,0.1111,3.3,1.93,21.85,0.25,0,0,0,0,0,0,5.62,5.62,0,0,17.82,5.62,5.62,34,0,100,,89,0,1.9,11.9,4,53,92,92,58,213,213,,,,,,,,,,,3.02,1.8,23.98,0.22,,,,,,,
Lil'Jordan Humphrey,,0,WR,WR4,3300,DEN,vs CAR,5,26.75,4.3,4.3,4.4,0,0,0,0,0,0,0,0,0,2.99,0.0862,2.99,2.03,24.26,0.16,0,0,0,0,0,0,5.42,5.42,0,0,14.02,5.42,5.42,57,0,100,,140,4,1.6,5.2,1.6,50,93,93,55,214,214,,,,,,,,,,,2.13,1.44,19.75,0.19,,,,,,,
Austin Hooper,,0,TE,TE2,2800,NE,vs NYJ,25,17,6,3,4.1,0,0,0,0,0,0,0,0,0,3.15,0.0968,3.15,2.22,21.8,0.17,0,0,0,0,0,0,5.42,5.42,0,0,17.42,5.42,5.42,33,0,100,,146,18,1.9,4.5,1.6,30,34,34,60,214,214,,,,,,,,,,,4.11,2.98,30,0.2,,,,,,,
Seahawks,,0,DST,DST1,2500,SEA,vs BUF,4,24,5.2,6.4,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,0.35,0.26,0.09,0.26,24,5.41,5.41,0,0,15.81,5.41,5.41,12,0,100,,169,29,2.2,2,0.8,14,15,15,63,215,215,,,,,,,,,,,,,,,2.49,0.76,0.59,0.16,0.05,21.47,354.64
Gerald Everett,,0,TE,TE2,2600,CHI,@ WAS,32,22.25,4.9,7.4,1.4,0,0,0,0,0,0,0,0,0,3.53,0.0916,3.53,2.35,21.27,0.15,0,0,0,0,0,0,5.38,5.38,0,0,15.18,5.38,5.38,49,0,100,,175,27,2.1,1.3,0.5,32,35,35,62,216,216,,,,,,,,0.11,0.58,0.01,4.08,2.74,26.97,0.18,,,,,,,
Kayshon Boutte,,0,WR,WR2,3600,NE,vs NYJ,25,17,4.4,1.3,5.6,0,0,0,0,0,0,0,0,0,2.19,0.0674,2.19,1.57,25.85,0.2,0,0,0,0,0,0,5.36,5.36,0,0,14.16,5.36,5.36,46,0,100,,120,0,1.5,7.6,2.1,47,94,94,52,217,217,,,,,,,,,,,2.13,1.25,19.75,0.13,,,,,,,
Adonai Mitchell,,0,WR,WR4,3700,IND,@ HOU,13,20.25,2.9,0,3.3,0,0,0,0,0,0,0,0,0,5.89,0.153,5.89,2.43,27.19,0.03,0,0,0,0,0,0,5.33,5.33,0,0.98,11.13,5.33,5.33,78,0,100,,170,12,1.4,1.9,0.5,46,95,95,51,218,218,0.14,0.14,3.43,,,,26.49,0.29,2,,3.86,1.43,15.57,,,,,,,,
Saints,,0,DST,DST1,2600,NO,@ LAC,27,24.5,6.1,8.4,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,1.15,0.49,0,0.08,24.5,5.32,5.32,0,0,17.52,5.32,5.32,9,0,100,,142,14,2,5,1.9,13,16,16,62,219,219,,,,,,,,,,,,,,,2.53,0.86,0.56,0.13,0.02,22.15,349.88
Rams,,0,DST,DST1,2800,LAR,vs MIN,7,25,5.9,5.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,0.66,0.37,0,0.19,25,5.27,5.27,0,0,17.07,5.27,5.27,8,0,100,,132,20,1.9,6,2.1,11,17,17,60,220,220,,,,,,,,,,,,,,,2.64,0.89,0.49,0.16,0.06,21.65,340.29
Mike Williams,,0,WR,WR3,4200,NYJ,@ NE,22,24,9.2,17.7,4.5,0,0,0,0,0,0,0,0,0,2.78,0.0672,2.78,1.67,26.29,0.16,0,0,0,0,0,0,5.26,5.26,0,0,23.66,5.26,5.26,84,0,100,,182,20,1.3,0,,41,96,96,46,221,221,,,,,,,,0.1,0.34,0.01,5.8,3.51,53.97,0.33,,,,,,,
Taysom Hill,,0,TE,TE2,3900,NO,@ LAC,17,17,7.6,9,7.3,0,0,0,0,0,0,0,0,0,2.53,0.0707,2.53,1.95,18.2,0.24,0,0,0,0,0,0,5.21,5.21,0,0,20.41,5.21,5.21,28,0,100,,131,5,1.3,6.22,1.6,19,36,36,49,222,222,3.15,2.02,25.24,0.08,0.31,0.12,45.45,4.38,24.08,0.31,1.12,0.84,8.23,0.13,,,,,,,
Tommy Tremble,,0,TE,TE1,2800,CAR,@ DEN,10,13.75,3.2,4,4,0,0,0,0,0,0,0,0,0,3.66,0.1254,3.66,2.37,19.88,0.14,0,0,0,0,0,0,5.2,5.2,0,0.4,11.6,5.2,5.2,39,0,100,,157,16,1.9,3.3,1.2,30,37,37,60,223,223,,,,,,,,0.06,0.23,0.02,2.32,1.47,12.91,0.15,,,,,,,
Buccaneers,,0,DST,DST1,2800,TB,vs ATL,15,24.5,6,7.9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0.56,0.72,0,0.08,24.5,5.2,5.2,0,0,17.2,5.2,5.2,11,0,100,,160,13,1.9,3,1.1,11,18,18,60,223,223,,,,,,,,,,,,,,,2.53,0.79,0.71,0.16,0.02,23.32,354.27
Cardinals,,0,DST,DST1,2900,ARI,@ MIA,32,25.5,6.2,3.8,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0.71,0.51,0,0.2,25.5,5.16,5.16,0,0,17.56,5.16,5.16,11,0,100,,160,5,1.8,3,1,10,19,19,59,224,224,,,,,,,,,,,,,,,2.44,0.74,0.61,0.16,0.03,23.66,351.28
Grant Calcaterra,,0,TE,TE1,3200,PHI,@ CIN,7,22.5,2.7,2.6,4.4,0,0,0,0,0,0,0,0,0,2.58,0.0778,2.58,2.21,28.5,0,0,0,0,0,0,0,5.06,5.06,0,1.01,10.46,5.06,5.06,21,0,100,,108,18,1.6,8.8,2.8,26,38,38,56,225,225,,,,,,,,,,,1.77,1.38,19.08,,,,,,,,
Nelson Agholor,,0,WR,WR3,3900,BAL,@ CLE,8,26,7,6.1,3.1,0,0,0,0,0,0,0,0,0,3.01,0.1005,3.01,1.84,22.47,0.16,0,0,0,0,0,0,5.05,5.05,0,0,19.05,5.05,5.05,33,0,100,,87,13,1.3,12.6,3.2,44,97,97,49,226,226,0.01,0.01,0.11,,,,1.05,0.13,0.71,,4.64,2.82,34.95,0.25,,,,,,,
Browns,,0,DST,DST1,2400,CLE,vs BAL,1,26,5.4,9.3,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99,0.38,0.38,0.08,0.23,26,5.05,5.05,0,0,15.85,5.05,5.05,11,0,100,,160,8,2.1,3,1.3,15,20,20,64,226,226,,,,,,,,,,,,,,,2.25,0.73,0.5,0.12,0.03,23.84,348.6
Kenneth Gainwell,,0,RB,RB2,4700,PHI,@ CIN,23,22.5,5,6.1,2.8,0,0,0,0,0,0.1128,3.52,16.74,0.11,5.68,0.0652,2.16,1.56,10.72,0.01,0,0,0,0,0,0,5.03,5.03,0,0,15.03,5.03,5.03,52,0,100,,170,17,1.1,1.9,0.4,36,52,52,41,227,227,0.02,0.02,0.31,,,,2.84,4.11,18.02,0.2,2.24,1.64,11.6,0.02,,,,,,,
Mason Tipton,,0,WR,WR2,4100,NO,@ LAC,17,17,3.2,0,3.4,0,0,0,0,0,0,0,0,0,4.38,0.1223,4.38,2.61,21.59,0.04,0,0,0,0,0,0,5.01,5.01,0,0.21,11.41,5.01,5.01,68,0,100,,156,6,1.2,3.4,0.8,42,98,98,47,228,228,,,,,,,,,,,3.33,2,14.17,,,,,,,,
Dawson Knox,,0,TE,TE2,2900,BUF,@ SEA,28,24,5.4,5.3,3.1,0,0,0,0,0,0,0,0,0,2.54,0.0709,2.54,1.64,16.65,0.24,0,0,0,0,0,0,4.75,4.75,0,0,15.55,4.75,4.75,26,0,100,,125,26,1.6,7,2.4,29,39,39,59,229,229,,,,,,,,0.01,0.18,,3.82,2.46,28.15,0.32,,,,,,,
Emari Demercado,,0,RB,RB2,4500,ARI,@ MIA,29,21,4.6,6.7,3.9,0,0,0,0,0,0.0996,2.92,21.14,0.07,4.72,0.0569,1.8,1.34,8.46,0,0,0,0,0,0,0,4.72,4.72,0,0,13.92,4.72,4.72,62,0,100,,182,18,1,0,,38,53,53,43,230,230,,,,,,,,3.94,22.22,0.11,2.28,1.67,10.22,,,,,,,,
Patriots,,0,DST,DST1,2500,NE,vs NYJ,23,24,6.9,6.5,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0.33,0.58,0,0.17,24,4.59,4.59,0,0,18.39,4.59,4.59,13,0,100,,176,20,1.8,1,0.4,14,21,21,63,231,231,,,,,,,,,,,,,,,2.38,0.98,0.51,0.2,0.05,18.6,332.76
Jalen Coker,,0,WR,WR2,3100,CAR,@ DEN,10,13.75,4.1,0,4.7,0,0,0,0,0,0,0,0,0,2.54,0.0871,2.54,1.89,23.36,0.04,0,0,0,0,0,0,4.47,4.47,0,0,12.67,4.47,4.47,18,0,100,,51,13,1.4,17.8,5.7,52,99,99,57,232,232,,,,,,,,,,,2.25,2,27,,,,,,,,
Jahan Dotson,,0,WR,WR3,4200,PHI,@ CIN,7,22.5,7.3,7.5,1.8,0,0,0,0,0,0,0,0,0,3.28,0.099,3.28,1.8,18.05,0.14,0,0,0,0,0,0,4.45,4.45,0,0,19.05,4.45,4.45,84,0,100,,182,6,1.1,0,,41,100,100,46,233,233,,,,,,,,0.09,0.17,,4.49,2.57,30.74,0.31,,,,,,,
Lucas Krull,,0,TE,TE2,2700,DEN,vs CAR,5,26.75,3.8,3.4,3.9,0,0,0,0,0,0,0,0,0,3.02,0.087,3.02,1.95,18.26,0.11,0,0,0,0,0,0,4.44,4.44,0,0,12.04,4.44,4.44,37,0,100,,153,0,1.6,3.8,1.4,31,40,40,61,234,234,,,,,,,,,,,2.3,1.4,15.2,0.1,,,,,,,
Josh Oliver,,0,TE,TE2,2800,MIN,@ LAR,18,25,3.8,4.5,3.8,0,0,0,0,0,0,0,0,0,2.54,0.0672,2.54,1.75,15.86,0.17,0,0,0,0,0,0,4.36,4.36,0,0,11.96,4.36,4.36,15,0,100,,94,0,1.6,11,3.9,30,41,41,60,235,235,,,,,,,,,,,1.88,1.26,11.55,0.12,,,,,,,
Cowboys,,0,DST,DST1,2400,DAL,@ SF,10,26.5,6.8,10.5,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,0.76,0.19,0,0.09,26.5,4.33,4.33,0,0,17.93,4.33,4.33,13,0,100,,176,6,1.8,1,0.4,15,22,22,64,236,236,,,,,,,,,,,,,,,2.4,0.76,0.6,0.18,0.01,21.5,343.23
Jermaine Burton,,0,WR,WR3,3000,CIN,vs PHI,26,25,0,0,5.7,0,0,0,0,0,0,0,0,0,2.45,0.0654,2.45,1.44,23.35,0.09,0,0,0,0,0,0,4.32,4.32,0,4.32,4.32,4.32,4.32,58,0,100,,141,0,1.4,5.1,1.7,53,101,101,58,237,237,,,,,,,,,,,2,1,47,,,,,,,,
Commanders,,0,DST,DST1,2900,WAS,vs CHI,14,22.25,5.3,3.8,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95,0.49,0.39,0,0.1,22.25,4.31,4.31,0,0,14.91,4.31,4.31,9,0,100,,142,16,1.5,5,1.7,10,23,23,59,238,238,,,,,,,,,,,,,,,2.54,0.74,0.54,0.13,0.03,23.41,356.7
Darnell Washington,,0,TE,TE2,2800,PIT,vs NYG,24,21.75,2.2,1.6,4.2,0,0,0,0,0,0,0,0,0,2.04,0.064,2.04,1.75,15.97,0.15,0,0,0,0,0,0,4.25,4.25,0,0.95,8.65,4.25,4.25,36,0,100,,152,19,1.5,3.9,1.4,30,42,42,60,239,239,,,,,,,,,,,1.5,1.21,10.86,0.07,,,,,,,
Bengals,,0,DST,DST1,2800,CIN,vs PHI,13,22.5,5,6.9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0.69,0.26,0.09,0.09,22.5,4.17,4.17,0,0,14.17,4.17,4.17,15,0,100,,185,14,1.5,-4,,11,24,24,60,240,240,,,,,,,,,,,,,,,2.14,0.86,0.38,0.11,0.02,22.55,369.92
KaVontae Turpin,,0,WR,WR3,3800,DAL,@ SF,29,21,4,3.7,5.2,0,0,0,0,0,0,0,0,0,2.21,0.0593,2.21,1.44,14.77,0.19,0,0,0,0,0,0,4.06,4.06,0,0,12.06,4.06,4.06,66,0,100,,154,0,1.1,3.7,1,45,102,102,50,241,241,,,,,,,,0.6,4.33,0.03,1.33,0.87,8.83,0.13,,,,,,,
Brock Wright,,0,TE,TE2,2500,DET,vs TEN,31,29,2.8,3.1,3,0,0,0,0,0,0,0,0,0,2.73,0.069,2.73,2.25,15,0.05,0,0,0,0,0,0,4.05,4.05,0,0,9.65,4.05,4.05,24,0,100,,119,0,1.6,7.8,3.1,33,43,43,63,242,242,,,,,,,,,,,1.67,1.4,9.47,0.07,,,,,,,
Calvin Austin III,,0,WR,WR3,3300,PIT,vs NYG,24,21.75,4.8,3.3,5.3,0,0,0,0,0,0,0,0,0,2.39,0.075,2.39,1.26,20.04,0.13,0,0,0,0,0,0,4.04,4.04,0,0,13.64,4.04,4.04,25,0,100,,75,0,1.2,14.4,4.4,50,103,103,55,243,243,,,,,,,,0.48,2.48,0.04,2.22,1.22,16.65,0.09,,,,,,,
Mack Hollins,,0,WR,WR4,3200,BUF,@ SEA,28,24,5.4,3.9,3.9,0,0,0,0,0,0,0,0,0,2.71,0.0754,2.71,1.41,16.2,0.16,0,0,0,0,0,0,3.99,3.99,0,0,14.79,3.99,3.99,84,0,100,,182,0,1.2,0,,51,104,104,56,244,244,0.01,0.01,0.05,,,,1.02,0.05,0.49,,2.96,1.7,21.72,0.15,,,,,,,
Elijah Higgins,,0,TE,TE2,3000,ARI,@ MIA,20,21,3.6,3.3,4.3,0,0,0,0,0,0,0,0,0,1.76,0.0557,1.76,1.44,13.54,0.2,0,0,0,0,0,0,3.99,3.99,0,0,11.19,3.99,3.99,39,0,100,,157,0,1.3,3.3,1.1,28,44,44,58,244,244,,,,,,,,,,,1.65,1.29,12.88,0.18,,,,,,,
Nick Vannett,,0,TE,TE2,2500,TEN,@ DET,11,16.5,3.3,1.3,6.2,0,0,0,0,0,0,0,0,0,2.45,0.0824,2.45,1.85,14.04,0.12,0,0,0,0,0,0,3.97,3.97,0,0,10.57,3.97,3.97,50,0,100,,182,6,1.6,0,,33,45,45,63,245,245,,,,,,,,,,,2.09,1.5,13.97,0.11,,,,,,,
Falcons,,0,DST,DST1,2600,ATL,@ TB,3,23,5.5,5.8,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0.52,0.17,0,0.17,23,3.95,3.95,0,0,14.95,3.95,3.95,8,0,100,,132,0,1.5,6,2.3,13,25,25,62,246,246,,,,,,,,,,,,,,,1.78,0.71,0.47,0.16,0.03,23.27,358.37
Rakim Jarrett,,0,WR,WR4,3000,TB,vs ATL,2,23,1.7,1.4,0,0,0,0,0,0,0,0,0,0,2.78,0.0702,2.78,1.31,24.12,0.02,0,0,0,0,0,0,3.84,3.84,0,1.29,7.24,3.84,3.84,40,0,100,,108,0,1.3,8.8,2.9,53,105,105,58,247,247,,,,,,,,0.14,,,1.29,0.57,8.57,,,,,,,,
Colts,,0,DST,DST1,2700,IND,@ HOU,11,24.75,5.6,8.2,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0.36,0.62,0.09,0,24.75,3.83,3.83,0,0,15.03,3.83,3.83,10,0,100,,151,22,1.4,4,1.5,12,26,26,61,248,248,,,,,,,,,,,,,,,2.31,0.85,0.62,0.18,0.06,23.15,357.97
Theo Johnson,,0,TE,TE1,2700,NYG,@ PIT,27,15.75,3,0,4.5,0,0,0,0,0,0,0,0,0,2.5,0.0821,2.5,1.74,17.61,0.05,0,0,0,0,0,0,3.8,3.8,0,0,9.8,3.8,3.8,27,0,100,,128,33,1.4,6.5,2.4,31,46,46,61,249,249,,,,,,,,,,,3.2,2.2,23,,,,,,,,
