,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Dez Fitzpatrick,,0,WR,3000,TEN,vs BUF,1,23.75,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,4,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,2.67,1.67,16.33,0.33,,,,,,,
Mason Kinsey,,0,WR,3000,TEN,vs BUF,1,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Cameron Batson,,0,WR,3000,TEN,vs BUF,1,23.75,2.5,3.2,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,22,0,0.00,,48,99,99,55,254,254,,,,,,,,0.39,2,,1.61,1.22,11.28,0.11,,,,,,,
Jaydon Mickens,,0,WR,3000,TB,@ PHI,8,30.00,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,3.43,2.14,20.71,0.29,,,,,,,
Jaelon Darden,!,0,WR,3000,TB,@ PHI,8,30.00,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,0.25,1.63,,1.5,0.75,5.38,,,,,,,,
Justin Watson,!,0,WR,3000,TB,@ PHI,8,30.00,5.7,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,3.07,1.79,22,0.21,,,,,,,
John Hurst,,0,WR,3000,TB,@ PHI,8,30.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Travis Jonsen,,0,WR,3000,TB,@ PHI,8,30.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Scotty Miller,!,0,WR,3000,TB,@ PHI,8,30.00,6,7.3,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,0.29,2.88,0.03,3.21,1.85,26.44,0.15,,,,,,,
Travis Fulgham,,0,WR,3000,MIA,@ JAC,10,25.00,9.8,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,5,2.71,38.5,0.29,,,,,,,
Kirk Merritt,,0,WR,3000,MIA,@ JAC,10,25.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,3,1,13,,,,,,,,
Lynn Bowden,!,0,WR,3000,MIA,@ JAC,10,25.00,5.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,3,0,,,48,99,99,55,254,254,0.22,0.11,3.56,,,,17.6,1,3.56,,4.11,3.11,23.44,,,,,,,,
Allen Hurns,!,0,WR,3000,MIA,@ JAC,10,25.00,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,18,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,4.89,2.91,41.33,0.29,,,,,,,
Isaiah Ford,,0,WR,3000,MIA,@ JAC,10,25.00,4.8,6.2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,9,0,0.00,,48,99,99,55,254,254,,,,,,,,0.04,0.41,,3.56,2.33,25.22,0.07,,,,,,,
Mack Hollins,,0,WR,3000,MIA,@ JAC,10,25.00,4.3,3.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,100,,89,0,0,10.10,3.4,48,99,99,55,254,254,,,,,,,,,,,2.42,1.4,18.69,0.13,,,,,,,
Cornell Powell,,0,WR,3000,KC,@ WAS,19,30.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Gehrig Dieter,,0,WR,3000,KC,@ WAS,19,30.00,1.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,33,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,1.5,0.75,10.75,,,,,,,,
Daurice Fountain,,0,WR,3000,KC,@ WAS,19,30.00,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,1.5,1,11.5,,,,,,,,
Marcus Kemp,,0,WR,3000,KC,@ WAS,19,30.00,1.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,1,0.5,5.25,,,,,,,,
Ben Skowronek,,0,WR,3000,LAR,@ NYG,24,28.00,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,21,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,3.18,1.73,16.91,,,,,,,,
J.J. Koski,,0,WR,3000,LAR,@ NYG,24,28.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Landen Akers,,0,WR,3000,LAR,@ NYG,24,28.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Tutu Atwell,,0,WR,3000,LAR,@ NYG,24,28.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,1,,,,,,,,,,
Davion Davis,!,0,WR,3000,HOU,@ IND,31,17.00,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,1.5,0.5,8.5,,,,,,,,
Nico Collins,,0,WR,3000,HOU,@ IND,31,17.00,3.6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,100,,105,41,0,8.40,2.8,48,99,99,55,254,254,,,,,,,,,,,4.56,2.44,33.13,0.06,,,,,,,
Andre Roberts,,0,WR,3000,HOU,@ IND,31,17.00,3.2,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,0.16,0.98,,1.91,1.05,12.11,0.07,,,,,,,
Jalen Camp,,0,WR,3000,HOU,@ IND,31,17.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Jordan Veasy,,0,WR,3000,HOU,@ IND,31,17.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Damon Hazelton,,0,WR,3000,HOU,@ IND,31,17.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Mike Thomas,!,0,WR,3000,CIN,@ DET,29,24.75,2.9,2.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,0.05,0.05,,1.95,1,10,0.05,,,,,,,
Auden Tate,,0,WR,3000,CIN,@ DET,29,24.75,4.6,3.6,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,112,15,0,7.70,2.6,48,99,99,55,254,254,,,,,,,,,,,4.21,2.18,28.54,0.07,,,,,,,
Stanley Morgan,,0,WR,3000,CIN,@ DET,29,24.75,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,20,0,0.00,,48,99,99,55,254,254,,,,,,,,0.13,0.38,,1.75,0.63,3.63,,,,,,,,
Trent Taylor,,0,WR,3000,CIN,@ DET,29,24.75,4.2,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,14,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,3.44,2.25,21.44,0.08,,,,,,,
Trenton Irwin,,0,WR,3000,CIN,@ DET,29,24.75,0.9,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,61,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,2.33,1,13,,,,,,,,
Amari Rodgers,,0,WR,3000,GB,@ CHI,23,24.50,0.6,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,100,,153,75,0,2.40,0.8,48,99,99,55,254,254,,,,,,,,0.25,2.75,,2,1,11.25,,,,,,,,
Malik Taylor,!,0,WR,3000,GB,@ CHI,23,24.50,2.6,1.7,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,16,0,0.00,,48,99,99,55,254,254,,,,,,,,0.14,1.29,,1.29,1,11.43,0.14,,,,,,,
Juwann Winfree,,0,WR,3000,GB,@ CHI,23,24.50,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,8,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,2.33,1.5,12.5,,,,,,,,
Chris Blair,,0,WR,3000,GB,@ CHI,23,24.50,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Equanimeous St. Brown,,0,WR,3000,GB,@ CHI,23,24.50,3.6,3.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,0.18,0.82,,2.3,1.27,19.3,0.06,,,,,,,
Austin Proehl,,0,WR,3000,LAC,@ BAL,17,24.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Maurice French,,0,WR,3000,LAC,@ BAL,17,24.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,1,3,,,,,,,,,,,,
Michael Bandy,,0,WR,3000,LAC,@ BAL,17,24.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
K.J. Hill,,0,WR,3000,LAC,@ BAL,17,24.00,2.2,1.1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,35,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,2.33,1.67,17.17,,,,,,,,
Josh Palmer,,0,WR,3000,LAC,@ BAL,17,24.00,5.2,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,100,,158,20,0,1.80,0.6,48,99,99,55,254,254,,,,,,,,0.12,0.59,,3.59,2.35,22.82,0.29,,,,,,,
Myron Mitchell,,0,WR,3000,MIN,@ CAR,15,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Dan Chisena,,0,WR,3000,MIN,@ CAR,15,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Trishton Jackson,,0,WR,3000,MIN,@ CAR,15,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Blake Proehl,!,0,WR,3000,MIN,@ CAR,15,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Dede Westbrook,,0,WR,3000,MIN,@ CAR,15,23.75,6.6,0.2,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,100,,145,26,0,3.30,1.1,48,99,99,55,254,254,0.02,,,,,,0.04,0.28,2.5,,5.66,3.54,37.46,0.18,,,,,,,
Ihmir Smith-Marsette,!,0,WR,3000,MIN,@ CAR,15,23.75,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,17,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,2,1.67,38.67,0.67,,,,,,,
Bisi Johnson,!,0,WR,3000,MIN,@ CAR,15,23.75,4.2,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,21,0,0.00,,48,99,99,55,254,254,,,,,,,,0.05,0.27,,3.05,2.14,22.73,0.14,,,,,,,
Greg Dortch,,0,WR,3000,ARI,@ CLE,7,22.75,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,37,0,0.00,,48,99,99,55,254,254,,,,,,,,0.25,6,,4,3.5,33.25,0.25,,,,,,,
Andre Baccellia,,0,WR,3000,ARI,@ CLE,7,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,2,2,12,,,,,,,,
Antoine Wesley,,0,WR,3000,ARI,@ CLE,7,22.75,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,15,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,3.78,2.11,23.11,0.33,,,,,,,
Andy Isabella,!,0,WR,3000,ARI,@ CLE,7,22.75,5.1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,0.23,0.41,,2.36,1.45,19.82,0.14,,,,,,,
DJ Turner,,0,WR,3000,LV,@ DEN,16,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Javon Wims,,0,WR,3000,LV,@ DEN,16,19.75,3.3,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,0.04,0.09,,2.61,1.26,12.78,0.09,,,,,,,
Zay Jones,,0,WR,3000,LV,@ DEN,16,19.75,6,3.3,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,6,0,0.00,,48,99,99,55,254,254,0.03,0.01,0.39,,,,1.63,0.05,0.08,,4.54,2.53,27.74,0.16,,,,,,,
Dillon Stoner,,0,WR,3000,LV,@ DEN,16,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Willie Snead,,0,WR,3000,LV,@ DEN,16,19.75,6.8,7.2,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,18,0,0.00,,48,99,99,55,254,254,0.02,0.01,0.54,,,0.01,2.15,0.03,0.16,,4.78,3.23,38.4,0.17,,,,,,,
Brandon Smith,,0,WR,3000,DAL,@ NE,5,26.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
T.J. Vasher,!,0,WR,3000,DAL,@ NE,5,26.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Malik Turner,,0,WR,3000,DAL,@ NE,5,26.75,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,2.14,1.43,20,0.19,,,,,,,
Damion Ratley,,0,WR,3000,DAL,@ NE,5,26.75,4.2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,2.84,1.53,21.42,0.05,,,,,,,
Robert Foster,,0,WR,3000,DAL,@ NE,5,26.75,7.2,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,0.08,1.21,,2.83,1.33,26.75,0.13,,,,,,,
Simi Fehoko,!,0,WR,3000,DAL,@ NE,5,26.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,3,2,12,,,,,,,,
Phillip Dorsett,,0,WR,3000,SEA,@ PIT,18,19.00,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,100,,163,13,0,1.30,0.4,48,99,99,55,254,254,,,,,,,,0.21,1.24,,3.56,2.04,27.5,0.19,,,,,,,
Cade Johnson,,0,WR,3000,SEA,@ PIT,18,19.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Cody Thompson,,0,WR,3000,SEA,@ PIT,18,19.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
John Ursua,!,0,WR,3000,SEA,@ PIT,18,19.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,1,1,11,,,,,,,,
Aaron Fuller,,0,WR,3000,SEA,@ PIT,18,19.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
DWayne Eskridge,!,0,WR,3000,SEA,@ PIT,18,19.00,3.5,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,0.4,5.9,,2.3,1.2,7,0.1,,,,,,,
Penny Hart,,0,WR,3000,SEA,@ PIT,18,19.00,1.3,0.6,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,,154,19,0,2.20,0.7,48,99,99,55,254,254,,,,,,,,0.1,1.9,,1.3,0.8,6.2,,,,,,,,
Isaiah McKenzie,,0,WR,3000,BUF,@ TEN,32,29.75,5.8,6.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,100,,158,0,0,1.80,0.6,48,99,99,55,254,254,0.02,0.02,0.21,,,0.02,2.69,0.79,3.93,0.05,2.76,1.97,18.33,0.16,,,,,,,
Tanner Gentry,,0,WR,3000,BUF,@ TEN,32,29.75,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,1.5,0.75,8.75,,,,,,,,
Isaiah Hodgins,,0,WR,3000,BUF,@ TEN,32,29.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Marquez Stevenson,!,0,WR,3000,BUF,@ TEN,32,29.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Jake Kumerow,,0,WR,3000,BUF,@ TEN,32,29.75,4.2,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,1.91,1.13,19.35,0.13,,,,,,,
John Brown,,0,WR,3000,DEN,vs LV,14,24.75,8,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,22,0,,,48,99,99,55,254,254,0.02,0.02,0.49,,,0.02,11.47,0.12,0.62,,6.09,3.31,48.39,0.29,,,,,,,
Donald Parham,,0,TE,2900,LAC,@ BAL,15,24.00,4.5,4.4,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,148,4,0,3.00,1,21,45,45,56,254,254,,,,,,,,,,,2.14,1.36,15.86,0.27,,,,,,,
Tommy Tremble,,0,TE,2600,CAR,vs MIN,20,21.75,2.9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,156,19,0,2.00,0.8,24,45,45,59,254,254,,,,,,,,0.2,0.73,0.07,2.47,1.4,12.07,0.07,,,,,,,
Chris Herndon,,0,TE,2600,MIN,@ CAR,18,23.75,5.4,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,100,,115,16,0,7.20,2.8,24,45,45,59,254,254,,,,,,,,,,,3.47,2.34,26.13,0.25,,,,,,,
Tyree Jackson,,0,TE,2500,PHI,vs TB,24,23.00,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,0,0,0.00,,25,45,45,60,254,254,,,,,,,,,,,2.33,1,7.33,0.33,,,,,,,
Jason Croom,!,0,TE,2500,PHI,vs TB,24,23.00,2.4,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,48,0,0.00,,25,45,45,60,254,254,,,,,,,,,,,2.77,1.77,20.15,0.15,,,,,,,
Jack Stoll,,0,TE,2500,PHI,vs TB,24,23.00,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,81,0,0.00,,25,45,45,60,254,254,,,,,,,,,,,1.67,1.33,7.33,,,,,,,,
Luke Farrell,,0,TE,2500,JAC,vs MIA,10,22.00,0.9,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,100,,147,44,0,3.10,1.2,25,45,45,60,254,254,,,,,,,,,,,1.38,0.88,7,,,,,,,,
James O'Shaughnessy,!,0,TE,2500,JAC,vs MIA,10,22.00,3.4,3.6,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,13,0,0.00,,25,45,45,60,254,254,,,,,,,,,,,2.64,1.78,17.67,0.05,,,,,,,
