,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Andre Roberts,,0,WR,3000,LAC,vs MIN,23,28.25,3.2,0.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,0.16,0.98,,1.91,1.05,12.11,0.07,,,,,,,
K.J. Hill,,0,WR,3000,LAC,vs MIN,23,28.25,2.2,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,35,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,2.33,1.67,17.17,,,,,,,,
Michael Bandy,,0,WR,3000,LAC,vs MIN,23,28.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,2,2,49,,,,,,,,
Andre Baccellia,,0,WR,3000,ARI,vs CAR,6,24.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,3,2,12.5,,,,,,,,
Andy Isabella,!,0,WR,3000,ARI,vs CAR,6,24.25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,0.22,0.39,,2.35,1.43,19.43,0.13,,,,,,,
Greg Dortch,,0,WR,3000,ARI,vs CAR,6,24.25,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,30,0,0.00,,49,109,109,55,273,273,,,,,,,,0.17,4,,4.5,4,36.5,0.17,,,,,,,
K.J. Hamler,!,0,WR,3000,DEN,vs PHI,1,22.75,5.7,7.5,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,11,0,0.00,,49,109,109,55,273,273,,,,,,,,0.53,2.35,,4,2.12,30,0.18,,,,,,,
DaeSean Hamilton,!,0,WR,3000,DEN,vs PHI,1,22.75,5.7,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,5,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,4.44,2.53,26.03,0.16,,,,,,,
Diontae Spencer,,0,WR,3000,DEN,vs PHI,1,22.75,1.3,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,0.4,1.67,,1.2,0.67,3.6,,,,,,,,
Tyrie Cleveland,,0,WR,3000,DEN,vs PHI,1,22.75,2.9,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,1.86,1.14,13,,,,,,,,
Seth Williams,,0,WR,3000,DEN,vs PHI,1,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,1,1,34,,,,,,,,
Rico Gafford,,0,WR,3000,DEN,vs PHI,1,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
De'Mornay Pierson-El,,0,WR,3000,DEN,vs PHI,1,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Malik Taylor,,0,WR,3000,GB,vs SEA,7,26.00,2.6,1.7,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,16,0,0.00,,49,109,109,55,273,273,,,,,,,,0.14,1.29,,1.29,1,11.43,0.14,,,,,,,
Chris Blair,,0,WR,3000,GB,vs SEA,7,26.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Amari Rodgers,,0,WR,3000,GB,vs SEA,7,26.00,0.6,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,75,0,0.00,,49,109,109,55,273,273,,,,,,,,0.25,2.75,,2,1,11.25,,,,,,,,
Dillon Stoner,,0,WR,3000,LV,vs KC,15,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Marcell Ateman,,0,WR,3000,LV,vs KC,15,25.75,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,44,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,4.1,2,27,0.1,,,,,,,
Javon Wims,,0,WR,3000,LV,vs KC,15,25.75,3.3,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,0.04,0.09,,2.61,1.26,12.78,0.09,,,,,,,
DJ Turner,,0,WR,3000,LV,vs KC,15,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Austin Watkins Jr.,,0,WR,3000,SF,vs LAR,8,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Connor Wedington,,0,WR,3000,SF,vs LAR,8,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Jalen Hurd,,0,WR,3000,SF,vs LAR,8,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
River Cracraft,,0,WR,3000,SF,vs LAR,8,23.75,2.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,42,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,2.14,1.29,14,0.29,,,,,,,
Richie James,,0,WR,3000,SF,vs LAR,8,23.75,7.4,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,,,49,109,109,55,273,273,,,,,,,,0.17,0.21,,3.29,2.21,35.17,0.13,,,,,,,
Tylan Wallace,,0,WR,3000,BAL,@ MIA,24,27.25,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,1.5,0.5,5.33,,,,,,,,
Jaylon Moore,,0,WR,3000,BAL,@ MIA,24,27.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Miles Boykin,,0,WR,3000,BAL,@ MIA,24,27.25,3.8,4.7,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,14,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,2.3,1.3,17.2,0.23,,,,,,,
James Proche,!,0,WR,3000,BAL,@ MIA,24,27.25,5,0.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,2.3,1.7,21.6,,,,,,,,
Binjimen Victor,,0,WR,3000,BAL,@ MIA,24,27.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Isaiah Hodgins,,0,WR,3000,BUF,@ NYJ,13,30.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Austin Proehl,,0,WR,3000,BUF,@ NYJ,13,30.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Marquez Stevenson,!,0,WR,3000,BUF,@ NYJ,13,30.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Jake Kumerow,!,0,WR,3000,BUF,@ NYJ,13,30.75,4.1,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,1.92,1.17,19.13,0.13,,,,,,,
Isaiah McKenzie,,0,WR,3000,BUF,@ NYJ,13,30.75,6.1,6.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,85,0,0,9.90,3.3,49,109,109,55,273,273,0.02,0.02,0.2,,,0.02,2.6,0.78,3.9,0.05,2.92,2.08,19.33,0.18,,,,,,,
Scotty Miller,!,0,WR,3000,TB,@ WAS,32,30.25,6,7.3,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,0.29,2.8,0.03,3.26,1.83,25.8,0.14,,,,,,,
Justin Watson,!,0,WR,3000,TB,@ WAS,32,30.25,5.6,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,2.81,1.56,19.25,0.19,,,,,,,
Jaelon Darden,,0,WR,3000,TB,@ WAS,32,30.25,1.6,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,100,,132,6,0,3.90,1.3,49,109,109,55,273,273,,,,,,,,0.22,1.44,,1.44,0.78,7.56,,,,,,,,
Cyril Grayson,,0,WR,3000,TB,@ WAS,32,30.25,7.7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,0.17,2.33,,2.67,1.83,35.83,0.33,,,,,,,
Jaydon Mickens,,0,WR,3000,TB,@ WAS,32,30.25,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,3.43,2.14,20.71,0.29,,,,,,,
Marvin Hall,,0,WR,3000,ATL,@ DAL,29,24.00,4.6,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,0.11,0.22,,1.89,1,20.05,0.11,,,,,,,
Austin Trammell,,0,WR,3000,ATL,@ DAL,29,24.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Frank Darby,,0,WR,3000,ATL,@ DAL,29,24.00,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,148,0,0,2.40,0.8,49,109,109,55,273,273,,,,,,,,,,,2,0.5,7,,,,,,,,
Christian Blake,,0,WR,3000,ATL,@ DAL,29,24.00,3,3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,2.6,1.4,12.85,,,,,,,,
Ty Montgomery,!,0,WR,3000,NO,@ TEN,28,20.00,7.2,4.5,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,170,0,0,0.20,0.1,49,109,109,55,273,273,,,,,,,,4.13,18.26,0.13,3.06,2.19,17.27,0.06,,,,,,,
Kevin White,,0,WR,3000,NO,@ TEN,28,20.00,4.1,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,24,0,0.00,,49,109,109,55,273,273,,,,,,,,0.09,0.82,,4.82,2.36,29.36,,,,,,,,
Michael Thomas,,0,WR,3000,NO,@ TEN,28,20.00,9.8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,49,0,,,49,109,109,55,273,273,,,,,,,,0.02,-0.1,,9.28,7.09,83.69,0.49,,,,,,,
Lil'Jordan Humphrey,!,0,WR,3000,NO,@ TEN,28,20.00,4,5.3,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,20,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,2.07,1.36,23.5,0.21,,,,,,,
Kawaan Baker,,0,WR,3000,NO,@ TEN,28,20.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Laquon Treadwell,,0,WR,3000,JAC,@ IND,30,19.00,4,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,100,,143,11,0,2.80,0.9,49,109,109,55,273,273,,,,,,,,,,,2.96,1.86,21.14,0.09,,,,,,,
D.J. Chark,!,0,WR,3000,JAC,@ IND,30,19.00,9.3,12,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,15,0,0.00,,49,109,109,55,273,273,,,,,,,,0.04,0.44,,6.36,3.47,49.04,0.38,,,,,,,
Tyron Johnson,!,0,WR,3000,JAC,@ IND,30,19.00,5.4,7.2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,2,0,0.00,,49,109,109,55,273,273,,,,,,,,0.2,1.13,,2.07,1.47,27.6,0.2,,,,,,,
Josh Hammond,,0,WR,3000,JAC,@ IND,30,19.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Terry Godwin,!,0,WR,3000,JAC,@ IND,30,19.00,3.2,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,0.5,1.5,,3,1.5,16,,,,,,,,
Tim Jones,,0,WR,3000,JAC,@ IND,30,19.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Tom Kennedy,,0,WR,3000,DET,@ PIT,25,17.75,3.8,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,0.14,0.14,10.71,,,0.14,22.61,,,,2.14,1.29,15.43,,,,,,,,
Ryan Switzer,!,0,WR,3000,CLE,@ NE,9,21.25,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,0.4,1.04,,2.48,2,12.84,0.04,,,,,,,
Ja'Marcus Bradley,!,0,WR,3000,CLE,@ NE,9,21.25,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,58,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,5,3,41.33,,,,,,,,
JoJo Natson,,0,WR,3000,CLE,@ NE,9,21.25,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,1,3,,,,,,,,,,,,
Blake Proehl,!,0,WR,3000,MIN,@ LAC,5,25.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Myron Mitchell,,0,WR,3000,MIN,@ LAC,5,25.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Bisi Johnson,!,0,WR,3000,MIN,@ LAC,5,25.25,4.2,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,21,0,0.00,,49,109,109,55,273,273,,,,,,,,0.05,0.27,,3.05,2.14,22.73,0.14,,,,,,,
Ihmir Smith-Marsette,!,0,WR,3000,MIN,@ LAC,5,25.25,8.8,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,1.75,1.25,29,0.5,,,,,,,
Trishton Jackson,,0,WR,3000,MIN,@ LAC,5,25.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Dan Chisena,,0,WR,3000,MIN,@ LAC,5,25.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Dede Westbrook,,0,WR,3000,MIN,@ LAC,5,25.25,6.6,0.2,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,26,0,0.00,,49,109,109,55,273,273,0.02,,,,,,0.04,0.28,2.5,,5.66,3.54,37.46,0.18,,,,,,,
Matt Cole,,0,WR,3000,CAR,@ ARI,18,17.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
C.J. Saunders,,0,WR,3000,CAR,@ ARI,18,17.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,2,2,11,,,,,,,,
Brandon Zylstra,,0,WR,3000,CAR,@ ARI,18,17.25,4.4,1.3,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,133,0,0,3.80,1.3,49,109,109,55,273,273,0.05,,,,,,2.08,0.05,0.05,,2.26,1.58,21.79,0.05,,,,,,,
Willie Snead,,0,WR,3000,CAR,@ ARI,18,17.25,6.8,7.2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,18,0,0.00,,49,109,109,55,273,273,0.02,0.01,0.54,,,0.01,2.15,0.03,0.16,,4.78,3.23,38.4,0.17,,,,,,,
Alex Erickson,,0,WR,3000,CAR,@ ARI,18,17.25,4.8,1.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,0.04,0.02,0.47,,,,4.24,0.33,1.42,,2.76,1.75,20.75,0.02,,,,,,,
Shi Smith,!,0,WR,3000,CAR,@ ARI,18,17.25,3.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,0.11,-0.33,,2.56,1.11,15.56,,,,,,,,
John Hightower,,0,WR,3000,PHI,@ DEN,20,21.75,2.6,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,10,0,0.00,,49,109,109,55,273,273,,,,,,,,0.1,0.1,,2.9,1,16.7,,,,,,,,
KeeSean Johnson,,0,WR,3000,PHI,@ DEN,20,21.75,2.7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,39,0,0.00,,49,109,109,55,273,273,,,,,,,,0.06,0.17,,3.61,2,20,0.06,,,,,,,
J.J. Arcega-Whiteside,,0,WR,3000,PHI,@ DEN,20,21.75,2.5,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,24,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,2.19,1,18.13,0.06,,,,,,,
Deon Cain,,0,WR,3000,PHI,@ DEN,20,21.75,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,5,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,1.82,0.82,11.27,,,,,,,,
Cade Johnson,,0,WR,3000,SEA,@ GB,17,23.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Cody Thompson,,0,WR,3000,SEA,@ GB,17,23.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Aaron Fuller,,0,WR,3000,SEA,@ GB,17,23.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Phillip Dorsett,,0,WR,3000,SEA,@ GB,17,23.00,5.3,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,10,0,0.00,,49,109,109,55,273,273,,,,,,,,0.2,1.2,,3.5,2,26.93,0.19,,,,,,,
John Ursua,!,0,WR,3000,SEA,@ GB,17,23.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,1,1,11,,,,,,,,
Penny Hart,,0,WR,3000,SEA,@ GB,17,23.00,1.3,0.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,24,0,0.00,,49,109,109,55,273,273,,,,,,,,0.09,1.73,,1.27,0.82,7,,,,,,,,
Gehrig Dieter,,0,WR,3000,KC,@ LV,4,27.75,1.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,33,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,1.5,0.75,10.75,,,,,,,,
Cornell Powell,,0,WR,3000,KC,@ LV,4,27.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Marcus Kemp,,0,WR,3000,KC,@ LV,4,27.75,1.1,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,100,,146,0,0,2.60,0.9,49,109,109,55,273,273,,,,,,,,,,,1,0.5,5.25,,,,,,,,
Josh Gordon,,0,WR,3000,KC,@ LV,4,27.75,6.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,16,0,0.00,,49,109,109,55,273,273,0.03,,,0.03,,,-10.91,0.03,0.03,,4.61,2.39,40.26,0.18,,,,,,,
Daurice Fountain,,0,WR,3000,KC,@ LV,4,27.75,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,1.5,1,11.5,,,,,,,,
