,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Cody White,,0,WR,3000,PIT,vs CIN,14,18.25,2,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,29,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,2,1.67,11,,,,,,,,
Calvin Austin III,!,0,WR,3000,PIT,vs CIN,14,18.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Jalen Guyton,!,0,WR,3000,LAC,vs KC,25,23.75,5.1,6.1,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,15,0,0.00,,49,97,97,58,241,241,,,,,,,,0.26,1,,3.15,1.79,30.09,0.18,,,,,,,
Jason Moore,!,0,WR,3000,LAC,vs KC,25,23.75,3.6,8.6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,3,2,30.5,,,,,,,,
Keelan Doss,,0,WR,3000,LAC,vs KC,25,23.75,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,44,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,2.33,1.83,22.17,,,,,,,,
John Hightower,,0,WR,3000,LAC,vs KC,25,23.75,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,10,0,0.00,,49,97,97,58,241,241,,,,,,,,0.1,0.1,,2.9,1,16.7,,,,,,,,
Joe Reed,,0,WR,3000,LAC,vs KC,25,23.75,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,1.67,9.67,0.33,0.33,,,,,,,,,,
Javon Wims,,0,WR,3000,ARI,vs SF,11,17.00,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,0.04,0.09,,2.61,1.26,12.78,0.09,,,,,,,
Antoine Wesley,!,0,WR,3000,ARI,vs SF,11,17.00,5.6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,15,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,3.78,2.11,23.11,0.33,,,,,,,
Andre Baccellia,,0,WR,3000,ARI,vs SF,11,17.00,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,3,2,12.5,,,,,,,,
Chris Conley,,0,WR,3000,TEN,@ GB,3,18.75,5.4,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,14,0,0.00,,49,97,97,58,241,241,,,,,,,,0.01,0.03,,3.94,2.3,29.88,0.17,,,,,,,
Cody Hollister,,0,WR,3000,TEN,@ GB,3,18.75,1.7,2.4,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,29,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,1.67,1.11,12.44,,,,,,,,
C.J. Board,,0,WR,3000,TEN,@ GB,3,18.75,1.5,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,38,0,0.00,,49,97,97,58,241,241,,,,,,,,0.13,0.6,,1.73,1.13,12.2,,,,,,,,
Mason Kinsey,,0,WR,3000,TEN,@ GB,3,18.75,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,1,1,3,,,,,,,,
Racey McMath,!,0,WR,3000,TEN,@ GB,3,18.75,0.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,,,49,97,97,58,241,241,,,,,,,,,,,1.2,0.4,1.6,,,,,,,,
Dez Fitzpatrick,,0,WR,3000,TEN,@ GB,3,18.75,5.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,4,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,2.67,1.67,16.33,0.33,,,,,,,
Kyle Philips,!,0,WR,3000,TEN,@ GB,3,18.75,4.7,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,3.25,2,19.5,,,,,,,,
Daurice Fountain,,0,WR,3000,CHI,@ ATL,32,23.25,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,1.5,1,11.5,,,,,,,,
Nsimba Webster,,0,WR,3000,CHI,@ ATL,32,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Velus Jones,,0,WR,3000,CHI,@ ATL,32,23.25,2.5,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,48,0,0.00,,49,97,97,58,241,241,,,,,,,,1,13.67,,1.67,1,8,0.33,,,,,,,
Andre Roberts,!,0,WR,3000,CAR,@ BAL,22,14.25,3.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,0.16,0.98,,1.91,1.05,12.11,0.07,,,,,,,
Rashard Higgins,!,0,WR,3000,CAR,@ BAL,22,14.25,5.9,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,2,0,0.00,,49,97,97,58,241,241,,,,,,,,0.01,0.06,,3.46,2.09,29.07,0.17,,,,,,,
Preston Williams,,0,WR,3000,CAR,@ BAL,22,14.25,6.5,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,22,0,0.00,,49,97,97,58,241,241,,,,,0.05,,,0.05,0.32,,5.05,2.55,35.77,0.32,,,,,,,
C.J. Saunders,,0,WR,3000,CAR,@ BAL,22,14.25,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,2,2,11,,,,,,,,
Derek Wright,,0,WR,3000,CAR,@ BAL,22,14.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Jakeem Grant,!,0,WR,3000,CLE,@ BUF,19,21.25,5.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,0.35,1.29,0.02,3.15,1.96,22.21,0.13,,,,,,,
Chester Rogers,,0,WR,3000,CLE,@ BUF,19,21.25,5.1,4,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,9,0,0.00,,49,97,97,58,241,241,,,,,,,,0.1,0.49,,3.6,2.4,25.41,0.1,,,,,,,
Cyril Grayson,,0,WR,3000,CLE,@ BUF,19,21.25,7.7,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,0.17,2.33,,2.67,1.83,35.83,0.33,,,,,,,
Anthony Schwartz,,0,WR,3000,CLE,@ BUF,19,21.25,3.5,2.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,0.5,3.69,,1.88,0.75,9.81,0.06,,,,,,,
Mike Harley Jr.,,0,WR,3000,CLE,@ BUF,19,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Isaiah Weston,!,0,WR,3000,CLE,@ BUF,19,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Mike Woods,,0,WR,3000,CLE,@ BUF,19,21.25,1,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,29,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,1.67,0.67,7,,,,,,,,
Daylen Baldwin,,0,WR,3000,CLE,@ BUF,19,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Marken Michel,,0,WR,3000,WAS,@ HOU,8,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Alex Erickson,,0,WR,3000,WAS,@ HOU,8,22.25,4.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,0.04,0.02,0.47,,,,4.24,0.33,1.42,,2.76,1.75,20.75,0.02,,,,,,,
Cam Sims,,0,WR,3000,WAS,@ HOU,8,22.25,5.3,4.1,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,100,,137,2,0,2.70,0.9,49,97,97,58,241,241,,,,,,,,0.06,0.38,,3.13,1.91,27.41,0.09,,,,,,,
Dax Milne,,0,WR,3000,WAS,@ HOU,8,22.25,1.8,1.8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,10,0,0.00,,49,97,97,58,241,241,,,,,,,,0.06,0.06,,1.31,0.94,7.5,0.06,,,,,,,
Kyric McGowan,,0,WR,3000,WAS,@ HOU,8,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Greg Ward,,0,WR,3000,PHI,@ IND,2,25.75,5.6,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,28,0,0.00,,49,97,97,58,241,241,0.1,0.07,0.57,,,,7.92,0.13,0.13,,4.47,3.03,26.4,0.33,,,,,,,
Auden Tate,,0,WR,3000,PHI,@ IND,2,25.75,4.6,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,15,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,4.21,2.18,28.54,0.07,,,,,,,
Devon Allen,,0,WR,3000,PHI,@ IND,2,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Britain Covey,,0,WR,3000,PHI,@ IND,2,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Rodney Adams,!,0,WR,3000,NYJ,@ NE,15,17.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,,,49,97,97,58,241,241,,,,,,,,,,,1,,,,,,,,,,
Jeff Smith,,0,WR,3000,NYJ,@ NE,15,17.75,3.3,2.1,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,0.05,,,0.05,-0.05,,2.73,1.32,15.32,,,,,,,,
Diontae Spencer,,0,WR,3000,NYJ,@ NE,15,17.75,1.3,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,0.4,1.67,,1.2,0.67,3.6,,,,,,,,
Tarik Black,,0,WR,3000,NYJ,@ NE,15,17.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,2,1,10,,,,,,,,
Irvin Charles,,0,WR,3000,NYJ,@ NE,15,17.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Brandon Powell,,0,WR,3000,LAR,@ NO,13,18.75,4.4,0.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,130,0,0,3.50,1.2,49,97,97,58,241,241,,,,,,,,0.5,0.91,,2.14,1.5,12.36,0.09,,,,,,,
J.J. Koski,,0,WR,3000,LAR,@ NO,13,18.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Austin Trammell,,0,WR,3000,LAR,@ NO,13,18.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Tutu Atwell,,0,WR,3000,LAR,@ NO,13,18.75,2.7,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,100,,58,0,0,13.20,4.4,49,97,97,58,241,241,,,,,,,,0.25,2.25,,1,0.25,13.5,,,,,,,,
Lance McCutcheon,,0,WR,3000,LAR,@ NO,13,18.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Brandon Zylstra,,0,WR,3000,DET,@ NYG,16,20.75,4.4,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,0.05,,,,,,2.08,0.05,0.05,,2.26,1.58,21.79,0.05,,,,,,,
Trinity Benson,!,0,WR,3000,DET,@ NYG,16,20.75,2,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,31,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,3.14,1.43,14.71,,,,,,,,
Quintez Cephus,!,0,WR,3000,DET,@ NYG,16,20.75,4.7,9.9,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,33,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,3.53,2.18,33.41,0.24,,,,,,,
Stanley Berryhill,,0,WR,3000,DET,@ NYG,16,20.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Josh Johnson,,0,WR,3000,DET,@ NYG,16,20.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Maurice Alexander,,0,WR,3000,DET,@ NYG,16,20.75,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,1,1,7,,,,,,,,
Albert Wilson,,0,WR,3000,LV,@ DEN,7,19.75,6.5,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,14,0,0.00,,49,97,97,58,241,241,0.05,0.03,0.96,,0.03,0.01,10.14,0.39,2.28,0.01,4.37,2.84,31.12,0.19,,,,,,,
Chris Lacy,,0,WR,3000,LV,@ DEN,7,19.75,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,2.75,0.75,15,,,,,,,,
Malik Turner,,0,WR,3000,LV,@ DEN,7,19.75,5.3,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,2.14,1.43,20,0.19,,,,,,,
Isaiah Zuber,,0,WR,3000,LV,@ DEN,7,19.75,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,61,0,0.00,,49,97,97,58,241,241,,,,,,,,0.5,5.25,,0.5,0.5,7.25,,,,,,,,
DJ Turner,,0,WR,3000,LV,@ DEN,7,19.75,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,3,20,,,,,,,,,,,,
James Washington,!,0,WR,3000,DAL,@ MIN,28,25.25,5.8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,6,0,0.00,,49,97,97,58,241,241,,,,,,,,0.03,0.22,,3.78,2.02,28.97,0.2,,,,,,,
Brandon Smith,,0,WR,3000,DAL,@ MIN,28,25.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Simi Fehoko,!,0,WR,3000,DAL,@ MIN,28,25.25,0.5,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,2,1.5,12,,,,,,,,
Dontario Drummond,,0,WR,3000,DAL,@ MIN,28,25.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Dennis Houston,,0,WR,3000,DAL,@ MIN,28,25.25,1.8,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,3,1,8,,,,,,,,
KaVontae Turpin,,0,WR,3000,DAL,@ MIN,28,25.25,0.7,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,0.6,3.4,,0.4,0.2,1.8,,,,,,,,
Trent Taylor,,0,WR,3000,CIN,@ PIT,31,21.25,4.1,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,100,,154,15,0,1.10,0.4,49,97,97,58,241,241,,,,,,,,0.08,0.47,,3.34,2.21,20.82,0.08,,,,,,,
Stanley Morgan,,0,WR,3000,CIN,@ PIT,31,21.25,0.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,11,0,0.00,,49,97,97,58,241,241,,,,,,,,0.11,0.33,,1.67,0.56,3.22,,,,,,,,
Trenton Irwin,,0,WR,3000,CIN,@ PIT,31,21.25,1.2,1.1,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,100,,58,60,0,13.20,4.4,49,97,97,58,241,241,,,,,,,,0.2,2.2,,2.2,1.2,16,,,,,,,,
Kwamie Lassiter II,,0,WR,3000,CIN,@ PIT,31,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Marcus Kemp,,0,WR,3000,KC,@ LAC,12,28.75,1.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,1,0.5,5.25,,,,,,,,
Ihmir Smith-Marsette,,0,WR,3000,KC,@ LAC,12,28.75,8,5.3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,0.17,-0.17,,1.67,1,21.83,0.33,,,,,,,
Cornell Powell,,0,WR,3000,KC,@ LAC,12,28.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Jerrion Ealy,,0,WR,3000,KC,@ LAC,12,28.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Justyn Ross,!,0,WR,3000,KC,@ LAC,12,28.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Willie Snead,,0,WR,3000,SF,@ ARI,9,26.00,6.8,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,18,0,0.00,,49,97,97,58,241,241,0.02,0.01,0.54,,,0.01,2.15,0.03,0.16,,4.78,3.23,38.4,0.17,,,,,,,
Tajae Sharpe,!,0,WR,3000,SF,@ ARI,9,26.00,5,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,,,49,97,97,58,241,241,,,,,,,,0.03,0.27,,3.26,1.79,21,0.13,,,,,,,
Dazz Newsome,,0,WR,3000,SF,@ ARI,9,26.00,1,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,29,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,1.67,0.67,7.67,,,,,,,,
Danny Gray,,0,WR,3000,SF,@ ARI,9,26.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,2,,,,,,,,,,
Tay Martin,,0,WR,3000,SF,@ ARI,9,26.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,76,0,100,,163,0,0,0.00,,49,97,97,58,241,241,,,,,,,,,,,,,,,,,,,,,
Irv Smith Jr.,!,0,TE,2800,MIN,vs DAL,6,23.25,6.1,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,163,23,0,0.00,,25,38,38,60,241,241,,,,,,,,,,,4,2.74,28.05,0.37,,,,,,,
Mo Alie-Cox,,0,TE,2700,IND,vs PHI,10,19.75,5.2,4.7,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,100,,140,0,0,2.40,0.9,26,38,38,61,241,241,,,,,,,,,,,2.26,1.5,19.26,0.17,,,,,,,
Josiah Deguara,,0,TE,2600,GB,vs TEN,29,21.75,3.8,4.4,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,163,12,0,0.00,,27,38,38,62,241,241,,,,,,,,,,,2.4,1.85,18.15,0.1,,,,,,,
O.J. Howard,,0,TE,2600,HOU,vs WAS,2,19.25,6.5,3.3,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,145,8,0,1.90,0.7,27,38,38,62,241,241,,,,,,,,,,,3.43,2.22,32.02,0.29,,,,,,,
