,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Brandon Zylstra,,0,WR,3000,DET,vs BUF,30,22.75,4.4,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,0.05,,,,,,2.08,0.05,0.05,,2.26,1.58,21.79,0.05,,,,,,,
Josh Johnson,,0,WR,3000,DET,vs BUF,30,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Maurice Alexander,,0,WR,3000,DET,vs BUF,30,22.75,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,1,1,7,,,,,,,,
KaVontae Turpin,,0,WR,3000,DAL,vs NYG,14,27.75,0.7,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,0.6,3.4,,0.4,0.2,1.8,,,,,,,,
James Washington,!,0,WR,3000,DAL,vs NYG,14,27.75,5.8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,6,0,0.00,,49,119,119,57,292,292,,,,,,,,0.03,0.22,,3.78,2.02,28.97,0.2,,,,,,,
Simi Fehoko,!,0,WR,3000,DAL,vs NYG,14,27.75,0.5,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,2,1.5,12,,,,,,,,
Dontario Drummond,,0,WR,3000,DAL,vs NYG,14,27.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Brandon Smith,,0,WR,3000,DAL,vs NYG,14,27.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Dennis Houston,,0,WR,3000,DAL,vs NYG,14,27.75,1.8,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,3,1,8,,,,,,,,
Antonio Callaway,,0,WR,3000,DAL,vs NYG,14,27.75,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,12,0,0.00,,49,119,119,57,292,292,,,,,,,,0.09,0.3,,4.26,2.3,30.22,0.22,,,,,,,
Jalen Nailor,,0,WR,3000,MIN,vs NE,19,22.25,0.1,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,2,1,14,,,,,,,,
Bisi Johnson,!,0,WR,3000,MIN,vs NE,19,22.25,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,21,0,0.00,,49,119,119,57,292,292,,,,,,,,0.05,0.27,,3.05,2.14,22.73,0.14,,,,,,,
Thomas Hennigan,,0,WR,3000,MIN,vs NE,19,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Dan Chisena,,0,WR,3000,MIN,vs NE,19,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Trishton Jackson,,0,WR,3000,MIN,vs NE,19,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Blake Proehl,,0,WR,3000,MIN,vs NE,19,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Rashard Higgins,,0,WR,3000,CAR,vs DEN,8,17.75,5.9,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,2,0,0.00,,49,119,119,57,292,292,,,,,,,,0.01,0.06,,3.46,2.09,29.07,0.17,,,,,,,
Andre Roberts,!,0,WR,3000,CAR,vs DEN,8,17.75,3.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,0.16,0.98,,1.91,1.05,12.11,0.07,,,,,,,
C.J. Saunders,,0,WR,3000,CAR,vs DEN,8,17.75,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,2,2,11,,,,,,,,
Derek Wright,,0,WR,3000,CAR,vs DEN,8,17.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Preston Williams,,0,WR,3000,CAR,vs DEN,8,17.75,6.5,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,22,0,0.00,,49,119,119,57,292,292,,,,,0.05,,,0.05,0.32,,5.05,2.55,35.77,0.32,,,,,,,
Mike Woods,,0,WR,3000,CLE,vs TB,25,19.75,1,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,29,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,1.67,0.67,7,,,,,,,,
Anthony Schwartz,,0,WR,3000,CLE,vs TB,25,19.75,4.1,2.6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,85,0,0,11.80,3.9,49,119,119,57,292,292,,,,,,,,0.53,5.29,0.06,1.88,0.76,10.24,0.06,,,,,,,
Jakeem Grant,!,0,WR,3000,CLE,vs TB,25,19.75,5.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,0.35,1.29,0.02,3.15,1.96,22.21,0.13,,,,,,,
Isaiah Weston,!,0,WR,3000,CLE,vs TB,25,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Daylen Baldwin,,0,WR,3000,CLE,vs TB,25,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Chester Rogers,,0,WR,3000,CLE,vs TB,25,19.75,5.1,4,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,9,0,0.00,,49,119,119,57,292,292,,,,,,,,0.1,0.49,,3.6,2.4,25.41,0.1,,,,,,,
Mike Harley Jr.,,0,WR,3000,CLE,vs TB,25,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Tim Jones,,0,WR,3000,JAC,vs BAL,11,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Kendric Pryor,!,0,WR,3000,JAC,vs BAL,11,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Willie Johnson,,0,WR,3000,JAC,vs BAL,11,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Calvin Ridley,!,0,WR,3000,JAC,vs BAL,11,20.25,9.6,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,41,0,0.00,,49,119,119,57,292,292,,,,,,,,0.27,1.27,,7.76,5.06,68.2,0.57,,,,,,,
Seth Williams,,0,WR,3000,JAC,vs BAL,11,20.25,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,1,1,34,,,,,,,,
Jaylon Moore,,0,WR,3000,JAC,vs BAL,11,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Kevin Austin Jr.,,0,WR,3000,JAC,vs BAL,11,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Cedrick Wilson,,0,WR,3000,MIA,vs HOU,3,30.25,8.1,11,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,100,,148,0,0,4.60,1.5,49,119,119,57,292,292,0.15,0.15,3.26,,0.03,0.03,18.39,0.18,0.21,,3.53,2.38,29.26,0.24,,,,,,,
River Cracraft,,0,WR,3000,MIA,vs HOU,3,30.25,3.3,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,100,,108,15,0,9.50,3.2,49,119,119,57,292,292,,,,,,,,,,,2.1,1.3,15.3,0.2,,,,,,,
Erik Ezukanma,!,0,WR,3000,MIA,vs HOU,3,30.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Calvin Jackson,,0,WR,3000,MIA,vs HOU,3,30.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Braylon Sanders,,0,WR,3000,MIA,vs HOU,3,30.25,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,2,2,17,,,,,,,,
Braxton Berrios,,0,WR,3000,NYJ,vs CHI,6,21.75,6,8,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,,168,6,0,2.30,0.8,49,119,119,57,292,292,0.02,0.02,0.04,,,0.02,2.64,0.42,3.56,0.09,3.38,2.27,22.51,0.11,,,,,,,
Jeff Smith,!,0,WR,3000,NYJ,vs CHI,6,21.75,3.3,2.1,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,0.05,,,0.05,-0.05,,2.73,1.32,15.32,,,,,,,,
Rodney Adams,!,0,WR,3000,NYJ,vs CHI,6,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,,,49,119,119,57,292,292,,,,,,,,,,,1,,,,,,,,,,
Diontae Spencer,,0,WR,3000,NYJ,vs CHI,6,21.75,1.3,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,0.4,1.67,,1.2,0.67,3.6,,,,,,,,
Tarik Black,,0,WR,3000,NYJ,vs CHI,6,21.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,2,1,10,,,,,,,,
Irvin Charles,,0,WR,3000,NYJ,vs CHI,6,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Cody Hollister,,0,WR,3000,TEN,vs CIN,20,20.75,1.7,2.4,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,29,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,1.67,1.11,12.44,,,,,,,,
C.J. Board,,0,WR,3000,TEN,vs CIN,20,20.75,1.5,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,38,0,0.00,,49,119,119,57,292,292,,,,,,,,0.13,0.6,,1.73,1.13,12.2,,,,,,,,
Kyle Philips,!,0,WR,3000,TEN,vs CIN,20,20.75,4.7,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,3.25,2,19.5,,,,,,,,
Racey McMath,!,0,WR,3000,TEN,vs CIN,20,20.75,0.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,1.2,0.4,1.6,,,,,,,,
Dez Fitzpatrick,,0,WR,3000,TEN,vs CIN,20,20.75,5.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,4,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,2.67,1.67,16.33,0.33,,,,,,,
Mason Kinsey,,0,WR,3000,TEN,vs CIN,20,20.75,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,1,1,3,,,,,,,,
Dyami Brown,,0,WR,3000,WAS,vs ATL,28,21.75,6.7,2.8,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,100,,164,0,0,2.70,0.9,49,119,119,57,292,292,,,,,,,,0.07,-0.27,,2.47,1.13,20.53,0.13,,,,,,,
Cam Sims,,0,WR,3000,WAS,vs ATL,28,21.75,5.3,4.1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,2,0,0.00,,49,119,119,57,292,292,,,,,,,,0.06,0.36,,3.06,1.88,27.09,0.09,,,,,,,
Dax Milne,!,0,WR,3000,WAS,vs ATL,28,21.75,1.8,1.8,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,10,0,0.00,,49,119,119,57,292,292,,,,,,,,0.06,0.06,,1.31,0.94,7.5,0.06,,,,,,,
Marken Michel,,0,WR,3000,WAS,vs ATL,28,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Kyric McGowan,,0,WR,3000,WAS,vs ATL,28,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Alex Erickson,,0,WR,3000,WAS,vs ATL,28,21.75,4.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,0.04,0.02,0.47,,,,4.24,0.33,1.42,,2.76,1.75,20.75,0.02,,,,,,,
Antoine Wesley,!,0,WR,3000,ARI,vs LAC,12,23.25,5.6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,15,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,3.78,2.11,23.11,0.33,,,,,,,
Javon Wims,,0,WR,3000,ARI,vs LAC,12,23.25,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,0.04,0.09,,2.61,1.26,12.78,0.09,,,,,,,
Andre Baccellia,,0,WR,3000,ARI,vs LAC,12,23.25,0.7,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,174,74,0,1.70,0.6,49,119,119,57,292,292,,,,,,,,,,,2.33,1.67,10.67,,,,,,,,
DWayne Eskridge,!,0,WR,3000,SEA,vs LV,23,25.75,3.2,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,0.38,4.31,,2.06,1.06,7.63,0.06,,,,,,,
Dareke Young,,0,WR,3000,SEA,vs LV,23,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Penny Hart,,0,WR,3000,SEA,vs LV,23,25.75,1.3,1.2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,24,0,0.00,,49,119,119,57,292,292,,,,,,,,0.09,1.73,,1.27,0.82,7,,,,,,,,
Cody Thompson,!,0,WR,3000,SEA,vs LV,23,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Laquon Treadwell,,0,WR,3000,SEA,vs LV,23,25.75,4,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,11,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,2.96,1.86,21.14,0.09,,,,,,,
Easop Winston,,0,WR,3000,SEA,vs LV,23,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Cade Johnson,,0,WR,3000,SEA,vs LV,23,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Bo Melton,,0,WR,3000,SEA,vs LV,23,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Marcus Kemp,,0,WR,3000,KC,vs LAR,4,28.75,1.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,1,0.5,5.25,,,,,,,,
Cornell Powell,,0,WR,3000,KC,vs LAR,4,28.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Justyn Ross,!,0,WR,3000,KC,vs LAR,4,28.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Jerrion Ealy,,0,WR,3000,KC,vs LAR,4,28.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Ihmir Smith-Marsette,,0,WR,3000,KC,vs LAR,4,28.75,8,5.3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,0.17,-0.17,,1.67,1,21.83,0.33,,,,,,,
Danny Gray,,0,WR,3000,SF,vs NO,16,25.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,2,,,,,,,,,,
Dazz Newsome,,0,WR,3000,SF,vs NO,16,25.50,1,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,29,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,1.67,0.67,7.67,,,,,,,,
Tay Martin,,0,WR,3000,SF,vs NO,16,25.50,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Willie Snead,,0,WR,3000,SF,vs NO,16,25.50,6.8,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,18,0,0.00,,49,119,119,57,292,292,0.02,0.01,0.54,,,0.01,2.15,0.03,0.16,,4.78,3.23,38.4,0.17,,,,,,,
Tanner Gentry,,0,WR,3000,BUF,@ DET,29,31.75,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,1.4,0.6,7,,,,,,,,
Marquez Stevenson,!,0,WR,3000,BUF,@ DET,29,31.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Jake Kumerow,!,0,WR,3000,BUF,@ DET,29,31.75,4.1,0.5,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,1.85,1.08,17.65,0.12,,,,,,,
Jamison Crowder,!,0,WR,3000,BUF,@ DET,29,31.75,7.7,9.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,29,0,0.00,,49,119,119,57,292,292,0.03,0.01,0.43,,0.01,0.01,2.35,0.17,0.81,,6.23,4.14,46.37,0.28,,,,,,,
KeeSean Johnson,,0,WR,3000,BUF,@ DET,29,31.75,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,39,0,0.00,,49,119,119,57,292,292,,,,,,,,0.06,0.17,,3.61,2,20,0.06,,,,,,,
Isaiah Coulter,,0,WR,3000,BUF,@ DET,29,31.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,1,,,,,,,,,,
Marcus Johnson,,0,WR,3000,NYG,@ DAL,15,17.75,5.8,4,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,0.08,-0.11,,3.03,1.56,24.81,0.08,,,,,,,
David Sills,,0,WR,3000,NYG,@ DAL,15,17.75,1.8,0.9,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,22,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,2.09,1.18,11.18,,,,,,,,
Sterling Shepard,!,0,WR,3000,NYG,@ DAL,15,17.75,7.7,11.5,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,39,0,0.00,,49,119,119,57,292,292,,,,,,,,0.3,2.37,0.01,7.32,4.82,53.96,0.29,,,,,,,
Collin Johnson,!,0,WR,3000,NYG,@ DAL,15,17.75,5.4,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,3.06,1.71,22.18,0.12,,,,,,,
