,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Cedrick Wilson,,0,WR,3300,MIA,vs BUF,1,25.25,8.3,11,2.4,0,0,0,0,0,0,0,0,0,1.7,0.0464,1.7,1.13,13.16,0.11,0,0,0,0,0,0,3.11,3.11,0,0,19.71,3.11,3.11,87,0,100,,178,0,0.9,0.00,,46,95,95,54,257,257,0.16,0.16,3.58,,,0.03,20.17,0.19,0.23,,3.68,2.45,30.29,0.26,,,,,,,
Braxton Berrios,,0,WR,3600,NYJ,vs CIN,13,19.75,6.2,8,5.5,0,0,0,0,0,0.0618,1.46,10.83,0.32,1.46,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,15.4,3,3,88,0,100,,180,9,0.8,-0.20,,43,96,96,51,258,258,0.03,0.03,0.05,,,0.03,3.05,0.36,2.67,0.08,3.64,2.46,25.18,0.13,,,,,,,
Raiders,,0,DST,2500,LV,@ TEN,24,22.25,4.4,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0.45,0.27,0.03,0,22.25,2.89,2.89,0,0,11.69,2.89,2.89,11,0,100,,155,0,1.2,3.00,1.2,14,31,31,62,259,259,,,,,,,,,,,,,,,1.69,0.63,0.48,0.06,0.03,25.63,364.85
Danny Gray,,0,WR,3000,SF,@ DEN,2,22.75,0,0,0,0,0,0,0,0,0,0,0,0,1.74,0.0619,1.74,1.05,13.43,0.08,0,0,0,0,0,0,2.87,2.87,0,2.87,2.87,2.87,2.87,87,0,100,,178,0,1,0.00,,49,97,97,57,260,260,,,,,,,,,,,2,,,,,,,,,,
Dennis Houston,,0,WR,3000,DAL,@ NYG,16,18.75,1.8,0,1.8,0,0,0,0,0,0,0,0,0,2.92,0.0816,2.92,0.97,7.75,0.14,0,0,0,0,0,0,2.59,2.59,0,0,6.19,2.59,2.59,87,0,100,,178,0,0.9,0.00,,49,98,98,57,261,261,,,,,,,,,,,3,1,8,,,,,,,,
Jalen Tolbert,,0,WR,4400,DAL,@ NYG,16,18.75,0,0,0,0,0,0,0,0,0,0,0,0,2.53,0.0708,2.53,1.27,5.03,0.12,0,0,0,0,0,0,2.49,2.49,0,2.49,2.49,2.49,2.49,85,0,100,,169,0,0.6,1.40,0.3,35,99,99,43,262,262,,,,,,,,,,,2,1,4,,,,,,,,
Ray-Ray McCloud,,0,WR,3200,SF,@ DEN,2,22.75,3.3,4.2,2.8,0,0,0,0,0,0,0,0,0,1.73,0.0616,1.73,1.16,7.69,0.08,0,0,0,0,0,0,2.41,2.41,0,0,9.01,2.41,2.41,79,0,100,,162,0,0.8,2.10,0.7,47,100,100,55,263,263,,,,,,,,0.22,2.27,,2.81,1.89,12.51,,,,,,,,
Jaylen Warren,,0,RB,5000,PIT,@ CLE,21,16.75,3.3,0,1.6,0,0,0,0,0,0.1667,3.47,17.17,0.1,3.47,0,0,0,0,0,0,0,0,0,0,0,2.32,2.32,0,0,8.92,2.32,2.32,45,0,100,,142,21,0.5,4.30,0.9,27,68,68,37,264,264,,,,,,,,3.8,18.8,,1.8,1.4,9.2,,,,,,,,
Zach Pascal,,0,WR,3000,PHI,@ WAS,25,26.75,6.8,6,2.6,0,0,0,0,0,0,0,0,0,1.44,0.0447,1.44,0.84,9.74,0.07,0,0,0,0,0,0,2.23,2.23,0,0,15.83,2.23,2.23,63,0,100,,137,7,0.7,4.80,1.6,49,101,101,57,265,265,0.03,,,,,,0.65,0.13,0.95,,4.3,2.52,30.89,0.25,,,,,,,
Mike Davis,,0,RB,4300,BAL,@ NE,6,23.75,7.3,8.3,0.8,0,0,0,0,0,0.1659,4.24,15.58,0.11,4.24,0,0,0,0,0,0,0,0,0,0,0,2.22,2.22,0,0,16.82,2.22,2.22,64,0,100,,178,12,0.5,0.00,,34,69,69,44,266,266,,,,,,,,7.77,28.56,0.2,3,2.38,15.06,0.06,,,,,,,
Dwayne Washington,,0,RB,4000,NO,@ CAR,29,21.75,2.9,0.6,1.8,0,0,0,0,0,0.1802,5.67,20.08,0.03,5.67,0,0,0,0,0,0,0,0,0,0,0,2.19,2.19,0,0,7.99,2.19,2.19,64,0,100,,178,0,0.5,0.00,,37,70,70,47,267,267,,,,,,,,5.23,18.52,0.03,0.65,0.48,3.03,,,,,,,,
Joshua Kelley,,0,RB,4600,LAC,vs JAC,27,25.75,4.3,2.3,4.5,0,0,0,0,0,0.1724,4.84,16.24,0.09,4.84,0,0,0,0,0,0,0,0,0,0,0,2.16,2.16,0,0,10.76,2.16,2.16,53,0,100,,160,14,0.5,2.30,0.5,31,71,71,41,268,268,,,,,,,,6.42,21.54,0.12,1.5,1.35,9.31,,,,,,,,
River Cracraft,,0,WR,3000,MIA,vs BUF,1,25.25,2.7,0,7.2,0,0,0,0,0,0,0,0,0,1.19,0.0325,1.19,0.67,6.86,0.13,0,0,0,0,0,0,2.14,2.14,0,0,7.54,2.14,2.14,48,0,100,,110,27,0.7,8.10,2.7,49,102,102,57,269,269,,,,,,,,,,,2,1.13,12.25,0.25,,,,,,,
Deon Jackson,,0,RB,4000,IND,vs KC,8,23.75,5.3,3,-0.3,0,0,0,0,0,0.1556,3.91,12.57,0.14,3.91,0,0,0,0,0,0,0,0,0,0,0,2.1,2.1,0,0,12.7,2.1,2.1,64,0,100,,178,0,0.5,0.00,,37,72,72,47,270,270,,,,,,,,5.6,18,0.2,0.8,0.8,5.8,,,,,,,,
Trent Sherfield,,0,WR,3000,MIA,vs BUF,1,25.25,3.7,1.7,2.4,0,0,0,0,0,0,0,0,0,1.62,0.0443,1.62,0.89,9.34,0.04,0,0,0,0,0,0,2.06,2.06,0,0,9.46,2.06,2.06,84,0,100,,168,0,0.7,1.50,0.5,49,103,103,57,271,271,,,,,,,,,,,2.68,1.48,16.42,0.06,,,,,,,
Craig Reynolds,,0,RB,4200,DET,@ MIN,24,22.75,5,7.6,3.9,0,0,0,0,0,0.1262,3.46,15.02,0.09,3.46,0,0,0,0,0,0,0,0,0,0,0,2.04,2.04,0,0,12.04,2.04,2.04,51,0,100,,156,22,0.5,2.80,0.7,35,73,73,45,272,272,,,,,,,,7.3,31.7,,1.5,1.4,15.3,,,,,,,,
Jordan Mason,,0,RB,4000,SF,@ DEN,4,22.75,0,0,0,0,0,0,0,0,0.0795,2.26,15.82,0.06,2.26,0,0,0,0,0,0,0,0,0,0,0,1.94,1.94,0,1.94,1.94,1.94,1.94,60,0,100,,174,0,0.5,0.70,0.2,37,74,74,47,273,273,,,,,,,,1,7,,,,,,,,,,,,
Justice Hill,,0,RB,4000,BAL,@ NE,6,23.75,3.4,0,2.4,0,0,0,0,0,0.1217,3.11,14.32,0.07,3.11,0,0,0,0,0,0,0,0,0,0,0,1.85,1.85,0,0,8.65,1.85,1.85,41,0,100,,128,0,0.5,6.00,1.5,37,75,75,47,274,274,,,,,,,,3.3,15.19,0.07,1.11,0.78,5,,,,,,,,
Hunter Henry,,0,TE,3200,NE,vs BAL,26,21.75,6.2,9.9,2,0,0,0,0,0,0,0,0,0,0.81,0.0248,0.81,0.55,6.51,0.05,0,0,0,0,0,0,1.5,1.5,0,0,13.9,1.5,1.5,43,0,100,,165,39,0.5,1.80,0.6,20,44,44,55,275,275,,,,,,,,,,,5.11,3.46,41.27,0.41,,,,,,,
D'Onta Foreman,,0,RB,4000,CAR,vs NO,14,19.75,6.6,11.1,0.7,0,0,0,0,0,0.1053,2.38,10.21,0.05,2.38,0,0,0,0,0,0,0,0,0,0,0,1.32,1.32,0,0,14.52,1.32,1.32,64,0,100,,178,3,0.3,0.00,,37,76,76,47,276,276,,,,,,,,8.7,37.33,0.19,0.81,0.63,8.67,0.04,,,,,,,
Matt Breida,,0,RB,4200,NYG,vs DAL,19,19.75,7.1,6.2,1,0,0,0,0,0,0.0957,2.24,10.79,0.03,2.24,0,0,0,0,0,0,0,0,0,0,0,1.26,1.26,0,0,15.46,1.26,1.26,62,0,100,,176,3,0.3,0.30,0.1,35,77,77,45,277,277,,,,,,,,7.41,35.68,0.11,1.68,1.29,11.24,0.09,,,,,,,
Ameer Abdullah,,0,RB,4000,LV,@ TEN,11,23.25,5.2,5.6,1.7,0,0,0,0,0,0.1204,2.64,10.21,0.04,2.64,0,0,0,0,0,0,0,0,0,0,0,1.26,1.26,0,0,11.66,1.26,1.26,64,0,100,,178,15,0.3,0.00,,37,77,77,47,277,277,,,,,,,,5.69,22,0.08,2.35,1.68,12.43,0.1,,,,,,,
Zamir White,,0,RB,4000,LV,@ TEN,11,23.25,1.3,0,0.2,0,0,0,0,0,0.0556,1.22,5.81,0.03,1.22,0,0,0,0,0,0,0,0,0,0,0,0.76,0.76,0,0,3.36,0.76,0.76,64,0,100,,178,0,0.2,0.00,,37,78,78,47,278,278,,,,,,,,1.33,6.33,,,,,,,,,,,,
Mike Evans,,0,WR,6600,TB,vs GB,15,21.25,10.1,17.9,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,41,0,0.00,,13,104,104,21,279,279,,,,,,,,0.01,0.08,,8.58,4.97,76.5,0.6,,,,,,,
Keenan Allen,!,0,WR,6500,LAC,vs JAC,28,25.75,9.4,16.9,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,47,0,0.00,,14,104,104,22,279,279,0.02,,,,0.01,,0.88,0.17,1.1,,9.62,6.61,77.3,0.41,,,,,,,
Dak Prescott,!,0,QB,6400,DAL,@ NYG,20,18.75,9.2,22,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,55,0,0.00,,11,33,33,23,279,279,33.79,22.32,256.16,0.6,2.08,1.65,97.74,3.55,16.96,0.31,,,,,,,,,,,
Chris Godwin,!,0,WR,6200,TB,vs GB,15,21.25,9.9,18.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,32,0,0.00,,17,104,104,25,279,279,,,,,,,,0.09,0.48,0.01,6.86,4.83,65.21,0.39,,,,,,,
Deshaun Watson,,0,QB,5900,CLE,vs PIT,12,20.75,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,61,0,0.00,,15,33,33,28,279,279,32.36,21.81,265.85,0.66,3.2,1.86,103.39,5.68,31.27,0.32,,,,,,,,,,,
Julio Jones,!,0,WR,5600,TB,vs GB,15,21.25,11.2,8.7,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,41,0,0.00,,23,104,104,31,279,279,,,,,,,,0.08,0.52,,9.53,6.25,93.01,0.38,,,,,,,
Hunter Renfrow,!,0,WR,5500,LV,@ TEN,26,23.25,7,15.7,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,40,0,0.00,,24,104,104,32,279,279,,,,,,,,0.06,0.06,,6.16,4.61,49.12,0.31,,,,,,,
DeAndre Hopkins,,0,WR,5400,ARI,vs LAR,19,22.75,8.8,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,53,0,0.00,,25,104,104,33,279,279,0.03,0.01,0.05,0.01,,0.01,0.28,0.04,0.11,,10.14,6.35,81.95,0.55,,,,,,,
Jameson Williams,!,0,WR,5300,DET,@ MIN,29,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,26,104,104,34,279,279,,,,,,,,,,,,,,,,,,,,,
Andy Dalton,,0,QB,5100,NO,@ CAR,13,21.75,7.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,54,0,0.00,,23,33,33,36,279,279,32.88,20.63,232.7,0.78,2.24,1.43,89.45,2.69,8.81,0.12,,,,,,,,,,,
Tyrion Davis-Price,!,0,RB,5100,SF,@ DEN,4,22.75,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,26,79,79,36,279,279,,,,,,,,14,33,,,,,,,,,,,,
Chuba Hubbard,,0,RB,5000,CAR,vs NO,14,19.75,6.1,8.9,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,100,,158,24,0,2.50,0.5,27,79,79,37,279,279,,,,,,,,9.78,35.56,0.28,2.06,1.39,9.67,0.06,,,,,,,
Teddy Bridgewater,,0,QB,5000,MIA,vs BUF,1,25.25,8.5,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,35,0,0.00,,24,33,33,37,279,279,25.97,17.38,188.21,0.51,1.97,0.92,81.66,2.75,9.86,0.16,,,,,,,,,,,
Jakobi Meyers,!,0,WR,5000,NE,vs BAL,32,21.75,6.6,11.6,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,39,0,0.00,,29,104,104,37,279,279,0.09,0.09,2.05,,,0.05,10.13,0.09,0.58,,6.6,4.51,52.47,0.07,,,,,,,
Zach Wilson,!,0,QB,5000,NYJ,vs CIN,17,19.75,6.3,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,53,0,0.00,,24,33,33,37,279,279,29.33,16.33,186.4,0.87,3.13,0.67,72.16,2.33,13.47,0.33,,,,,,,,,,,
Chase Daniel,,0,QB,5000,LAC,vs JAC,26,25.75,6.4,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,24,33,33,37,279,279,10.94,7.65,72.59,0.35,1.12,0.41,52.47,1.76,1,,,,,,,,,,,,
Drew Lock,,0,QB,5000,SEA,vs ATL,23,22.25,8.6,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,39,0,0.00,,24,33,33,37,279,279,29.58,17.54,197.5,0.83,1.38,1.04,78.59,3,11.88,0.21,,,,,,,,,,,
Case Keenum,,0,QB,5000,BUF,@ MIA,8,29.25,8.2,6.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,36,0,0.00,,24,33,33,37,279,279,29.08,18.48,200.11,0.63,1.62,1.05,82.64,1.92,5.34,0.08,,,,,,,,,,,
Tyler Huntley,,0,QB,5000,BAL,@ NE,5,23.75,10.3,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,24,33,33,37,279,279,20.6,13.1,115.6,0.4,1.9,0.3,64.99,6,34.9,0.2,,,,,,,,,,,
Michael Gallup,!,0,WR,5000,DAL,@ NYG,16,18.75,7.9,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,29,0,0.00,,29,104,104,37,279,279,,,,,,,,,,,6.4,3.57,53.57,0.29,,,,,,,
Sam Darnold,!,0,QB,4900,CAR,vs NO,2,19.75,8,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,46,0,0.00,,25,33,33,38,279,279,32.5,19.44,212.48,1.04,2.66,1.08,77.53,3.24,12.78,0.2,,,,,,,,,,,
Nick Foles,,0,QB,4900,IND,vs KC,18,23.75,9,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,27,0,0.00,,25,33,33,38,279,279,30.2,19.25,197.45,0.7,1.48,1.02,81.52,1.66,1.48,0.07,,,,,,,,,,,
Brian Hoyer,,0,QB,4900,NE,vs BAL,32,21.75,9.6,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,25,33,33,38,279,279,20.49,12.47,138.82,0.44,1.22,0.76,65.58,1.49,0.73,0.02,,,,,,,,,,,
Hassan Haskins,,0,RB,4900,TEN,vs LV,13,22.25,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,28,79,79,38,279,279,,,,,,,,9,37,,1,1,,,,,,,,,
Colt McCoy,!,0,QB,4900,ARI,vs LAR,6,22.75,7.5,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,25,33,33,38,279,279,16.06,10.81,108.56,0.38,1.5,0.5,72.17,2.88,7.69,,,,,,,,,,,,
Taysom Hill,!,0,QB,4900,NO,@ CAR,13,21.75,8.2,10.8,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,25,33,33,38,279,279,4.17,2.68,32.26,0.12,0.4,0.14,37.27,3.89,22.86,0.32,,,,,,,,,,,
Trevor Siemian,,0,QB,4800,CHI,vs HOU,19,21.25,7.9,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,42,0,0.00,,26,33,33,39,279,279,31.18,18.36,207.36,0.82,2.27,1.24,80.22,2.09,6.15,0.06,,,,,,,,,,,
Nick Mullens,,0,QB,4800,MIN,vs DET,28,28.75,7.1,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,51,0,0.00,,26,33,33,39,279,279,31.5,20.35,243.05,1.1,1.8,1.3,83.84,1.5,-0.55,,,,,,,,,,,,
Malik Willis,,0,QB,4800,TEN,vs LV,7,22.25,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,26,33,33,39,279,279,4,1,6,,,,,4,16,,,,,,,,,,,,
Chad Henne,,0,QB,4800,KC,@ IND,22,27.75,4.7,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,26,33,33,39,279,279,5.58,3.92,35.42,0.08,0.25,0.17,47.08,2,0.5,0.08,,,,,,,,,,,
Kenyan Drake,!,0,RB,4800,BAL,@ NE,6,23.75,8.9,8.5,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,17,0,0.00,,29,79,79,39,279,279,,,,,,,,8.85,39.19,0.33,3.1,2.28,17.63,0.08,,,,,,,
Gardner Minshew,,0,QB,4800,PHI,@ WAS,31,26.75,6.3,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,65,0,0.00,,26,33,33,39,279,279,32.96,20.85,229.58,0.46,2.5,1.58,95.13,4.04,19.92,0.04,,,,,,,,,,,
C.J. Beathard,,0,QB,4800,JAC,@ LAC,29,19.75,8.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,100,,179,32,0,-0.10,,26,33,33,39,279,279,24.95,14.65,175.1,0.65,2.3,0.9,78.33,2.65,11.7,0.2,,,,,,,,,,,
Brett Rypien,,0,QB,4800,DEN,vs SF,10,21.75,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,26,33,33,39,279,279,14,9,98.33,1.33,0.33,0.67,52.93,1.67,-1.67,,,,,,,,,,,,
Kenny Pickett,,0,QB,4800,PIT,@ CLE,14,16.75,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,26,33,33,39,279,279,32.5,22,223.5,2,,,,3.5,12.5,1,,,,,,,,,,,
Blaine Gabbert,,0,QB,4700,TB,vs GB,21,21.25,8.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,13,0,0.00,,27,33,33,40,279,279,20.03,11.92,131.84,0.62,1.76,0.73,66.44,3.22,12.14,0.08,,,,,,,,,,,
Jeff Driskel,,0,QB,4700,HOU,@ CHI,3,18.25,7.7,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,33,0,0.00,,27,33,33,40,279,279,21.56,12.63,132.5,0.5,2.38,0.81,70.89,3.44,20.25,0.19,,,,,,,,,,,
Tim Boyle,,0,QB,4700,DET,@ MIN,24,22.75,5.4,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,27,33,33,40,279,279,7,4.57,38.64,0.43,,0.21,18.65,1.43,-0.21,,,,,,,,,,,,
Gus Edwards,!,0,RB,4700,BAL,@ NE,6,23.75,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,23,0,0.00,,30,79,79,40,279,279,,,,,,,,9.43,48.4,0.21,0.51,0.38,4.13,,,,,,,,
Jarrett Stidham,,0,QB,4700,LV,@ TEN,11,23.25,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,27,33,33,40,279,279,6,3,33.75,0.5,0.63,0.25,36.88,1.13,0.63,,,,,,,,,,,,
Jordan Love,,0,QB,4700,GB,@ TB,15,20.25,4.7,4.2,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,27,33,33,40,279,279,9.57,5.71,68,0.43,0.43,0.29,59.7,1.71,3.86,,,,,,,,,,,,
Brock Purdy,,0,QB,4700,SF,@ DEN,4,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,27,33,33,40,279,279,,,,,,,,1,-1,,,,,,,,,,,,
Will Grier,,0,QB,4700,DAL,@ NYG,20,18.75,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,27,33,33,40,279,279,26,14,114,2,3,,4.25,3.5,11,,,,,,,,,,,,
Giovani Bernard,!,0,RB,4600,TB,vs GB,20,21.25,6.9,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,22,0,0.00,,31,79,79,41,279,279,,,,,,,,6.16,24.77,0.13,3.72,2.76,21.9,0.09,,,,,,,
John Wolford,,0,QB,4600,LAR,@ ARI,30,25.75,6,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,28,33,33,41,279,279,12,6.5,66.25,0.5,1,,46.2,2.25,14.25,,,,,,,,,,,,
Mason Rudolph,!,0,QB,4600,PIT,@ CLE,14,16.75,6.9,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,31,0,0.00,,28,33,33,41,279,279,24,14.75,147.88,0.69,1,1,77.11,2.06,5.63,,,,,,,,,,,,
Eli Mitchell,!,0,RB,4600,SF,@ DEN,4,22.75,7.3,15.4,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,50,0,0.00,,31,79,79,41,279,279,,,,,,,,17.87,78.2,0.4,1.93,1.73,12.93,0.07,,,,,,,
Taylor Heinicke,,0,QB,4500,WAS,vs PHI,16,20.75,8.4,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,29,0,0.00,,29,33,33,42,279,279,25.09,16.23,170.41,0.82,1.86,0.95,87.05,3,15.73,0.05,,,,,,,,,,,
Brian Robinson,!,0,RB,4500,WAS,vs PHI,17,20.75,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,32,79,79,42,279,279,,,,,,,,13,41,0.5,,,,,,,,,,,
Desmond Ridder,,0,QB,4500,ATL,@ SEA,27,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,178,0,0,0.00,,29,33,33,42,279,279,,,,,,,,,,,,,,,,,,,,,
Sammy Watkins,!,0,WR,4400,GB,@ TB,22,20.25,9.5,6.5,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,16,0,0.00,,35,104,104,43,279,279,0.01,,,0.01,0.01,,,0.13,0.91,,5.82,3.57,53.13,0.33,,,,,,,
Tyrod Taylor,,0,QB,4400,NYG,vs DAL,9,19.75,8.3,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,46,0,0.00,,30,33,33,43,279,279,25.38,15.51,175.11,0.41,2.52,0.97,86.24,5.64,31.51,0.3,,,,,,,,,,,
Benny Snell Jr.,,0,RB,4400,PIT,@ CLE,21,16.75,5.1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,33,79,79,43,279,279,,,,,,,,6.45,22.43,0.15,0.65,0.45,2.93,,,,,,,,
Dalton Schultz,!,0,TE,4400,DAL,@ NYG,16,18.75,6.7,12.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,100,,178,23,0,0.00,,9,45,45,43,279,279,,,,,,,,,,,4.98,3.56,36.13,0.25,,,,,,,
