"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","week","season_year"
"202","Noah Brown","DAL","WR","2558091","robust",NA,NA,NA,NA,NA,NA,0.594,0.44478,0.002,0,0.0333333333333333,0.02471,0,NA,NA,NA,0,NA,0,0,2.93,0.22239,36.935,4.714668,0.17,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","Nelson Agholor","NE","WR","2552600","robust",NA,NA,NA,NA,NA,NA,0.006,0,0,0,0.0333333333333333,0.02471,0,NA,NA,NA,0,NA,0,0,2.2,0.452193,29.5,2.942961,0.1,0.007413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","Josh Reynolds","DET","WR","2558194","robust",NA,NA,NA,NA,NA,NA,0.091,0.07413,0,0,0,0,0,NA,NA,NA,0,NA,0,0,2.75,0.0963689999999999,33,1.979271,0.2,0.00741300000000001,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","Demarcus Robinson","BAL","WR","2555478","robust",NA,NA,NA,NA,NA,NA,0.104,0.029652,0,0,0.0333333333333333,0.02471,0,NA,NA,NA,0,NA,0,0,3,0.200151,35.365,2.14977,0.135,0.059304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","Russell Gage","TB","WR","2561061","robust",NA,NA,NA,NA,NA,NA,0.004,0,0,0,0.0333333333333333,0.02471,0,NA,NA,NA,0,NA,0,0,3.2,0.303933,37.22,1.86807600000001,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","Alec Pierce","IND","WR","2567715","robust",NA,NA,NA,NA,NA,NA,0.1,0.1126776,0,0,0,0,0,NA,NA,NA,0,NA,0,0,2.7,0.274281,35.45,2.66868000000001,0.12,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","Kalif Raymond","DET","WR","2556661","robust",NA,NA,NA,NA,NA,NA,2.15,0.22239,0.004,0,0.0333333333333333,0.02471,0,NA,NA,NA,0,NA,0,0,1.56,0.415128,22.175,2.060814,0.1,0.007413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","Robert Woods","TEN","WR","2540169","robust",NA,NA,NA,NA,NA,NA,0.283,0.22239,0.001,0,0,0,0,NA,NA,NA,0.01,0,0,0,2.91,0.422541,31.74,3.973368,0.1,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","Randall Cobb","GB","WR","2495448","robust",NA,NA,NA,NA,NA,NA,0.02,0.0207564,0,0,0,0,0,NA,NA,NA,0,NA,0,0,2.3,0.170499,31.7,5.15944800000001,0.1,0.037065,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","Byron Pringle","CHI","WR","2560844","robust",NA,NA,NA,NA,NA,NA,0.005,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.9,0.882147,25.025,9.273663,0.1,0.007413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","Mack Hollins","LVR","WR","2558262","robust",NA,NA,NA,NA,NA,NA,1.304,0.1423296,0.001,0,0,0,0,NA,NA,NA,0,NA,0,0,2.95,0.111195,34.7,2.2239,0.15,0.081543,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","James Proche","BAL","WR","2563572","robust",NA,NA,NA,NA,NA,NA,0.1,0.07413,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.1475,0.681996,12.38,5.722836,0.05,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","Olamide Zaccheaus","ATL","WR","2562808","robust",NA,NA,NA,NA,NA,NA,0.715,0.2327682,0,0,0,0,0,NA,NA,NA,0,NA,0,0,2.4,0.177912,32.75,0.585626999999999,0.1,0.037065,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","Nick Westbrook-Ikhine","TEN","WR","2565477","robust",NA,NA,NA,NA,NA,NA,0.095,0.07413,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.56,0.37065,22.235,5.722836,0.1,0.088956,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","Marvin Jones","JAC","WR","2532884","robust",NA,NA,NA,NA,NA,NA,0.112,0.088956,0,0,0,0,0,NA,NA,NA,0,NA,0,0,2.7,0.229803,31.9,0.444780000000001,0.11,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","Phillip Dorsett","HOU","WR","2552424","robust",NA,NA,NA,NA,NA,NA,0.1,0.0845082,0,0,0,0,0,NA,NA,NA,0,NA,0,0,2.085,0.22239,27,2.260965,0.1,0.059304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","DeSean Jackson","BAL","WR","1581","robust",NA,NA,NA,NA,NA,NA,0.045,0.0281694,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.835,0.415128,26.135,1.875489,0.085,0.051891,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","Tyquan Thornton","NE","WR","2567958","robust",NA,NA,NA,NA,NA,NA,0.5,0.3202416,0.000896103896103896,0.000288818181818182,0,0,0,NA,NA,NA,0,NA,0,0,2.525,0.37065,29.065,1.682751,0.085,0.081543,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Knee",17,2022
"220","Kadarius Toney","KC","WR","2566376","robust",NA,NA,NA,NA,NA,NA,2.225,0.407715,0.00289478417266187,0.00389982464028777,0,0,0,NA,NA,NA,0,NA,0,0,2.6,0.355824,26.865,3.061569,0.125,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","Laquon Treadwell","SEA","WR","2555214","robust",NA,NA,NA,NA,NA,NA,0.05,0.0652344,0,0,0,0,0,NA,NA,NA,0,NA,0,0,2.13,0.244629,24.415,2.661267,0.08,0.066717,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","Quez Watkins","PHI","WR","2564880","robust",NA,NA,NA,NA,NA,NA,1.094,0.622692,0.01,0.0059304,0.0333333333333333,0.02471,0,NA,NA,NA,0,NA,0,0,2.4,0.244629,27.935,1.92738,0.1,0.051891,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","Equanimeous St. Brown","CHI","WR","2560883","robust",NA,NA,NA,NA,NA,NA,1.292,0.51891,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.8,0.0889559999999999,28.06,0.415128000000002,0.1,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","Kendall Hinton","DEN","WR","2563893","robust",NA,NA,NA,NA,NA,NA,0.1,0.007413,0,0,0,0,0,NA,NA,NA,0,NA,0,0,2.1425,0.170499,28.5125,0.185325,0.1,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Hamstring",17,2022
"225","Trent Sherfield","MIA","WR","2561272","robust",NA,NA,NA,NA,NA,NA,0.085,0.0711648,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.9,0.0741300000000001,23.63,2.787288,0.11,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","Damiere Byrd","ATL","WR","2553499","robust",NA,NA,NA,NA,NA,NA,0.17,0.1423296,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.55,0.0963689999999999,23.5,2.327682,0.1,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","Dante Pettis","CHI","WR","2560836","robust",NA,NA,NA,NA,NA,NA,0.5,0.355824,0,0,0,0,0,NA,NA,NA,0.01,0,0,0,1.4,0.333585,19,3.647196,0.1,0.022239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Ankle",17,2022
"228","Julio Jones","TB","WR","2495454","robust",NA,NA,NA,NA,NA,NA,1.125,0.3454458,0.005,0.00321080500626959,0,0,0,NA,NA,NA,0,NA,0,0,1.7,0.51891,22.4,4.499691,0.1,0.00741300000000001,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Knee",17,2022
"229","Brandon Powell","LAR","WR","2561261","robust",NA,NA,NA,NA,NA,NA,5.175,1.1757018,0.015,0.00892213689856724,0,0,0,NA,NA,NA,0.01,0,0,0,2.19,0.103782,23.8,0.681996000000001,0.07,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","Laviska Shenault","CAR","WR","2564232","robust",NA,NA,NA,NA,NA,NA,3.559,0.289107,0.012,0.014826,0,0,0,NA,NA,NA,0,NA,0,0,2.215,0.177912,22.3,1.03782,0.075,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","A.J. Green","ARI","WR","2495450","robust",NA,NA,NA,NA,NA,NA,0.085,0.0711648,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.5,0.467019,18.5,5.826618,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","Lance McCutcheon","LAR","WR","2567847","robust",NA,NA,NA,NA,NA,NA,0.0675,0.07413,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.6225,0.252042,7.8925,3.417393,0.0625,0.051891,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","Amari Rodgers","HOU","WR","2566091","robust",NA,NA,NA,NA,NA,NA,0.35,0.1986684,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.235,0.340998,15.325,3.78063,0.05,0.051891,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","Ray-Ray McCloud","SF","WR","2560801","robust",NA,NA,NA,NA,NA,NA,3.82,1.378818,0.01,0.0105697967816855,0,0,0,NA,NA,NA,0.01,0,0,0,1.635,0.259455,18.11,3.624957,0.07,0.066717,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","T.Y. Hilton","DAL","WR","2532865","robust",NA,NA,NA,NA,NA,NA,0.125,0.07413,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.95,0,17,3.11346,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","DeAndre Carter","LAC","WR","2553502","robust",NA,NA,NA,NA,NA,NA,0.85,0.14826,0.00126975169300226,0,0,0,0,NA,NA,NA,0,NA,0,0,0.98,0.0593040000000001,11.78,0.489258,0.085,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","Jameson Williams","DET","WR","2567565","robust",NA,NA,NA,NA,NA,NA,0.3,0.2253552,0.001,0,0,0,0,NA,NA,NA,0,NA,0,0,1.075,0.333585,13.28,5.218752,0.05,0.037065,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","Marquez Callaway","NO","WR","2565310","robust",NA,NA,NA,NA,NA,NA,0.013,0,0,0,0,0,0,NA,NA,NA,0.01,0,0,0,1.15,0.14826,15.9,4.566408,0.08,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","Danny Gray","SF","WR","2568210","robust",NA,NA,NA,NA,NA,NA,0.4975,0.37065,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.83,0.200151,8.8225,1.423296,0.0175,0.022239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","David Bell","CLE","WR","2567460","robust",NA,NA,NA,NA,NA,NA,0.363,0.29652,0.001,0,0,0,0,NA,NA,NA,0,NA,0,0,1.48,0.177912,17.205,1.771707,0.05,0.022239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","Steven Sims","PIT","WR","2563033","robust",NA,NA,NA,NA,NA,NA,5.454,0.370650000000001,0.01,0.00750919292204687,0.00125,0.00185325,0,NA,NA,NA,0.05,0,0,0,1.645,0.229803,14.6,2.601963,0.05,0.059304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","Justin Watson","KC","WR","2560051","robust",NA,NA,NA,NA,NA,NA,0.1,0.0756126,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.035,0.22239,14.865,2.824353,0.09,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","Shi Smith","CAR","WR","2565908","robust",NA,NA,NA,NA,NA,NA,0.085,0.0711648,0,0,0.0333333333333333,0.02471,0,NA,NA,NA,0.01,0,0,0,1.25,0.0815430000000001,15.5,1.134189,0.09,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","Cedrick Wilson","MIA","WR","2560936","robust",NA,NA,NA,NA,NA,NA,0.0525,0.07413,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.73,0.252042,9.0275,3.321024,0.0475,0.051891,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","Sammy Watkins","BAL","WR","2543457","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.02,0.415128,13.135,3.054156,0.075,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","Cole Beasley","BUF","WR","2535698","robust",NA,NA,NA,NA,NA,NA,0.2,0.29652,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.065,0.103782,13.4,1.18608,0.065,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","Jamal Agnew","JAC","WR","2558821","robust",NA,NA,NA,NA,NA,NA,5,3.7065,0,0,0,0,0,NA,NA,NA,0.07,0,0,0,1.495,0.044478,14.1,0.237216,0.09,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","Skyy Moore","KC","WR","2567805","robust",NA,NA,NA,NA,NA,NA,1.35,0.4685016,0.001,0,0,0,0,NA,NA,NA,0.01,0,0,0,1,0.059304,12.8,2.231313,0.05,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","Keelan Cole","LVR","WR","2559153","robust",NA,NA,NA,NA,NA,NA,0.1225,0.096369,0,0,0,0,0,NA,NA,NA,0.01,0,0,0,0.5,0.103782,6.365,1.415883,0.035,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","Penny Hart","SEA","WR","2562804","robust",NA,NA,NA,NA,NA,NA,0.1,0.07413,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.97,0.400302,10.9425,4.870341,0.0525,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","Kenny Golladay","NYG","WR","2558052","robust",NA,NA,NA,NA,NA,NA,0.025,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.49,0.059304,5.7075,0.845082,0.0025,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","Freddie Swain","DEN","WR","2565195","robust",NA,NA,NA,NA,NA,NA,0.1175,0.051891,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.8,0.0444779999999999,10,1.85325,0.01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","Trenton Irwin","CIN","WR","2562900","robust",NA,NA,NA,NA,NA,NA,0.325,0.185325,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.73,0.029652,10.34,1.245384,0.05,0.051891,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","N'Keal Harry","CHI","WR","2562659","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.775,0.207564,10.325,0.859908,0.085,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","Denzel Mims","NYJ","WR","2564802","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.8,0,12.8775,0.296520000000002,0.07,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","Velus Jones","CHI","WR","2567409","robust",NA,NA,NA,NA,NA,NA,4,0.0444780000000004,0,0,0.01375,0.014826,0,NA,NA,NA,0,NA,0,0,0.695,0.252042,9.71,3.691674,0.08,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","KhaDarel Hodge","ATL","WR","2561653","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.545,0.29652,8.61,2.81694,0.05,0.059304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","Robby Anderson","ARI","WR","2556462","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.755,0.111195,9.2875,2.231313,0.0275,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","Khalil Shakir","BUF","WR","2567334","robust",NA,NA,NA,NA,NA,NA,0.1575,0.2335095,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.8,0.29652,9.6,2.07564,0.02,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","Travis Kelce","KC","TE","2540258","robust",NA,NA,NA,NA,NA,NA,0.8875,0.770952,0.01,0.007413,0.0333333333333333,0.02471,0,NA,NA,NA,0,NA,0,0,6.105,0.148259999999999,76.565,0.741300000000011,0.735,0.177912,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","Evan Engram","JAC","TE","2557858","robust",NA,NA,NA,NA,NA,NA,0.0375,0.0555975,0,0,0,0,0,NA,NA,NA,0,NA,0,0,4.885,0.44478,53.195,3.11346,0.64,0.229803,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","George Kittle","SF","TE","2558266","robust",NA,NA,NA,NA,NA,NA,0.03375,0.05003775,0,0,0.0333333333333333,0.02471,0,NA,NA,NA,0,NA,0,0,4.545,0.59304,55.43,1.85325000000001,0.69,0.318759,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","T.J. Hockenson","MIN","TE","2562378","robust",NA,NA,NA,NA,NA,NA,0.03,0.044478,0,0,0.0333333333333333,0.02471,0,NA,NA,NA,0,NA,0,0,4.7,0.44478,51,6.6717,0.615,0.259455,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","Darren Waller","LVR","TE","2552408","robust",NA,NA,NA,NA,NA,NA,0.0575,0.07413,0,0,0,0,0,NA,NA,NA,0,NA,0,0,4.1,0.674583,46.4,3.817695,0.2,0.037065,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","Dallas Goedert","PHI","TE","2560995","robust",NA,NA,NA,NA,NA,NA,0.02875,0.04262475,0,0,0.0333333333333333,0.02471,0,NA,NA,NA,0,NA,0,0,4.15,0.415128,49.87,3.40998,0.2,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","Pat Freiermuth","PIT","TE","2566442","robust",NA,NA,NA,NA,NA,NA,0.00625,0.00926625,0,0,0,0,0,NA,NA,NA,0,NA,0,0,4.1,0.0741299999999997,46.1,3.521175,0.2,0.00741299999999999,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","David Njoku","CLE","TE","2557986","robust",NA,NA,NA,NA,NA,NA,0.14125,0.20941725,0.00125,0.00185325,0.0333333333333333,0.02471,0,NA,NA,NA,0,NA,0,0,3.85,0.0741300000000001,44.225,5.48562,0.2,0.066717,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","Mark Andrews","BAL","TE","2560957","robust",NA,NA,NA,NA,NA,NA,0.0825,0.1223145,0,0,0,0,0,NA,NA,NA,0,NA,0,0,4.2,0.237216,50.38,0.622691999999997,0.24,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","Tyler Higbee","LAR","TE","2555364","robust",NA,NA,NA,NA,NA,NA,0.01125,0.01667925,0,0,0,0,0,NA,NA,NA,0,NA,0,0,4.55,0.541149,43.7,6.44931,0.25,0.088956,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Elbow",17,2022
"270","Jelani Woods","IND","TE","2567724","robust",NA,NA,NA,NA,NA,NA,0.02625,0.03891825,0,0,0,0,0,NA,NA,NA,0,NA,0,0,2.95,0.155673,33.5,2.023749,0.16,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","Dawson Knox","BUF","TE","2562681","robust",NA,NA,NA,NA,NA,NA,0.08,0.07413,0,0,0,0,0,NA,NA,NA,0,NA,0,0,3.6,0.467019,41,5.789553,0.45,0.126021,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
