"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","week","season_year"
"1","Patrick Mahomes","KC","QB","2558125","robust",313.3925,15.708147,2.4725,0.407715,0.755,0.163086,17.685,3.254307,0.19,0.00741300000000001,0.08,0.014826,0.17,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Tom Brady","TB","QB","2504211","robust",271.2375,19.325691,1.67,0.37065,0.6825,0.0889560000000001,1.405,1.022994,0.045,0.037065,0.135,0.0481845,0.06,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","Joe Burrow","CIN","QB","2563722","robust",284.7475,3.45445800000006,1.935,0.0741300000000001,0.8925,0.081543,15.165,3.869586,0.1675,0.029652,0.07,0.022239,0.16,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Kirk Cousins","MIN","QB","2532820","robust",276.65,7.30921800000005,1.9225,0.0889560000000001,0.7,0.0296519999999999,5.07,2.468529,0.085,0.022239,0.075,0.0185325,0.13,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Justin Herbert","LAC","QB","2565045","robust",264.0775,20.0151,1.6925,0.229803,0.8475,0.244629,10.58,2.209074,0.0775,0.037065,0.065,0.0259455,0.19,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Geno Smith","SEA","QB","2539335","robust",258.275,20.7564,1.8225,0.14826,0.865,0.111195,17,1.816185,0.1025,0.066717,0.19,0.081543,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Jarrett Stidham","LVR","QB","2562746","robust",254.2275,22.127805,1.6975,0.252042,1,0.0815430000000001,12.1025,3.313611,0.065,0.088956,0.11,0.007413,0.08,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Trevor Lawrence","JAC","QB","2566163","robust",262.0175,11.475324,1.5825,0.303933,0.8025,0.214977,18.9525,1.682751,0.2125,0.07413,0.25,0.111195,0.16,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Toe",18,2022
"9","Josh Allen","BUF","QB","2560955","robust",253.3125,10.556112,1.925,0.0815430000000002,0.8675,0.0963690000000001,47.5175,3.402567,0.4525,0.155673,0.215,0.0630105,0.13,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Dak Prescott","DAL","QB","2555260","robust",248.085,13.454595,1.81,0.163086,0.93,0.22239,17.37,2.29803,0.1225,0.081543,0.155,0.0333585,0.26,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","Jalen Hurts","PHI","QB","2564832","robust",217.4675,40.0302,1.4775,0.44478,0.44,0.385476,46.75,6.263985,0.665,0.318759,0.13,0.051891,0.22,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Shoulder",18,2022
"12","Aaron Rodgers","GB","QB","2506363","robust",247.6125,4.29954000000001,1.9325,0.133434,0.515,0.140847,8.9425,3.817695,0.105,0.022239,0.09,0.007413,0.06,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Jared Goff","DET","QB","2555334","robust",251.5275,11.942343,1.5875,0.163086,0.73,0.229803,4.6875,3.402567,0.0375,0.044478,0.19,0.081543,0.24,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Joe Flacco","NYJ","QB","382","robust",218.325,33.773628,1,0.29652,0.7075,0.237216,0.555,0.548562,0.0225,0.029652,0.115,0.0630105,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Brock Purdy","SF","QB","2568216","robust",229.1475,13.3434,1.7075,0.118608,0.8025,0.259455,7.6275,6.805134,0.105,0.051891,0.075,0.0185325,0.08,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Sam Darnold","CAR","QB","2561036","robust",200.1775,8.98455600000002,1.0025,0.0593040000000002,0.625,0.192738,17.0625,1.905141,0.175,0.022239,0.2,0.07413,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Deshaun Watson","CLE","QB","2558063","robust",211.38,21.20118,1.4975,0.481845,0.6575,0.051891,25.75,1.638273,0.1575,0.037065,0.065,0.0259455,0.13,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Russell Wilson","DEN","QB","2532975","robust",217.2525,9.20694599999999,1.1475,0.333585,0.68,0.118608,18.9475,2.424051,0.125,0.066717,0.12,0.059304,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Andy Dalton","NO","QB","2495143","robust",231.25,4.99636200000001,1.255,0.29652,0.6825,0.0815430000000001,5.42,1.401057,0.0425,0.059304,0.02,0.014826,0.16,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Sam Howell","WAS","QB","2568333","robust",215.045,1.764294,1.03,0.103782,0.9975,0.103782,14.85,1.690164,0.105,0.088956,0.05,0,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Skylar Thompson","MIA","QB","2567895","robust",193.835,30.941862,1.02,0.0593040000000001,0.95,0.037065,8.38,5.070492,0.0625,0.066717,0.145,0.0407715,0.08,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","David Blough","ARI","QB","2563043","robust",204.5125,19.963209,0.82,0.177912,0.7675,0.229803,7.6575,2.9652,0.0375,0.044478,0.035,0.0259455,0.07,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Mac Jones","NE","QB","2566334","robust",214.66,2.46111599999999,1.0575,0.0444780000000002,0.79,0.200151,8.075,4.640538,0.05,0.066717,0.09,0.007413,0.13,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Davis Mills","HOU","QB","2566136","robust",213.4875,8.198778,1.0625,0.0296520000000002,0.7925,0.044478,12.115,1.986684,0.1175,0.07413,0.15,0.037065,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Gardner Minshew","PHI","QB","2562796","robust",168.615,79.148601,1.01,0.133434,0.7,0.44478,3.635,5.389251,0.04,0.059304,0.2,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Baker Mayfield","LAR","QB","2560800","robust",197.9175,8.51753699999998,1.0575,0.0667170000000001,0.845,0.0815430000000001,8.5975,1.919967,0.0825,0.014826,0.13,0.051891,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Sam Ehlinger","IND","QB","2566142","robust",186.5175,26.560779,0.9925,0.0963690000000001,0.9475,0.051891,18.0075,5.9304,0.12,0.088956,0.235,0.1223145,0.08,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Kenny Pickett","PIT","QB","2568162","robust",188.8175,2.32768200000003,0.9775,0.192738,0.8175,0.237216,17.635,3.165351,0.205,0.022239,0.075,0.0185325,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Joshua Dobbs","TEN","QB","2558167","robust",196.04,10.066854,0.9325,0.0815430000000001,0.9325,0.059304,17.925,5.100144,0.11,0.081543,0.18,0.088956,0.08,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Daniel Jones","NYG","QB","2562299","robust",201.145,9.11057699999999,1.035,0.200151,0.55,0.22239,40.43,5.085318,0.205,0.155673,0.155,0.066717,0.16,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Tyrod Taylor","NYG","QB","2495240","robust",114.0875,120.0906,0.535,0.578214,0.53,0.429954,13.66,13.239618,0.015,0.014826,0.2,0,0.06,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Carson Wentz","WAS","QB","2555259","robust",105.455,132.759417,0.59,0.756126,0.46,0.504084,4.505,6.664287,0.055,0.066717,0.3,0,0.04,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Teddy Bridgewater","MIA","QB","2543465","robust",111.135,113.960049,0.495,0.600453,0.47,0.489258,3.745,4.825863,0.005,0.007413,0.055,0.066717,0.02,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Finger",18,2022
"34","Desmond Ridder","ATL","QB","2567256","robust",183.6975,3.01709099999999,0.87,0.252042,0.4375,0.318759,22.15,2.505594,0.125,0.088956,0.13,0.051891,0.08,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Tyler Huntley","BAL","QB","2563560","robust",168.06,3.02450400000003,0.8675,0.14826,0.88,0.118608,30.545,6.330702,0.2075,0.029652,0.145,0.0407715,0.1,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Shoulder",18,2022
"36","Nathan Peterman","CHI","QB","2558191","robust",166.48,7.02752399999999,1,0.037065,0.945,0.22239,11.9,4.59606,0.105,0.059304,0.13,0.051891,0.08,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Matt Ryan","IND","QB","310","robust",84.065,91.824831,0.35,0.37065,0.67,0.785778,3.555,5.107557,0.01,0.014826,0.21,0.281694,0.04,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Bailey Zappe","NE","QB","2567961","robust",58.575,54.003705,0.295,0.303933,0.35,0.37065,-0.2,0,0.005,0.007413,0.205,0.289107,0.03,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Mitchell Trubisky","PIT","QB","2558008","robust",50.015,53.351361,0.19,0.163086,0.435,0.541149,1.045,1.415883,0.01,0.014826,0,0,0.03,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","John Wolford","LAR","QB","2561718","robust",43.885,34.270299,0.075,0.037065,0.37,0.340998,5.52,8.124648,0.005,0.007413,0.1,0,0.03,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Jameis Winston","NO","QB","2552033","robust",39.63,24.270162,0.205,0.140847,0.145,0.081543,6,0,0.01,0.014826,0.005,0.007413,0.03,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Phillip Walker","CAR","QB","2558904","robust",27.5,40.7715,0.1,0.14826,0.2,0.29652,3,4.4478,0,0,0.1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Jeff Driskel","HOU","QB","2555262","robust",23.75,18.5325,0.0675,0.07413,0.07,0.07413,9,4.551582,0.0225,0.022239,0.005,0.0037065,0.07,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Derrick Henry","TEN","RB","2556075","robust",NA,NA,NA,NA,NA,NA,91.04,8.309973,0.77,0.103782,0.15,0.037065,0.06,0,NA,NA,0,NA,0,0,2.4525,0.600453,21.09,0.526323000000003,0.0575,0.059304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Christian McCaffrey","SF","RB","2557997","robust",NA,NA,NA,NA,NA,NA,78.5225,14.826,0.6975,0.155673,0,0,0,NA,NA,NA,0,NA,0.1,0,4.5475,0.126021000000001,38.425,3.66943500000001,0.215,0.066717,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Miles Sanders","PHI","RB","2562722","robust",NA,NA,NA,NA,NA,NA,76.215,11.1195,0.6925,0.111195,0.085,0.0111195,0.06,0,NA,NA,0,NA,0,0,1.1775,0.29652,7.695,0.7413,0.0275,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Dalvin Cook","MIN","RB","2557991","robust",NA,NA,NA,NA,NA,NA,80.025,7.880019,0.5675,0.103782,0.175,0.0185325,0.03,0,NA,NA,0,NA,0,0,2.6575,0.326172,20.6275,1.356579,0.1025,0.007413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Nick Chubb","CLE","RB","2561021","robust",NA,NA,NA,NA,NA,NA,76.7425,7.442652,0.69,0.363237,0.08,0.014826,0.03,0,NA,NA,0,NA,0,0,1.165,0.22239,11.225,0.741300000000001,0.02,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Cam Akers","LAR","RB","2564319","robust",NA,NA,NA,NA,NA,NA,77.6375,3.306198,0.67,0.177912,0.155,0.0407715,0,NA,NA,NA,0,NA,0,0,2.12,0.481845,17,2.290617,0.075,0.022239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Kenneth Walker III","SEA","RB","2568282","robust",NA,NA,NA,NA,NA,NA,77.7475,2.2239,0.69,0.088956,0,0,0.01,0,NA,NA,0,NA,0,0,1.8275,0.170499,13.6975,1.645686,0.0225,0.022239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Josh Jacobs","LVR","RB","2562377","robust",NA,NA,NA,NA,NA,NA,73.9375,5.1891,0.5825,0.066717,0.08,0.014826,0,NA,NA,NA,0,NA,0,0,2.3375,0.326172,18.34,2.9652,0.0375,0.051891,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Hip",18,2022
"52","Zack Moss","IND","RB","2563617","robust",NA,NA,NA,NA,NA,NA,74.455,3.009678,0.465,0.133434,0.09,0.007413,0.01,0,NA,NA,0,NA,0,0,0.99,0.088956,9.06,2.475942,0.0175,0.022239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Najee Harris","PIT","RB","2566448","robust",NA,NA,NA,NA,NA,NA,71.5625,6.08607300000002,0.48,0.066717,0,0,0,NA,NA,NA,0,NA,0,0,2.4075,0.630105,16.005,1.4826,0.0975,0.088956,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","David Montgomery","CHI","RB","2562502","robust",NA,NA,NA,NA,NA,NA,62.375,1.11195,0.535,0.118608,0.08,0.014826,0,NA,NA,NA,0,NA,0.1,0,2.5775,0.392889,22.5,2.253552,0.075,0.059304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Saquon Barkley","NYG","RB","2560968","robust",NA,NA,NA,NA,NA,NA,75.375,0.555975,0.54,0.088956,0.015,0.022239,NA,NA,NA,NA,NA,NA,0,0,3.36,0.652344,24.6,0.59304,0.115,0.022239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Tyler Allgeier","ATL","RB","2567232","robust",NA,NA,NA,NA,NA,NA,70.3425,3.7065,0.4975,0.081543,0,0,0,NA,NA,NA,0,NA,0,0,1.595,0.207564,11.645,1.060059,0.065,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Alvin Kamara","NO","RB","2558019","robust",NA,NA,NA,NA,NA,NA,65.1575,6.130551,0.475,0.103782,0.125,0.0555975,0,NA,NA,NA,0,NA,0.1,0,3.0025,0.845082,25.3475,4.388496,0.105,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Travis Etienne","JAC","RB","2566157","robust",NA,NA,NA,NA,NA,NA,68.3475,4.32919200000001,0.4875,0.163086,0.26,0.029652,0.04,0,NA,NA,0,NA,0,0,2.1675,0.14826,18.535,3.7065,0.04,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Jonathan Williams","WAS","RB","2555227","robust",NA,NA,NA,NA,NA,NA,50.695,26.6868,0.1225,0.096369,0.16,0.118608,0.01,0,NA,NA,0,NA,0,0,2.22,0.266868,17.3975,2.246139,0.0625,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","DOnta Foreman","CAR","RB","2557994","robust",NA,NA,NA,NA,NA,NA,61.29,2.74281,0.415,0.022239,0.02,0.014826,0.04,0,NA,NA,0,NA,0,0,0.5825,0.496671,4.6925,3.617544,0.015,0.022239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Knee",18,2022
"61","J.K. Dobbins","BAL","RB","2563548","robust",NA,NA,NA,NA,NA,NA,66.6375,2.81694,0.4875,0.081543,0,0,0.01,0,NA,NA,0,NA,0,0,1.015,0.0593040000000001,5.3525,2.068227,0.045,0.037065,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Latavius Murray","DEN","RB","2541161","robust",NA,NA,NA,NA,NA,NA,59.3325,5.9304,0.4425,0.044478,0,0,0.03,0,NA,NA,0,NA,0,0,2.06,0.22239,12.6,1.33434,0.04,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Jamaal Williams","DET","RB","2558204","robust",NA,NA,NA,NA,NA,NA,58.555,8.769579,0.685,0.37065,0.075,0.0185325,0.03,0,NA,NA,0,NA,0,0,0.5175,0.29652,3.285,2.045988,0.035,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Joe Mixon","CIN","RB","2557976","robust",NA,NA,NA,NA,NA,NA,61.6225,3.046743,0.485,0.081543,0.015,0.0111195,0,NA,NA,NA,0,NA,0.1,0,3.7375,0.281694,27.975,2.527833,0.1125,0.051891,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Isiah Pacheco","KC","RB","2567808","robust",NA,NA,NA,NA,NA,NA,62,2.231313,0.5025,0.096369,0.13,0.022239,0.01,0,NA,NA,0,NA,0,0,1.8075,0.14826,16.2525,1.4826,0.0375,0.037065,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Tony Pollard","DAL","RB","2562699","robust",NA,NA,NA,NA,NA,NA,56.46,9.93342,0.5325,0.229803,0,0,0,NA,NA,NA,0,NA,0,0,2.225,0.29652,19,2.9652,0.1025,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
